"","budget","UT","BB","Extinct","rep","target","popInit","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20"
"50",1000,0.1,0.3,0,100,2000,1000,13,9,9,100,7,9,90,9,9,9,40,9,9,9,100,7,9,100,100,7
"51",1000,0.1,0.4,0,10,2000,1000,17,38,9,9,9,9,71,9,9,9,52,9,9,9,9,9,58,9,9,9
"52",1000,0.1,0.4,1,20,2000,1000,19,9,50,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0
"53",1000,0.1,0.4,1,30,2000,1000,16,9,90,9,9,9,9,100,100,5,0,0,0,0,0,0,0,0,0,0
"54",1000,0.1,0.4,0,40,2000,1000,15,100,9,9,55,9,9,9,9,100,6,6,100,6,6,100,6,6,100,6
"55",1000,0.1,0.4,0,50,2000,1000,15,9,9,100,6,9,38,9,9,9,100,6,9,90,9,9,9,66,9,9
"56",1000,0.1,0.4,0,60,2000,1000,15,9,9,71,9,9,9,9,90,9,9,9,100,6,6,100,6,6,100,100
"57",1000,0.1,0.4,1,70,2000,1000,13,100,9,9,83,9,9,9,41,41,6,9,9,9,9,0,0,0,0,0
"58",1000,0.1,0.4,1,80,2000,1000,13,58,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0
"59",1000,0.1,0.4,1,90,2000,1000,16,76,9,9,9,9,9,100,6,6,100,6,6,100,100,5,0,0,0,0
"60",1000,0.1,0.4,0,100,2000,1000,15,9,9,100,6,37,9,9,52,9,9,9,83,9,9,100,6,9,76,9
"61",1000,0.1,0.5,0,10,2000,1000,16,9,9,27,9,9,31,9,9,100,6,9,58,9,9,9,100,9,9,25
"62",1000,0.1,0.5,0,20,2000,1000,18,9,90,9,9,9,9,9,100,6,9,58,9,9,9,9,9,9,100,6
"63",1000,0.1,0.5,1,30,2000,1000,16,21,21,6,100,9,9,9,100,100,4,0,0,0,0,0,0,0,0,0
"64",1000,0.1,0.5,0,40,2000,1000,15,62,9,9,9,9,9,9,9,9,9,100,6,9,47,9,9,9,9,100
"65",1000,0.1,0.5,1,50,2000,1000,17,76,9,9,27,27,6,9,9,9,9,9,0,0,0,0,0,0,0,0
"66",1000,0.1,0.5,1,60,2000,1000,17,62,9,9,9,9,45,45,6,9,9,9,9,0,0,0,0,0,0,0
"67",1000,0.1,0.5,1,70,2000,1000,16,9,100,9,9,35,31,9,9,9,100,6,6,100,100,4,0,0,0,0
"68",1000,0.1,0.5,0,80,2000,1000,15,58,9,9,9,9,9,52,9,9,9,100,6,6,100,6,6,100,6,6
"69",1000,0.1,0.5,0,90,2000,1000,18,62,9,9,9,9,9,37,9,9,100,6,6,100,6,6,100,6,6,100
"70",1000,0.1,0.5,0,100,2000,1000,16,9,100,9,9,26,26,6,9,83,9,9,62,9,9,71,9,9,9,52
"71",1000,0.1,0.6,1,10,2000,1000,15,9,9,45,9,9,9,9,100,5,5,100,100,4,0,0,0,0,0,0
"72",1000,0.1,0.6,1,20,2000,1000,14,9,83,9,9,9,9,100,100,4,0,0,0,0,0,0,0,0,0,0
"73",1000,0.1,0.6,0,30,2000,1000,15,30,9,9,58,9,9,9,9,100,5,5,100,5,90,9,9,9,9,90
"74",1000,0.1,0.6,1,40,2000,1000,16,9,100,9,9,90,9,9,100,100,4,0,0,0,0,0,0,0,0,0
"75",1000,0.1,0.6,0,50,2000,1000,20,9,100,9,9,9,52,9,9,9,9,9,90,9,9,9,100,5,5,100
"76",1000,0.1,0.6,1,60,2000,1000,17,9,25,25,5,9,25,9,35,9,9,9,100,100,4,0,0,0,0,0
"77",1000,0.1,0.6,0,70,2000,1000,15,100,9,9,9,38,9,9,55,9,9,9,9,41,9,9,9,9,100,100
"78",1000,0.1,0.6,0,80,2000,1000,13,9,9,100,5,90,9,9,41,9,9,9,9,100,5,5,100,5,29,29
"79",1000,0.1,0.6,0,90,2000,1000,20,9,9,9,9,100,5,5,100,5,35,9,9,9,100,5,5,100,100,4
"80",1000,0.1,0.6,0,100,2000,1000,15,83,9,9,9,9,58,9,9,58,9,9,9,62,9,9,9,27,27,5
"81",1000,0.1,0.7,0,10,2000,1000,16,30,9,9,9,9,100,5,5,100,5,33,9,9,9,9,100,5,29,9
"82",1000,0.1,0.7,1,20,2000,1000,21,9,9,100,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",1000,0.1,0.7,0,30,2000,1000,12,9,9,100,5,9,62,9,9,9,9,100,5,52,9,9,9,62,9,9
"84",1000,0.1,0.7,0,40,2000,1000,18,76,9,9,9,9,100,5,9,100,9,9,100,9,9,47,9,9,9,9
"85",1000,0.1,0.7,1,50,2000,1000,13,9,100,9,9,9,40,9,9,9,9,100,5,5,100,100,4,0,0,0
