"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","SumSqDev"
"1352",52,1000,0.2,0.1,1,-0.9725,0.9725,39934.25,0.009,0,18421408
"1353",53,1000,0.2,0.1,1,0.022,0.022,39207.25,0.0121796498350672,0.2,10540622
"1354",54,1000,0.2,0.1,1,-0.1085,0.1085,39928,0.004,0.285714285714286,6211214
"1355",55,1000,0.2,0.1,1,-0.15,0.15,39928,0.004,0.285714285714286,6863554
"1356",56,1000,0.2,0.1,1,-0.0185,0.0185,39530,0.012569130216189,0.2,12799893
"1357",57,1000,0.2,0.1,1,-0.1805,0.1805,39803,0.00875875875875876,0.272727272727273,8570580
"1358",58,1000,0.2,0.1,1,-0.1555,0.1555,39677.25,0.00853413654618474,0.3,8525742
"1359",59,1000,0.2,0.1,1,-0.9425,0.9425,39583.375,0.0160320641282565,0,16294018
"1360",60,1000,0.2,0.1,1,-0.0445,0.0445,39516.75,0.0143432310015098,0.181818181818182,10961991
"1361",61,1000,0.2,0.1,1,-0.9865,0.9865,39892.5,0.00750375187593797,0.125,14557173
"1362",62,1000,0.2,0.1,1,-0.00249999999999995,0.00249999999999995,39653.5,0.0095333667837431,0.2,10158555
"1363",63,1000,0.2,0.1,0,-0.394,0.394,39053.625,0.0230554851786167,0.25,6815417
"1364",64,1000,0.2,0.1,1,-0.165,0.165,39880.25,0.00700700700700701,0.222222222222222,7478824
"1365",65,1000,0.2,0.1,0,0.0249999999999999,0.0249999999999999,33914.40625,0.0716725978647687,0.25,7321829
"1366",66,1000,0.2,0.1,1,-0.1595,0.1595,39976,0.002,0.222222222222222,8145278
"1367",67,1000,0.2,0.1,1,-0.1745,0.1745,39838.5,0.00550550550550551,0.181818181818182,9027133
"1368",68,1000,0.2,0.1,1,-0.1925,0.1925,39922,0.00500250125062531,0.222222222222222,7127098
"1369",69,1000,0.2,0.1,1,-0.9305,0.9305,39796.75,0.009,0.142857142857143,12678987
"1370",70,1000,0.2,0.1,1,-0.121,0.121,39707.5,0.00952858575727182,0.333333333333333,6665723
"1371",71,1000,0.2,0.1,1,-0.1795,0.1795,40000,0,0.2,7960596
"1372",72,1000,0.2,0.1,1,-0.196,0.196,39958,0.0025,0.428571428571429,7888124
"1373",73,1000,0.2,0.1,0,-0.301,0.301,31873.21875,0.0736069277108434,0.2,8184128
"1374",74,1000,0.2,0.1,1,-0.0295,0.0295,39624,0.0115577889447236,0.222222222222222,8766945
"1375",75,1000,0.2,0.1,1,-0.1235,0.1235,39754,0.0125187781672509,0.230769230769231,10165384
"1376",76,1000,0.2,0.1,1,-0.9555,0.9555,39689.25,0.0205410821643287,0,16461912
"1377",77,1000,0.2,0.1,1,-0.0805,0.0805,39695.75,0.0105210420841683,0.25,8322036
"1378",78,1000,0.2,0.1,1,-0.135,0.135,39868,0.0065,0.2,10137850
"1379",79,1000,0.2,0.1,0,-0.259,0.259,31505.75,0.0964704137624203,0.15,10839586
"1380",80,1000,0.2,0.1,0,0.223,0.223,34251.875,0.0649313905785825,0.2,6546979
"1381",81,1000,0.2,0.1,1,-0.105,0.105,39862,0.00600300150075038,0.272727272727273,8169986
"1382",82,1000,0.2,0.1,1,-0.162,0.162,39940,0.003,0.222222222222222,8340055
"1383",83,1000,0.2,0.1,1,-0.181,0.181,39964,0.0075,0.2,10863314
"1384",84,1000,0.2,0.1,1,-0.974,0.974,39856.25,0.00850850850850851,0,15203507
"1385",85,1000,0.2,0.1,1,-0.1865,0.1865,39970,0.0025,0.25,8895991
"1386",86,1000,0.2,0.1,0,-0.873,0.873,37352.75,0.062092355857031,0.15,9011329
"1387",87,1000,0.2,0.1,1,-0.174,0.174,40000,0,0.2,7877761
"1388",88,1000,0.2,0.1,1,-0.1315,0.1315,39660.75,0.00803212851405622,0.315789473684211,11241321
"1389",89,1000,0.2,0.1,1,-0.162,0.162,39850.25,0.00600600600600601,0.166666666666667,10494475
"1390",90,1000,0.2,0.1,1,-0.159,0.159,39868,0.004004004004004,0.210526315789474,13684861
"1391",91,1000,0.2,0.1,1,-0.96,0.96,39785.25,0.00826653306613226,0,15128908
"1392",92,1000,0.2,0.1,1,-0.1695,0.1695,39928,0.004,0.3,7966904
"1393",93,1000,0.2,0.1,1,-0.1855,0.1855,39952,0.003,0.214285714285714,9747176
"1394",94,1000,0.2,0.1,0,0.607,0.607,33766.6875,0.0737458910961841,0.3,8566219
"1395",95,1000,0.2,0.1,1,-0.163,0.163,39868,0.00700350175087544,0.222222222222222,7382238
"1396",96,1000,0.2,0.1,0,0.5355,0.5355,33313.1875,0.0848737682514565,0.25,7973524
"1397",97,1000,0.2,0.1,1,-0.173,0.173,39946.25,0.003,0.333333333333333,6616702
"1398",98,1000,0.2,0.1,1,-0.9355,0.9355,39505.5,0.0188442211055276,0,14668026
"1399",99,1000,0.2,0.1,1,-0.139,0.139,39940,0.004,0.307692307692308,9599914
"1400",100,1000,0.2,0.1,1,-0.107,0.107,39742.75,0.0142571285642821,0.222222222222222,8584244
"1401",1,1000,0.2,0.2,1,-0.1305,0.1305,39910,0.0055,0.307692307692308,9912873
"1402",2,1000,0.2,0.2,1,-0.1595,0.1595,39892,0.0035035035035035,0.230769230769231,10248130
"1403",3,1000,0.2,0.2,1,-0.995,0.995,40000,0,0,21609689
"1404",4,1000,0.2,0.2,1,0.026,0.026,38941.5,0.0341512775107513,0.25,10881060
"1405",5,1000,0.2,0.2,1,0.03,0.03,39142.375,0.0169792194627471,0.25,9261017
"1406",6,1000,0.2,0.2,0,-0.313,0.313,32662.21875,0.0912856931498742,0.25,8919429
"1407",7,1000,0.2,0.2,1,-0.9715,0.9715,39940,0.0045,0,15637921
"1408",8,1000,0.2,0.2,1,0.0089999999999999,0.0089999999999999,39458,0.0133467640392848,0.25,11900005
"1409",9,1000,0.2,0.2,1,-0.1585,0.1585,39970,0.002,0.2,12221775
"1410",10,1000,0.2,0.2,1,-0.1875,0.1875,40000,0,0.2,8704977
"1411",11,1000,0.2,0.2,1,-0.0659999999999999,0.0659999999999999,39713.5,0.0092778335005015,0.235294117647059,11648524
"1412",12,1000,0.2,0.2,1,-0.977,0.977,39904.25,0.00400200100050025,0,14072517
"1413",13,1000,0.2,0.2,1,-0.16,0.16,39736.25,0.0110275689223058,0.153846153846154,10594264
"1414",14,1000,0.2,0.2,0,-0.098,0.098,39976,0.0015,0.25,9040780
"1415",15,1000,0.2,0.2,1,-0.1915,0.1915,40000,0,0.25,7425511
"1416",16,1000,0.2,0.2,1,-0.0915,0.0915,39874.25,0.005,0.285714285714286,6784975
"1417",17,1000,0.2,0.2,1,-0.179,0.179,39976,0.002,0.5,7621322
"1418",18,1000,0.2,0.2,1,-0.0635,0.0635,39916.25,0.00450225112556278,0.285714285714286,9964834
"1419",19,1000,0.2,0.2,1,-0.049,0.049,39826.25,0.00851703406813627,0.235294117647059,11223440
"1420",20,1000,0.2,0.2,1,-0.1305,0.1305,39814.75,0.00701051577366049,0.25,11565400
"1421",21,1000,0.2,0.2,1,-0.113,0.113,39820.5,0.00650976464697046,0.285714285714286,9652507
"1422",22,1000,0.2,0.2,1,-0.1985,0.1985,40000,0,0.3125,9947721
"1423",23,1000,0.2,0.2,1,-0.1375,0.1375,39695.5,0.0115403913697943,0.222222222222222,8192004
"1424",24,1000,0.2,0.2,1,-0.194,0.194,39982,0.0025,0.222222222222222,6904375
"1425",25,1000,0.2,0.2,1,-0.143,0.143,39808.25,0.00701402805611222,0.3,7911480
"1426",26,1000,0.2,0.2,0,-0.1395,0.1395,31522.109375,0.0969571750563486,0.2,8966604
"1427",27,1000,0.2,0.2,1,-0.133,0.133,39964,0.0025,0.181818181818182,9124231
"1428",28,1000,0.2,0.2,1,-0.088,0.088,39958,0.003,0.2,8527041
"1429",29,1000,0.2,0.2,1,-0.04,0.04,39713,0.00852985449071751,0.285714285714286,9980921
"1430",30,1000,0.2,0.2,1,-0.186,0.186,39886,0.00600300150075038,0.2,6070350
"1431",31,1000,0.2,0.2,0,-0.268,0.268,32194.5,0.0933204547143176,0.2,10592066
"1432",32,1000,0.2,0.2,1,-0.029,0.029,39581,0.0118090452261307,0.2,9691287
"1433",33,1000,0.2,0.2,1,-0.9935,0.9935,40000,0,0,21817599
"1434",34,1000,0.2,0.2,0,-1,1,39976,0.002,0.25,12582378
"1435",35,1000,0.2,0.2,1,-0.0925,0.0925,39934.25,0.00350175087543772,0.333333333333333,7458912
"1436",36,1000,0.2,0.2,1,-0.093,0.093,39982,0.0015,0.181818181818182,9281232
"1437",37,1000,0.2,0.2,1,0.036,0.036,39280,0.0141557128412538,0.263157894736842,14561832
"1438",38,1000,0.2,0.2,0,-1,1,39713.75,0.00727546412443552,0.25,12393650
"1439",39,1000,0.2,0.2,1,-0.1865,0.1865,39898.25,0.007,0.2,6012743
"1440",40,1000,0.2,0.2,1,-0.179,0.179,40000,0,0.375,6097709
"1441",41,1000,0.2,0.2,1,-0.9615,0.9615,39755.75,0.0117558779389695,0,16539089
"1442",42,1000,0.2,0.2,1,-0.088,0.088,39654,0.0170511534603811,0.333333333333333,6796115
"1443",43,1000,0.2,0.2,1,-0.9745,0.9745,39886,0.0080040020010005,0,18514266
"1444",44,1000,0.2,0.2,1,-0.189,0.189,39952,0.003,0.181818181818182,8956430
"1445",45,1000,0.2,0.2,1,-0.159,0.159,39904,0.00400200100050025,0.222222222222222,11609625
"1446",46,1000,0.2,0.2,1,-0.144,0.144,39994,0.001,0.25,10576453
"1447",47,1000,0.2,0.2,0,0.0425,0.0425,39898,0.00400200100050025,0.25,7808896
"1448",48,1000,0.2,0.2,1,-0.1555,0.1555,39844,0.00701051577366049,0.214285714285714,10358563
"1449",49,1000,0.2,0.2,1,-0.0665,0.0665,39928.25,0.00450225112556278,0.230769230769231,10040554
"1450",50,1000,0.2,0.2,1,-0.0645,0.0645,39528,0.0120663650075415,0.307692307692308,9995190
"1451",51,1000,0.2,0.2,1,-0.129,0.129,39844.75,0.00601202404809619,0.222222222222222,14587545
"1452",52,1000,0.2,0.2,1,-0.1305,0.1305,39629.75,0.0110552763819095,0.333333333333333,8818265
"1453",53,1000,0.2,0.2,1,-0.199,0.199,39952,0.003,0.25,7375637
"1454",54,1000,0.2,0.2,1,-0.095,0.095,39581.5,0.0115577889447236,0.333333333333333,6571986
"1455",55,1000,0.2,0.2,1,-0.99,0.99,40000,0,0,24352239
"1456",56,1000,0.2,0.2,0,-0.2655,0.2655,31950.15625,0.0956963176238824,0.25,7685000
"1457",57,1000,0.2,0.2,1,-0.084,0.084,39594.25,0.0123177476118653,0.25,8011410
"1458",58,1000,0.2,0.2,1,-0.984,0.984,39976,0.007,0,17582912
"1459",59,1000,0.2,0.2,1,-0.1295,0.1295,39766,0.0075187969924812,0.2,9310787
"1460",60,1000,0.2,0.2,1,-0.14,0.14,39528.5,0.0105633802816901,0.2,15609344
"1461",61,1000,0.2,0.2,1,-0.143,0.143,39719.5,0.00852557673019057,0.3,7865502
"1462",62,1000,0.2,0.2,1,-0.1775,0.1775,40000,0,0.210526315789474,12928404
"1463",63,1000,0.2,0.2,1,-0.155,0.155,39785,0.00651302605210421,0.25,8137836
"1464",64,1000,0.2,0.2,1,0.0565,0.0565,38847.625,0.0340620233858668,0.3,9906799
"1465",65,1000,0.2,0.2,1,-0.1875,0.1875,39910,0.00450225112556278,0.2,12737751
"1466",66,1000,0.2,0.2,1,-0.1075,0.1075,39677.75,0.00803212851405622,0.3,8578254
"1467",67,1000,0.2,0.2,1,-0.1565,0.1565,39916,0.004,0.333333333333333,7442909
"1468",68,1000,0.2,0.2,0,0.1765,0.1765,33724.90625,0.0937034144956343,0.2,7188094
"1469",69,1000,0.2,0.2,1,-0.1485,0.1485,39844.25,0.00600600600600601,0.266666666666667,11039751
"1470",70,1000,0.2,0.2,1,-0.199,0.199,40000,0,0.230769230769231,9710246
"1471",71,1000,0.2,0.2,1,-0.143,0.143,39934,0.003,0.333333333333333,7597933
"1472",72,1000,0.2,0.2,1,-0.9565,0.9565,39707.25,0.0135270541082164,0,16262195
"1473",73,1000,0.2,0.2,1,-0.0679999999999999,0.0679999999999999,39730.5,0.00752256770310933,0.230769230769231,10610357
"1474",74,1000,0.2,0.2,0,-0.264,0.264,31934.625,0.0849255303144276,0.15,9599954
"1475",75,1000,0.2,0.2,1,-0.128,0.128,39694.75,0.00952380952380952,0.222222222222222,8277428
"1476",76,1000,0.2,0.2,0,-0.2105,0.2105,39982,0.002,0.2,8616909
"1477",77,1000,0.2,0.2,1,-0.175,0.175,39802.25,0.0102679689456549,0.222222222222222,7899687
"1478",78,1000,0.2,0.2,1,-0.186,0.186,39988,0.001,0.125,6500159
"1479",79,1000,0.2,0.2,1,-0.112,0.112,39791.25,0.00701754385964912,0.222222222222222,12775878
"1480",80,1000,0.2,0.2,1,-0.0625,0.0625,39766.5,0.00802407221664995,0.181818181818182,9786805
"1481",81,1000,0.2,0.2,0,-1,1,39928.25,0.0045,0.25,14029369
"1482",82,1000,0.2,0.2,1,-0.052,0.052,39683.5,0.00954054732613608,0.230769230769231,11552141
"1483",83,1000,0.2,0.2,1,-0.132,0.132,39946,0.003,0.277777777777778,11722199
"1484",84,1000,0.2,0.2,1,-0.165,0.165,40000,0,0.214285714285714,11039760
"1485",85,1000,0.2,0.2,1,-0.0875,0.0875,39820,0.00650976464697046,0.333333333333333,8322764
"1486",86,1000,0.2,0.2,1,-0.174,0.174,39946,0.003,0.181818181818182,9784449
"1487",87,1000,0.2,0.2,1,-0.1935,0.1935,39976,0.0015,0.153846153846154,12648634
"1488",88,1000,0.2,0.2,1,-0.175,0.175,39922,0.005,0.2,6009233
"1489",89,1000,0.2,0.2,1,-0.129,0.129,39791.25,0.0085127691537306,0.25,8080546
"1490",90,1000,0.2,0.2,1,-0.175,0.175,39982,0.002,0.333333333333333,7143044
"1491",91,1000,0.2,0.2,1,-0.1415,0.1415,39742.5,0.0075187969924812,0.230769230769231,10240048
"1492",92,1000,0.2,0.2,0,-0.2345,0.2345,31158.4375,0.0935351818954198,0.15,8528912
"1493",93,1000,0.2,0.2,1,-0.108,0.108,39958,0.0025,0.222222222222222,7795209
"1494",94,1000,0.2,0.2,1,-0.0905,0.0905,39880.25,0.00500250125062531,0.272727272727273,9243159
"1495",95,1000,0.2,0.2,1,0.0195000000000001,0.0195000000000001,38980.875,0.0236160487557136,0.333333333333333,8192018
"1496",96,1000,0.2,0.2,1,-0.1065,0.1065,39642,0.00977933801404213,0.25,12778107
"1497",97,1000,0.2,0.2,1,-0.163,0.163,40000,0,0.5,5777510
"1498",98,1000,0.2,0.2,1,-0.1655,0.1655,39808,0.0075187969924812,0.555555555555556,6712384
"1499",99,1000,0.2,0.2,1,-0.1905,0.1905,39742.5,0.00752634219769192,0.25,10682531
"1500",100,1000,0.2,0.2,1,-0.192,0.192,40000,0,0.25,9576891
"1501",1,1000,0.2,0.3,1,-0.196,0.196,40000,0,0.230769230769231,9975407
"1502",2,1000,0.2,0.3,1,-0.9305,0.9305,39391.75,0.0193661971830986,0,14242537
"1503",3,1000,0.2,0.3,1,-0.145,0.145,39874.25,0.00725,0.25,12921825
"1504",4,1000,0.2,0.3,1,0.0765,0.0765,38753.25,0.0262621111677715,0.5,8860919
"1505",5,1000,0.2,0.3,1,-0.092,0.092,39778.5,0.00801603206412826,0.230769230769231,9832113
"1506",6,1000,0.2,0.3,1,-0.1705,0.1705,39838.25,0.00550550550550551,0.266666666666667,10687434
"1507",7,1000,0.2,0.3,1,-0.1645,0.1645,39946,0.0045,0.25,7636044
"1508",8,1000,0.2,0.3,1,-0.0875,0.0875,39868.25,0.00575575575575576,0.333333333333333,7392591
"1509",9,1000,0.2,0.3,1,-0.052,0.052,39658.75,0.0100452034153692,0.272727272727273,9162449
"1510",10,1000,0.2,0.3,1,-0.1685,0.1685,39862,0.00450676014021032,0.214285714285714,10174785
"1511",11,1000,0.2,0.3,1,-0.011,0.011,39642.5,0.0110441767068273,0.3,8359512
"1512",12,1000,0.2,0.3,1,-0.132,0.132,39898,0.00600300150075038,0.222222222222222,8699142
"1513",13,1000,0.2,0.3,1,-0.97,0.97,39928,0.0065,0,17029171
"1514",14,1000,0.2,0.3,1,-0.0385,0.0385,39736.75,0.00677370797792273,0.222222222222222,9510358
"1515",15,1000,0.2,0.3,1,-0.0655,0.0655,39814.75,0.0087543771885943,0.25,9995053
"1516",16,1000,0.2,0.3,1,-0.9235,0.9235,39370.25,0.0224068479355488,0,14306418
"1517",17,1000,0.2,0.3,1,-0.1545,0.1545,39874,0.00600300150075038,0.333333333333333,7187534
"1518",18,1000,0.2,0.3,1,-0.0385,0.0385,39316.25,0.0227043390514632,0.214285714285714,11143948
"1519",19,1000,0.2,0.3,1,-0.178,0.178,39922,0.008,0.142857142857143,9580815
"1520",20,1000,0.2,0.3,1,-0.1665,0.1665,40000,0,0.25,8380375
"1521",21,1000,0.2,0.3,1,-0.0365,0.0365,39541.25,0.0145655449522853,0.230769230769231,10925561
"1522",22,1000,0.2,0.3,1,0.028,0.028,38930,0.0319553639360893,0.444444444444444,8891130
"1523",23,1000,0.2,0.3,1,-0.157,0.157,39892,0.00450225112556278,0.222222222222222,8284499
"1524",24,1000,0.2,0.3,1,-0.16,0.16,39802.25,0.0075187969924812,0.2,10793210
"1525",25,1000,0.2,0.3,1,-0.981,0.981,39988,0.002,0,20256374
"1526",26,1000,0.2,0.3,1,-0.995,0.995,39994,0.0015,0,18140805
"1527",27,1000,0.2,0.3,1,-0.1555,0.1555,39916,0.00350175087543772,0.2,6164294
"1528",28,1000,0.2,0.3,1,-0.00949999999999995,0.00949999999999995,39446,0.0131180625630676,0.230769230769231,10141207
"1529",29,1000,0.2,0.3,1,-0.0669999999999999,0.0669999999999999,39863.5,0.00625625625625626,0.2,8471040
"1530",30,1000,0.2,0.3,1,-0.1275,0.1275,40000,0,0.333333333333333,9197559
"1531",31,1000,0.2,0.3,0,0.1115,0.1115,29882.078125,0.102337786259542,0.25,11846696
"1532",32,1000,0.2,0.3,1,-0.1795,0.1795,39850.25,0.00650650650650651,0.222222222222222,8577119
"1533",33,1000,0.2,0.3,1,-0.0585,0.0585,39582,0.0103118712273642,0.2,12887297
"1534",34,1000,0.2,0.3,1,-0.1675,0.1675,39886.25,0.0065,0.230769230769231,9722603
"1535",35,1000,0.2,0.3,1,-0.125,0.125,39958,0.0025,0.2,8099816
"1536",36,1000,0.2,0.3,1,0.034,0.034,39417.125,0.0145948666331152,0.222222222222222,11476486
"1537",37,1000,0.2,0.3,0,-1,1,38845.625,0.0239307535641548,0.25,14300158
"1538",38,1000,0.2,0.3,1,-0.1475,0.1475,40000,0,0.230769230769231,9102856
"1539",39,1000,0.2,0.3,1,-0.926,0.926,39223.625,0.0311557788944724,0,16903067
"1540",40,1000,0.2,0.3,0,0.409,0.409,34426.90625,0.08045575283098,0.15,8656783
"1541",41,1000,0.2,0.3,1,-0.1355,0.1355,39952,0.0035,0.352941176470588,10432046
"1542",42,1000,0.2,0.3,1,-0.958,0.958,39755.25,0.0117676514772158,0,16564145
"1543",43,1000,0.2,0.3,1,-0.118,0.118,39762,0.00777331995987964,0.166666666666667,13192264
"1544",44,1000,0.2,0.3,1,-0.0325,0.0325,39718.75,0.00852557673019057,0.25,7605949
"1545",45,1000,0.2,0.3,1,-0.0825,0.0825,39529,0.0113293051359517,0.285714285714286,10312070
"1546",46,1000,0.2,0.3,1,-0.1255,0.1255,39910.25,0.005,0.235294117647059,11254114
"1547",47,1000,0.2,0.3,1,-0.172,0.172,39994,0.0015,0.266666666666667,9179620
"1548",48,1000,0.2,0.3,1,0.0145,0.0145,39172.75,0.0144340339326412,0.333333333333333,8031578
"1549",49,1000,0.2,0.3,1,-0.1575,0.1575,39761,0.00950950950950951,0.230769230769231,10094889
"1550",50,1000,0.2,0.3,1,-0.022,0.022,39588.75,0.00955734406438632,0.307692307692308,10165069
"1551",51,1000,0.2,0.3,1,-0.192,0.192,40000,0,0.25,8414252
"1552",52,1000,0.2,0.3,1,-0.1105,0.1105,39916,0.00300150075037519,0.230769230769231,9718809
"1553",53,1000,0.2,0.3,0,-1,1,39838.75,0.00550826239359039,0.15,16955559
"1554",54,1000,0.2,0.3,0,0.4265,0.4265,33234.8125,0.09305495766968,0.2,8378911
"1555",55,1000,0.2,0.3,1,-0.134,0.134,39868,0.00350525788683025,0.266666666666667,10750291
"1556",56,1000,0.2,0.3,1,-0.959,0.959,39808.875,0.00800800800800801,0,13719040
"1557",57,1000,0.2,0.3,1,-0.111,0.111,39738.125,0.00952380952380952,0.222222222222222,8957858
"1558",58,1000,0.2,0.3,1,-0.0255,0.0255,39880.25,0.00550275137568784,0.222222222222222,8815210
"1559",59,1000,0.2,0.3,1,-0.1695,0.1695,39898,0.00450225112556278,0.2,9055273
"1560",60,1000,0.2,0.3,0,0.0309999999999999,0.0309999999999999,30566.7734375,0.119215564684908,0.25,11219431
"1561",61,1000,0.2,0.3,1,-0.1935,0.1935,40000,0,0.222222222222222,7954629
"1562",62,1000,0.2,0.3,1,-0.1835,0.1835,39988,0.001,0.153846153846154,8909577
"1563",63,1000,0.2,0.3,1,-0.1865,0.1865,39886,0.007,0.25,8820304
"1564",64,1000,0.2,0.3,1,-0.136,0.136,39994,0.001,0.3,8062836
"1565",65,1000,0.2,0.3,1,-0.0855,0.0855,39766.75,0.00802005012531328,0.333333333333333,6583278
"1566",66,1000,0.2,0.3,1,-0.1275,0.1275,39760.75,0.00702106318956871,0.230769230769231,9318671
"1567",67,1000,0.2,0.3,1,-0.1655,0.1655,39952,0.0025,0.2,10021177
"1568",68,1000,0.2,0.3,1,-0.189,0.189,39910,0.00400200100050025,0.333333333333333,6628953
"1569",69,1000,0.2,0.3,0,0.0265,0.0265,33760.3125,0.0719672484378367,0.2,8216425
"1570",70,1000,0.2,0.3,1,-0.9505,0.9505,39730.5,0.012531328320802,0,16368822
"1571",71,1000,0.2,0.3,1,-0.0165,0.0165,39808.5,0.00501002004008016,0.272727272727273,9189180
"1572",72,1000,0.2,0.3,1,-0.00349999999999995,0.00349999999999995,39475.5,0.0201005025125628,0.166666666666667,12587867
"1573",73,1000,0.2,0.3,1,-0.003,0.003,39392.5,0.0133703329969728,0.222222222222222,10080456
"1574",74,1000,0.2,0.3,1,-0.0255,0.0255,39814.5,0.00650650650650651,0.222222222222222,8841789
"1575",75,1000,0.2,0.3,1,-0.1935,0.1935,39886,0.00550275137568784,0.3,7629113
"1576",76,1000,0.2,0.3,1,0.0165,0.0165,39422.875,0.0191532258064516,0.230769230769231,11879279
"1577",77,1000,0.2,0.3,1,0.0335000000000001,0.0335000000000001,39126.375,0.0230146686899342,0.263157894736842,12530568
"1578",78,1000,0.2,0.3,0,-0.32,0.32,40000,0,0.15,9849610
"1579",79,1000,0.2,0.3,1,-0.199,0.199,39982,0.002,0.2,8364218
"1580",80,1000,0.2,0.3,1,-0.198,0.198,39970,0.002,0.266666666666667,10722410
"1581",81,1000,0.2,0.3,1,-0.1875,0.1875,39952,0.0035,0.333333333333333,7330500
"1582",82,1000,0.2,0.3,0,0.786,0.786,32901.9375,0.0646059185467331,0.25,9627110
"1583",83,1000,0.2,0.3,1,-0.0885,0.0885,39707,0.00902708124373119,0.333333333333333,8865036
"1584",84,1000,0.2,0.3,0,-0.328,0.328,32211.125,0.0957571753651912,0.15,7656940
"1585",85,1000,0.2,0.3,1,-0.137,0.137,39928.25,0.00350175087543772,0.333333333333333,8091136
"1586",86,1000,0.2,0.3,1,-0.0935,0.0935,39659.5,0.00753768844221105,0.230769230769231,10868354
"1587",87,1000,0.2,0.3,1,-0.9835,0.9835,40000,0,0.153846153846154,17652196
"1588",88,1000,0.2,0.3,1,-0.141,0.141,39731.25,0.00878073256397391,0.285714285714286,7671342
"1589",89,1000,0.2,0.3,1,-0.1965,0.1965,40000,0,0.181818181818182,9143026
"1590",90,1000,0.2,0.3,0,-0.997,0.997,38692.25,0.0387931034482759,0.3,14006667
"1591",91,1000,0.2,0.3,1,-0.1215,0.1215,39701.875,0.0097842448569995,0.2,11165072
"1592",92,1000,0.2,0.3,1,-0.1185,0.1185,39724.75,0.00952380952380952,0.375,6945445
"1593",93,1000,0.2,0.3,1,-0.1835,0.1835,40000,0,0.235294117647059,10806728
"1594",94,1000,0.2,0.3,1,-0.1675,0.1675,39916,0.00450225112556278,0.235294117647059,10782598
"1595",95,1000,0.2,0.3,1,-0.178,0.178,39850,0.00801201802704056,0.25,7229895
"1596",96,1000,0.2,0.3,1,0.0285,0.0285,38644,0.0202460276781138,0.333333333333333,8947618
"1597",97,1000,0.2,0.3,1,-0.1505,0.1505,39922,0.00400200100050025,0.263157894736842,12318527
"1598",98,1000,0.2,0.3,1,-0.153,0.153,39772.75,0.0115230460921844,0.235294117647059,11148512
"1599",99,1000,0.2,0.3,1,-0.0795,0.0795,39934,0.0045,0.25,8999718
"1600",100,1000,0.2,0.3,1,-0.989,0.989,39982,0.002,0,16484796
"1601",1,1000,0.2,0.4,1,-0.172,0.172,39970,0.0025,0.25,8895520
"1602",2,1000,0.2,0.4,0,0.6555,0.6555,32653.96875,0.0917194636805658,0.2,8176198
"1603",3,1000,0.2,0.4,1,-0.0865,0.0865,39796.25,0.00800800800800801,0.25,9193302
"1604",4,1000,0.2,0.4,1,-0.154,0.154,40000,0,0.333333333333333,6810591
"1605",5,1000,0.2,0.4,1,-0.1885,0.1885,39982,0.002,0.25,9014454
"1606",6,1000,0.2,0.4,0,-0.2485,0.2485,39268.75,0.0212228398180899,0.15,8782159
"1607",7,1000,0.2,0.4,1,-0.1355,0.1355,39982,0.0015,0.333333333333333,8297491
"1608",8,1000,0.2,0.4,1,-0.0605,0.0605,39654.75,0.0118031140130588,0.3125,11232162
"1609",9,1000,0.2,0.4,1,-0.1215,0.1215,39677,0.0125376128385155,0.272727272727273,8295044
"1610",10,1000,0.2,0.4,1,-0.972,0.972,39802.25,0.0110055027513757,0.125,14852343
"1611",11,1000,0.2,0.4,1,-0.968,0.968,40000,0,0,20340688
"1612",12,1000,0.2,0.4,1,-0.178,0.178,39964,0.002,0.176470588235294,12029325
"1613",13,1000,0.2,0.4,1,-0.9715,0.9715,39916,0.0055,0,18436765
"1614",14,1000,0.2,0.4,1,-0.1425,0.1425,39976.25,0.002,0.333333333333333,7249273
"1615",15,1000,0.2,0.4,1,-0.1195,0.1195,39785,0.00751126690035053,0.222222222222222,8376029
"1616",16,1000,0.2,0.4,1,-0.1705,0.1705,39988,0.001,0.333333333333333,8614242
"1617",17,1000,0.2,0.4,1,-0.941,0.941,39546.5,0.0178034102306921,0,18807837
"1618",18,1000,0.2,0.4,1,-0.1905,0.1905,39940,0.00250125062531266,0.3,7193265
"1619",19,1000,0.2,0.4,1,-0.1705,0.1705,39922,0.004,0.222222222222222,8009043
"1620",20,1000,0.2,0.4,1,-0.1635,0.1635,39928,0.0045,0.266666666666667,10796352
"1621",21,1000,0.2,0.4,1,-0.154,0.154,39970.25,0.0025,0.25,10651722
"1622",22,1000,0.2,0.4,1,-0.1915,0.1915,39886.5,0.00525262631315658,0.333333333333333,6443291
"1623",23,1000,0.2,0.4,1,-0.1755,0.1755,40000,0,0.25,7011230
"1624",24,1000,0.2,0.4,1,-0.0745,0.0745,39623.75,0.0145618880241024,0.307692307692308,9814229
"1625",25,1000,0.2,0.4,1,-0.993,0.993,40000,0,0.235294117647059,17738092
"1626",26,1000,0.2,0.4,1,-0.1805,0.1805,39952,0.004,0.2,8918509
"1627",27,1000,0.2,0.4,1,-0.047,0.047,39533.25,0.0145875251509054,0.333333333333333,8797529
"1628",28,1000,0.2,0.4,1,-0.9895,0.9895,39970,0.009,0,19239729
"1629",29,1000,0.2,0.4,1,-0.943,0.943,39553,0.019568489713999,0,23643113
