"","rep","budget","at","bb","ext_prob","ext_prob_sd","ext_prob_95ci_inf","ext_prob_95ci_sup","act_dev","act_dev_sd","act_dev_95ci_inf","act_dev_95ci_sup","abs_act_dev","abs_act_dev_sd","abs_act_dev_95ci_inf","abs_act_dev_95ci_sup","fin_yield","fin_yield_sd","fin_yield_95ci_inf","fin_yield_95ci_sup","max_diff_yield","max_diff_yield_sd","max_diff_yield_95ci_inf","max_diff_yield_95ci_sup","inac_ts","inac_ts_sd","inac_ts_95ci_inf","inac_ts_95ci_sup","SumAbsDev","SumAbsDev_sd","SumAbsDev_95ci_inf","SumAbsDev_95ci_sup"
"27",0,NA,0.3,0.3,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0.3,0.3,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0.3,0.3
"28",200,1000,0.3,0.4,1,0,1,1,-0.2795975,0.046199846763531,-0.319525,-0.240205,0.2896375,0.0471091598534989,0.2495325,0.3327225,0.9933909140625,0.00200661389459765,0.9916231875,0.9951104453125,0.00730680059743253,0.00138795695094051,0.00614191869603607,0.00848134774395657,0.264183794147029,0.0178562911684962,0.248023750759045,0.278301789713554,NA,NA,NA,NA
"29",100,1000,0.3,0.5,1,0,1,1,-0.333985,0.108418538049556,-0.404945,-0.27386,0.339465,0.10342106498095,0.28059,0.40341,0.99424921875,0.00322302771360607,0.992218484375,0.996019953125,0.0077422072467611,0.00313779077857239,0.00586882193039362,0.00970361055765007,0.24822399169458,0.0401560907118485,0.223420218670219,0.272495269436446,NA,NA,NA,NA
"30",100,1000,0.3,0.6,1,0,1,1,-0.21553,0.069822094851946,-0.260805,-0.174435,0.22138,0.0666826497829818,0.181645,0.263005,0.993928125,0.00329501491639226,0.99178990625,0.99571271875,0.00728414592764995,0.00297275556736943,0.00550240450558549,0.00924284264535319,0.276692224442224,0.0292865669665048,0.258086552336552,0.294568903318903,NA,NA,NA,NA
"31",100,1000,0.3,0.7,1,0,1,1,-0.223365,0.0764320426380074,-0.270795,-0.178835,0.233345,0.0729413007513368,0.18879,0.28032,0.99477609375,0.00283903532294033,0.9929249375,0.996445375,0.00668889582038349,0.00271601237379391,0.00499897760469286,0.00840046362667809,0.274120337995338,0.0310264778022312,0.255086177711178,0.292934884559885,NA,NA,NA,NA
"32",100,1000,0.3,0.8,1,0,1,1,-0.295725,0.0982568240849027,-0.36112,-0.236255,0.300795,0.0938436462753797,0.241905,0.361305,0.995250453125,0.0025212268425693,0.993657859375,0.996666390625,0.00632914211161116,0.00236172062795541,0.00498289340898079,0.00787526034296541,0.250804057054057,0.0368910080725344,0.227809163059163,0.272561577311577,NA,NA,NA,NA
"33",100,1000,0.3,0.9,1,0,1,1,-0.232685,0.0818470545115841,-0.28518,-0.185475,0.239865,0.0802188899249904,0.19338,0.291715,0.99298759375,0.00366150046666155,0.99041553125,0.99491415625,0.00788660690405326,0.00264732545716801,0.00629951714091448,0.00959961272028592,0.285136807636808,0.0304196574797128,0.26573026973027,0.302789765789766,NA,NA,NA,NA
"34",100,1000,0.3,1,1,0,1,1,-0.25986,0.0994190829487146,-0.32493,-0.204345,0.27016,0.0920279887167842,0.215665,0.326545,0.993110046875,0.00322491666874489,0.99089209375,0.99480675,0.00830135665802744,0.00279633844704001,0.00666584869136708,0.00998286368241216,0.268906537906538,0.0375335677893507,0.244387667887668,0.290630563880564,NA,NA,NA,NA
"35",100,1000,0.4,0,1,0,1,1,-0.30607,0.0882605837286396,-0.361775,-0.255905,0.30636,0.0863374744183567,0.25242,0.36031,0.993507125,0.00282674562944348,0.9916445625,0.99516540625,0.00736984608360424,0.00268314407039279,0.00578470706427587,0.00910262683726945,0.290146242646243,0.0323115254488284,0.270699023199023,0.309772005772006,NA,NA,NA,NA
"36",100,1000,0.4,0.1,1,0,1,1,-0.37781,0.104356651993328,-0.44168,-0.313395,0.38026,0.104187377079985,0.31839,0.445025,0.9924971640625,0.00364698609331176,0.990048265625,0.99461909375,0.00852734929898868,0.00296609269081539,0.00660288831781424,0.0103511193657071,0.278467948717949,0.0398348878557236,0.253154761904762,0.300509906759907,NA,NA,NA,NA
"37",100,1000,0.4,0.2,1,0,1,1,-0.36447,0.101702697502508,-0.42753,-0.30681,0.37295,0.0997777827675636,0.3119,0.43573,0.99168471875,0.00488672652088792,0.9885808125,0.99459275,0.00812948086812767,0.00330353892959548,0.00615073025395339,0.0101641475930388,0.278418303918304,0.0388308961630192,0.255612581862582,0.302757575757576,NA,NA,NA,NA
"38",100,1000,0.4,0.3,1,0,1,1,-0.36458,0.0989243531725228,-0.429635,-0.307035,0.36657,0.100255276380241,0.302035,0.42756,0.99349784375,0.00317919054614751,0.9915246875,0.99540078125,0.00722717885276065,0.00293260226477756,0.00545604199037398,0.00910064297366297,0.305143260334437,0.0398865684760297,0.280602134793311,0.330709680842034,NA,NA,NA,NA
