"","budget","at","bb","extinct","","","","","","","","","","","","","","","","","","","","","","",""
"175",1000,0.1,0,0,75,1000,1000,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"176",1000,0.1,0,0,76,1000,1000,79,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"177",1000,0.1,0,0,77,1000,1000,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"178",1000,0.1,0,0,78,1000,1000,68,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"179",1000,0.1,0,0,79,1000,1000,50,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"180",1000,0.1,0,0,80,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"181",1000,0.1,0,0,81,1000,1000,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"182",1000,0.1,0,0,82,1000,1000,54,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"183",1000,0.1,0,0,83,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"184",1000,0.1,0,0,84,1000,1000,71,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"185",1000,0.1,0,0,85,1000,1000,80,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"186",1000,0.1,0,0,86,1000,1000,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"187",1000,0.1,0,0,87,1000,1000,46,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"188",1000,0.1,0,0,88,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"189",1000,0.1,0,0,89,1000,1000,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"190",1000,0.1,0,0,90,1000,1000,67,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"191",1000,0.1,0,0,91,1000,1000,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"192",1000,0.1,0,0,92,1000,1000,63,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"193",1000,0.1,0,0,93,1000,1000,67,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"194",1000,0.1,0,0,94,1000,1000,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"195",1000,0.1,0,0,95,1000,1000,67,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"196",1000,0.1,0,0,96,1000,1000,65,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"197",1000,0.1,0,0,97,1000,1000,67,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"198",1000,0.1,0,0,98,1000,1000,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"199",1000,0.1,0,0,99,1000,1000,71,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"200",1000,0.1,0,0,100,1000,1000,53,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"201",1000,0.1,0.1,0,1,1000,1000,66,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
