1000	0.4	0.1	0	10	1000	1000	9462	59237	80429	44396	59367	53114	55631	54047	54740	54259	55035	54474	54180	54814	54520	54382	54199	54855	53929	54271
1000	0.4	0.1	0	20	1000	1000	9480	58779	81058	44184	59409	53064	55644	54500	54644	54693	54832	54038	54500	54827	55017	54387	54599	54543	54527	54570
1000	0.4	0.1	0	30	1000	1000	9505	58591	80542	44370	59309	53110	55712	54582	54960	54025	54419	55098	53077	55262	53844	54087	53561	54714	54145	53477
1000	0.4	0.1	0	40	1000	1000	9539	59905	81899	43899	59013	53068	54813	54937	54932	54912	54112	54416	53297	53871	53635	54575	53594	53675	53657	53698
1000	0.4	0.1	0	50	1000	1000	9537	59304	82820	43798	59631	52171	56075	53584	54532	55032	54854	54886	54841	54898	54914	53819	55122	53105	55579	52858
1000	0.4	0.1	0	60	1000	1000	9505	59457	81951	44006	59384	53117	55580	54632	54028	55247	54722	54970	53179	55618	54655	54843	53492	54727	54053	54619
1000	0.4	0.1	0	70	1000	1000	9511	59981	82440	43020	59834	52639	55878	52908	55740	54591	54201	55129	54794	54936	54797	54904	54597	55009	54002	53572
1000	0.4	0.1	0	80	1000	1000	9484	59724	82671	43583	59448	53071	55618	54567	55161	54785	54882	54085	55226	54578	54954	54750	54983	54822	53990	53671
1000	0.4	0.1	0	90	1000	1000	9486	59506	82568	43760	59469	53036	55711	54613	54976	54010	54399	54490	53338	54686	54992	54124	55277	53856	54377	53315
1000	0.4	0.1	0	100	1000	1000	9528	59970	82372	43840	59362	53171	55628	54548	55149	54718	54148	55151	54770	54155	54213	54837	54093	53738	53689	54360
