"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts"
"1383",83,400,0,0,0,-0.939,0.939,9976.625,0.0434460627005678,0
"1384",84,400,0,0,0,-0.579,0.579,9852.25,0.107853652723156,0
"1385",85,400,0,0,0,-0.801,0.801,9927.5,0.0741725054360957,0
"1386",86,400,0,0,0,-0.821,0.821,9927.25,0.0966172106824926,0
"1387",87,400,0,0,0,-0.469,0.469,9809.0625,0.0697861293114106,0
"1388",88,400,0,0,0,-0.283,0.283,9743,0.0945814010251403,0
"1389",89,400,0,0,0,-0.982,0.982,9992.75,0.09375,0
"1390",90,400,0,0,0,-0.566,0.566,9841.5625,0.0768031918209588,0
"1391",91,400,0,0,1,-0.288,0.288,9688.875,0.0707020590424212,0
"1392",92,400,0,0,0,-0.92,0.92,9968.375,0.108007672021098,0
"1393",93,400,0,0,0,-0.0629999999999999,0.0629999999999999,9669.296875,0.0810911576461816,0
"1394",94,400,0,0,0,-0.686,0.686,9885.5625,0.065295442098217,0
"1395",95,400,0,0,1,-0.164,0.164,9639.1875,0.064544429126457,0
"1396",96,400,0,0,0,-0.361,0.361,9769.6875,0.0792709298733395,0
"1397",97,400,0,0,0,-0.276,0.276,9728.21875,0.0838591117917305,0
"1398",98,400,0,0,0,-0.91,0.91,9565.40625,0.102094871177462,0
"1399",99,400,0,0,0,-0.541,0.541,9827.6875,0.070654529692241,0
"1400",100,400,0,0,0,-0.963,0.963,9980.5,0.0971860960037834,0
"1401",1,400,0.4,0,0,0.344,0.344,9434.1875,0.120224996909383,8
"1402",2,400,0.4,0,0,0.9,0.9,9222.8828125,0.116357975411145,10
"1403",3,400,0.4,0,0,0.00299999999999989,0.00299999999999989,9561.34375,0.0997530864197531,11
"1404",4,400,0.4,0,0,0.318,0.318,9436.03125,0.0884701373363143,8
"1405",5,400,0.4,0,0,0.406,0.406,9413.03125,0.0962775166955231,7
"1406",6,400,0.4,0,0,-0.235,0.235,9667.625,0.0885217605720626,9
"1407",7,400,0.4,0,0,-0.205,0.205,9655.375,0.100851692385053,10
"1408",8,400,0.4,0,0,-1,1,10000,0.0551790900290416,5
"1409",9,400,0.4,0,0,-0.171,0.171,9638.78125,0.165768891323534,13
"1410",10,400,0.4,0,0,-0.503,0.503,9783.4375,0.0444472267434581,5
"1411",11,400,0.4,0,0,0.671,0.671,9297.0234375,0.130630350194553,14
"1412",12,400,0.4,0,0,0.398,0.398,9406.375,0.109963356077837,8
"1413",13,400,0.4,0,0,-0.0659999999999999,0.0659999999999999,9597.4375,0.0850692278907322,10
"1414",14,400,0.4,0,0,0.17,0.17,9505.40625,0.139976976447528,8
"1415",15,400,0.4,0,0,-0.247,0.247,9677.265625,0.139149542701033,5
"1416",16,400,0.4,0,0,1.018,1.018,9161.1796875,0.16348739758584,8
"1417",17,400,0.4,0,0,0.975,0.975,9181.203125,0.112197816480374,8
"1418",18,400,0.4,0,0,0.317,0.317,9453.84375,0.148041056073634,10
"1419",19,400,0.4,0,0,-0.185,0.185,9651.53125,0.109978347167088,12
"1420",20,400,0.4,0,0,0.338,0.338,9433.375,0.084987084987085,7
"1421",21,400,0.4,0,0,0.243,0.243,9476.65625,0.12376418894178,10
"1422",22,400,0.4,0,0,-0.075,0.075,9600.59375,0.0698255152358073,7
"1423",23,400,0.4,0,0,1.283,1.283,9062.171875,0.230237515225335,5
"1424",24,400,0.4,0,0,-0.371,0.371,9723.625,0.0997815003641661,12
"1425",25,400,0.4,0,0,0.473,0.473,9384.6875,0.200975553103769,6
"1426",26,400,0.4,0,0,0.651,0.651,9307.375,0.157230369407834,6
"1427",27,400,0.4,0,0,-0.723,0.723,9880.4375,0.13183092013078,7
"1428",28,400,0.4,0,0,-0.152,0.152,9637.1875,0.0843954956069793,7
"1429",29,400,0.4,0,0,0.222,0.222,9484.0390625,0.15234611198452,12
"1430",30,400,0.4,0,0,-0.42,0.42,9749.875,0.141566265060241,7
"1431",31,400,0.4,0,0,0.28,0.28,9462.6875,0.141125619634869,7
"1432",32,400,0.4,0,0,1.01,1.01,9158.78125,0.0881205790969789,12
"1433",33,400,0.4,0,0,1.328,1.328,9042.28125,0.128346972176759,6
"1434",34,400,0.4,0,0,0.135,0.135,9514.71875,0.10616223671013,11
"1435",35,400,0.4,0,1,-0.328,0.328,9712.4375,0.094745803940647,5
"1436",36,400,0.4,0,0,0.632,0.632,9317.28125,0.119438234090122,11
"1437",37,400,0.4,0,0,0.39,0.39,9414.4375,0.105385680130867,7
"1438",38,400,0.4,0,0,0.139,0.139,9519.375,0.142512077294686,11
"1439",39,400,0.4,0,0,0.327,0.327,9430.53125,0.102585016940645,9
"1440",40,400,0.4,0,0,0.257,0.257,9459.3125,0.110279967719908,10
"1441",41,400,0.4,0,0,-0.097,0.097,9618.078125,0.129465370595383,5
"1442",42,400,0.4,0,0,-0.194,0.194,9654.65625,0.138549057988745,6
"1443",43,400,0.4,0,0,0.68,0.68,9305.609375,0.132248445628727,9
"1444",44,400,0.4,0,0,0.39,0.39,9409.25,0.150255639097744,11
"1445",45,400,0.4,0,0,1.112,1.112,9117.734375,0.150415003484762,7
"1446",46,400,0.4,0,0,0.142,0.142,9524.296875,0.146493349455865,9
"1447",47,400,0.4,0,0,0.753,0.753,9270.671875,0.15940093034951,4
"1448",48,400,0.4,0,0,0.338,0.338,9433.125,0.111999504152721,12
"1449",49,400,0.4,0,0,1.041,1.041,9143.0625,0.1550363512086,8
"1450",50,400,0.4,0,0,1.023,1.023,9165.078125,0.186042160409131,9
"1451",51,400,0.4,0,0,0.044,0.044,9556.875,0.0922097567124669,7
"1452",52,400,0.4,0,0,1.145,1.145,9125.171875,0.218839541547278,7
"1453",53,400,0.4,0,0,0.99,0.99,9183.921875,0.242543963878327,6
"1454",54,400,0.4,0,0,-0.211,0.211,9662.875,0.124619320258253,7
"1455",55,400,0.4,0,0,0.224,0.224,9480.8125,0.147082285083144,8
"1456",56,400,0.4,0,0,0.5,0.5,9371,0.099796074432832,12
"1457",57,400,0.4,0,0,-0.452,0.452,9766.65625,0.0942238267148015,16
"1458",58,400,0.4,0,0,0.0580000000000001,0.0580000000000001,9542.5390625,0.110228401191658,10
"1459",59,400,0.4,0,0,-0.123,0.123,9629.25,0.0715042703073374,8
"1460",60,400,0.4,0,0,1.32,1.32,9037.046875,0.135829946455067,6
"1461",61,400,0.4,0,0,1.181,1.181,9094.5625,0.109180818530809,8
"1462",62,400,0.4,0,0,0.562,0.562,9348.875,0.175675675675676,12
"1463",63,400,0.4,0,0,1.122,1.122,9125.828125,0.189966586811247,13
"1464",64,400,0.4,0,0,0.393,0.393,9418.4375,0.137668497254119,11
"1465",65,400,0.4,0,0,1.271,1.271,9047.796875,0.12727509100364,10
"1466",66,400,0.4,0,0,0.552,0.552,9340.4375,0.177137385717816,9
"1467",67,400,0.4,0,0,0.817,0.817,9253.34375,0.119556220552655,13
"1468",68,400,0.4,0,0,0.989,0.989,9184.453125,0.14503133393017,4
"1469",69,400,0.4,0,0,-0.045,0.045,9589.3125,0.0658291457286432,11
"1470",70,400,0.4,0,0,1.321,1.321,9029.5625,0.185754843540386,5
"1471",71,400,0.4,0,0,0.36,0.36,9418.5625,0.112698016714482,8
"1472",72,400,0.4,0,0,-0.254,0.254,9679.25,0.135365117682559,8
"1473",73,400,0.4,0,0,-0.808,0.808,9913.5,0.0942168674698795,7
"1474",74,400,0.4,0,0,0.97,0.97,9178.78125,0.195326468956163,5
"1475",75,400,0.4,0,0,0.772,0.772,9267.06640625,0.171867152184832,7
"1476",76,400,0.4,0,0,0.834,0.834,9234.609375,0.165507237334664,9
"1477",77,400,0.4,0,0,-0.267,0.267,9686.21875,0.116836797441889,7
"1478",78,400,0.4,0,0,0.28,0.28,9463.28125,0.153978507606858,7
"1479",79,400,0.4,0,0,-0.28,0.28,9692.21875,0.151026912181303,11
"1480",80,400,0.4,0,0,0.913,0.913,9207.546875,0.215331623523798,6
"1481",81,400,0.4,0,0,-0.447,0.447,9762.46875,0.11207104154124,5
"1482",82,400,0.4,0,0,-0.167,0.167,9643.8125,0.130517644165744,12
"1483",83,400,0.4,0,0,-0.371,0.371,9726.71875,0.141377649325626,12
"1484",84,400,0.4,0,0,0.317,0.317,9438.296875,0.084868093578895,12
"1485",85,400,0.4,0,0,-0.079,0.079,9620.96875,0.102306364084854,6
"1486",86,400,0.4,0,0,-0.515,0.515,9790.84375,0.094734924394243,6
"1487",87,400,0.4,0,0,0.578,0.578,9343.578125,0.144407652685798,11
"1488",88,400,0.4,0,0,0.749,0.749,9273.66796875,0.169881563065782,6
"1489",89,400,0.4,0,0,-0.745,0.745,9891.5,0.0638038306697572,7
"1490",90,400,0.4,0,0,-0.541,0.541,9803.96875,0.0901266743438996,12
"1491",91,400,0.4,0,0,1.034,1.034,9153.765625,0.132425900012721,8
"1492",92,400,0.4,0,0,-0.26,0.26,9685.78125,0.113768466941148,9
"1493",93,400,0.4,0,0,1.264,1.264,9067.39453125,0.175597969046308,8
"1494",94,400,0.4,0,0,1.161,1.161,9114.046875,0.172323399558499,2
"1495",95,400,0.4,0,0,-0.16,0.16,9636.28125,0.0768699365697419,13
"1496",96,400,0.4,0,0,-0.359,0.359,9725.625,0.113361566316823,9
"1497",97,400,0.4,0,0,-0.399,0.399,9738,0.0737501550676095,12
"1498",98,400,0.4,0,0,-0.115,0.115,9629.578125,0.211234829739602,8
"1499",99,400,0.4,0,1,-0.411,0.411,9743.46875,0.0922968457836496,6
"1500",100,400,0.4,0,0,0.189,0.189,9496.328125,0.133442129048456,8
"1501",1,400,0.4,0.5,0,0.289,0.289,9454.671875,0.152945503586097,8
"1502",2,400,0.4,0.5,0,0.022,0.022,9571.078125,0.12064177722925,6
"1503",3,400,0.4,0.5,0,1.052,1.052,9157.953125,0.20181738695978,4
"1504",4,400,0.4,0.5,0,0.257,0.257,9464.90625,0.17634587020649,5
"1505",5,400,0.4,0.5,0,-0.406,0.406,9734.59375,0.0929954651305307,5
"1506",6,400,0.4,0.5,0,-0.384,0.384,9731.8125,0.115885575167377,10
"1507",7,400,0.4,0.5,0,1.341,1.341,9029.171875,0.137962362102531,10
"1508",8,400,0.4,0.5,0,0.155,0.155,9509.71875,0.0857609241587142,6
"1509",9,400,0.4,0.5,0,0.217,0.217,9483.1875,0.084896224056014,12
"1510",10,400,0.4,0.5,0,0.628,0.628,9328,0.12002747767439,7
"1511",11,400,0.4,0.5,0,0.3,0.3,9450.703125,0.154701765063907,7
"1512",12,400,0.4,0.5,0,1.115,1.115,9123.0703125,0.197315754094353,3
"1513",13,400,0.4,0.5,0,0.186,0.186,9497.484375,0.10561979360935,9
"1514",14,400,0.4,0.5,0,-0.15,0.15,9631.8125,0.0757782463103063,6
"1515",15,400,0.4,0.5,0,0.96,0.96,9203.125,0.163315319844162,9
"1516",16,400,0.4,0.5,0,0.355,0.355,9427.609375,0.0958658803914909,10
"1517",17,400,0.4,0.5,0,-0.659,0.659,9852,0.0658039311439385,5
"1518",18,400,0.4,0.5,0,0.425,0.425,9399.78125,0.129612546125461,5
"1519",19,400,0.4,0.5,0,0.0880000000000001,0.0880000000000001,9542.9375,0.0974571115707507,7
"1520",20,400,0.4,0.5,0,0.371,0.371,9421.34375,0.173195130770158,7
"1521",21,400,0.4,0.5,0,-0.329,0.329,9707,0.101901186728021,6
"1522",22,400,0.4,0.5,0,0.0449999999999999,0.0449999999999999,9557.953125,0.104094933595671,5
"1523",23,400,0.4,0.5,0,-0.321,0.321,9708.90625,0.1236276849642,9
"1524",24,400,0.4,0.5,0,0.987,0.987,9184.0625,0.170009242144177,12
"1525",25,400,0.4,0.5,0,0.823,0.823,9253.6953125,0.208335828941064,7
"1526",26,400,0.4,0.5,0,-0.097,0.097,9610.109375,0.058379466532461,13
"1527",27,400,0.4,0.5,0,-0.153,0.153,9643.0625,0.104706175298805,8
"1528",28,400,0.4,0.5,0,-0.093,0.093,9618.75,0.109509731460951,5
"1529",29,400,0.4,0.5,0,-0.07,0.07,9595.0625,0.0869833436150524,6
"1530",30,400,0.4,0.5,0,-0.149,0.149,9637,0.141213515804772,8
"1531",31,400,0.4,0.5,0,1.181,1.181,9085.484375,0.172289118246687,5
"1532",32,400,0.4,0.5,0,0.239,0.239,9481.1171875,0.172578196173702,8
"1533",33,400,0.4,0.5,0,-0.482,0.482,9773.3125,0.11047754811119,9
"1534",34,400,0.4,0.5,0,0.367,0.367,9423.0625,0.154191263282172,10
"1535",35,400,0.4,0.5,0,-0.49,0.49,9777.90625,0.0899975544142822,11
"1536",36,400,0.4,0.5,0,-0.386,0.386,9742.28125,0.0820110701107011,5
"1537",37,400,0.4,0.5,0,0.637,0.637,9320.09375,0.152309765960054,9
"1538",38,400,0.4,0.5,0,-0.015,0.015,9583,0.153625896678522,6
"1539",39,400,0.4,0.5,0,0.835,0.835,9235.53125,0.0802977405967986,10
"1540",40,400,0.4,0.5,0,-0.236,0.236,9674.53125,0.114456391875747,6
"1541",41,400,0.4,0.5,0,1.073,1.073,9156.34375,0.180632735539278,5
"1542",42,400,0.4,0.5,0,0.11,0.11,9532.5078125,0.103389106781377,7
"1543",43,400,0.4,0.5,0,1.248,1.248,9059.625,0.174140364382859,8
"1544",44,400,0.4,0.5,0,0.678,0.678,9292.28125,0.138049111549852,11
"1545",45,400,0.4,0.5,0,-0.0620000000000001,0.0620000000000001,9602.15625,0.0773449672795263,6
"1546",46,400,0.4,0.5,0,0.268,0.268,9467.1875,0.0832179277351127,8
"1547",47,400,0.4,0.5,0,1.397,1.397,8998.09375,0.130530258993735,3
"1548",48,400,0.4,0.5,0,0.0389999999999999,0.0389999999999999,9556.56640625,0.0954761309672582,10
"1549",49,400,0.4,0.5,0,-0.344,0.344,9710.03125,0.0894704808277541,13
"1550",50,400,0.4,0.5,0,1.082,1.082,9137.625,0.14859560897829,10
"1551",51,400,0.4,0.5,0,0.935,0.935,9190.34375,0.129090909090909,14
"1552",52,400,0.4,0.5,0,-0.393,0.393,9736.875,0.0946788111217641,5
"1553",53,400,0.4,0.5,0,1.128,1.128,9114.296875,0.128525459019496,7
"1554",54,400,0.4,0.5,0,-0.679,0.679,9862.09375,0.0856007705273296,9
"1555",55,400,0.4,0.5,0,-0.334,0.334,9718.1875,0.0891946064139942,8
"1556",56,400,0.4,0.5,0,-0.395,0.395,9738.5625,0.12678936605317,9
"1557",57,400,0.4,0.5,0,1.01,1.01,9178.09765625,0.182150313152401,6
"1558",58,400,0.4,0.5,0,-0.303,0.303,9701.78125,0.0784093742208925,13
"1559",59,400,0.4,0.5,0,-0.319,0.319,9708.40625,0.118780487804878,8
"1560",60,400,0.4,0.5,0,0.189,0.189,9495.3125,0.0930232558139535,11
"1561",61,400,0.4,0.5,0,0.966,0.966,9181.5,0.114857032457496,10
"1562",62,400,0.4,0.5,0,-0.05,0.05,9606.046875,0.133606252326014,6
"1563",63,400,0.4,0.5,0,1.198,1.198,9095.953125,0.1842695229792,12
"1564",64,400,0.4,0.5,0,1.264,1.264,9047.40625,0.0971443645716547,5
"1565",65,400,0.4,0.5,0,0.488,0.488,9379.453125,0.172142337095013,6
"1566",66,400,0.4,0.5,0,1.335,1.335,9018.75,0.115505192345373,6
"1567",67,400,0.4,0.5,0,0.631,0.631,9315,0.122824844404928,9
"1568",68,400,0.4,0.5,0,-0.0600000000000001,0.0600000000000001,9601.796875,0.111179550354173,14
"1569",69,400,0.4,0.5,0,-0.267,0.267,9683.9375,0.146300715990453,7
"1570",70,400,0.4,0.5,0,1.156,1.156,9123.6875,0.168196477300918,6
"1571",71,400,0.4,0.5,0,0.502,0.502,9377.84375,0.179178903573177,8
"1572",72,400,0.4,0.5,0,-0.442,0.442,9761.90625,0.0836206896551724,9
"1573",73,400,0.4,0.5,0,-0.001,0.001,9582.8125,0.132489246986127,13
"1574",74,400,0.4,0.5,0,-0.247,0.247,9672.625,0.149755865189949,5
"1575",75,400,0.4,0.5,0,-0.731,0.731,9883.1875,0.076568936273322,8
"1576",76,400,0.4,0.5,0,-0.589,0.589,9820.65625,0.135615302617553,6
"1577",77,400,0.4,0.5,0,0.175,0.175,9493.875,0.0630246756550496,12
"1578",78,400,0.4,0.5,0,-0.425,0.425,9751.875,0.0891754449691246,10
"1579",79,400,0.4,0.5,0,-0.231,0.231,9666.0625,0.0897186015349007,14
"1580",80,400,0.4,0.5,0,-0.503,0.503,9789.5625,0.0832610581092801,8
"1581",81,400,0.4,0.5,0,1.023,1.023,9158.6875,0.161063454017913,8
"1582",82,400,0.4,0.5,0,1.251,1.251,9065.359375,0.145827976343533,9
"1583",83,400,0.4,0.5,0,0.00299999999999989,0.00299999999999989,9569.296875,0.134555430851727,6
"1584",84,400,0.4,0.5,0,0.703,0.703,9286.34375,0.167783378411606,9
"1585",85,400,0.4,0.5,0,0.206,0.206,9482.75,0.117366003062787,10
"1586",86,400,0.4,0.5,0,-0.056,0.056,9591.8125,0.132558423332723,12
"1587",87,400,0.4,0.5,0,0.0840000000000001,0.0840000000000001,9533.625,0.12545587162655,6
"1588",88,400,0.4,0.5,0,-0.332,0.332,9722.875,0.0903397817460317,9
"1589",89,400,0.4,0.5,0,0.945,0.945,9202.4609375,0.147372512437811,8
"1590",90,400,0.4,0.5,0,-0.0629999999999999,0.0629999999999999,9598.46875,0.11433385485618,7
"1591",91,400,0.4,0.5,0,-0.325,0.325,9712.25,0.0975295776374671,7
"1592",92,400,0.4,0.5,0,-0.38,0.38,9734.265625,0.125067160169542,11
"1593",93,400,0.4,0.5,0,1.448,1.448,8987.3125,0.0878474874622206,6
"1594",94,400,0.4,0.5,0,0.365,0.365,9425.84375,0.113767933551472,12
"1595",95,400,0.4,0.5,0,0.43,0.43,9399.921875,0.100529017224549,11
"1596",96,400,0.4,0.5,0,1.088,1.088,9131.859375,0.160361314337056,11
"1597",97,400,0.4,0.5,0,0.0069999999999999,0.0069999999999999,9571.625,0.136660076135391,9
"1598",98,400,0.4,0.5,0,1.287,1.287,9038.6015625,0.076717238873151,8
"1599",99,400,0.4,0.5,0,0.0509999999999999,0.0509999999999999,9550.3125,0.104322371699053,8
"1600",100,400,0.4,0.5,0,1.435,1.435,9004.9453125,0.157677685417875,8
"1601",1,400,0.4,1,0,0.993,0.993,9170.125,0.151208517168617,6
"1602",2,400,0.4,1,0,0.056,0.056,9549.0625,0.0889293335006903,10
"1603",3,400,0.4,1,0,-0.114,0.114,9620.6875,0.13917964946446,8
"1604",4,400,0.4,1,0,-0.335,0.335,9711.5625,0.137040595724237,7
"1605",5,400,0.4,1,0,0.813,0.813,9237.453125,0.163448232482073,9
"1606",6,400,0.4,1,0,0.122,0.122,9526.59375,0.101898101898102,6
"1607",7,400,0.4,1,0,-0.559,0.559,9806.625,0.103128760529483,11
"1608",8,400,0.4,1,0,-0.336,0.336,9712,0.116350312349832,7
"1609",9,400,0.4,1,0,-0.414,0.414,9751.9375,0.107081963220071,4
"1610",10,400,0.4,1,0,-0.175,0.175,9644.28125,0.11912915851272,10
"1611",11,400,0.4,1,0,-0.531,0.531,9797.640625,0.126890556151006,14
"1612",12,400,0.4,1,0,1.146,1.146,9122.015625,0.171523964053919,2
"1613",13,400,0.4,1,0,0.366,0.366,9425.578125,0.156911773785269,7
"1614",14,400,0.4,1,0,-0.178,0.178,9643.6875,0.134840409238498,9
"1615",15,400,0.4,1,0,0.746,0.746,9270.515625,0.162247474747475,8
"1616",16,400,0.4,1,0,1.222,1.222,9090.75390625,0.197066029835933,8
"1617",17,400,0.4,1,0,-0.334,0.334,9715.5625,0.120007284205415,8
"1618",18,400,0.4,1,0,1.091,1.091,9142.6953125,0.160147975077882,6
"1619",19,400,0.4,1,0,0.16,0.16,9509.84375,0.0987714987714988,12
"1620",20,400,0.4,1,0,0.896,0.896,9198.09375,0.0945802679345906,4
"1621",21,400,0.4,1,0,0.418,0.418,9389.3125,0.106189089988609,14
"1622",22,400,0.4,1,0,-0.024,0.024,9580.25,0.144735225457673,6
"1623",23,400,0.4,1,0,0.474,0.474,9379.921875,0.167028723147478,8
"1624",24,400,0.4,1,0,-0.134,0.134,9628.109375,0.109117257114667,12
"1625",25,400,0.4,1,0,-0.126,0.126,9627.5,0.0505668067762069,5
"1626",26,400,0.4,1,0,-0.107,0.107,9614.6875,0.135821424353372,6
"1627",27,400,0.4,1,0,-0.47,0.47,9772.8125,0.112052274927396,7
"1628",28,400,0.4,1,0,0.416,0.416,9408.5,0.109625668449198,13
"1629",29,400,0.4,1,0,0.942,0.942,9199.40625,0.181384540117417,10
"1630",30,400,0.4,1,0,-0.51,0.51,9788.5625,0.0862195121951219,10
"1631",31,400,0.4,1,0,-0.191,0.191,9658,0.10890243902439,8
"1632",32,400,0.4,1,0,0.481,0.481,9377.4375,0.121535723366387,8
"1633",33,400,0.4,1,0,0.623,0.623,9325.984375,0.129204227541187,7
"1634",34,400,0.4,1,0,-0.003,0.003,9575.34375,0.108935242839352,7
"1635",35,400,0.4,1,0,-0.35,0.35,9715.5,0.108759124087591,12
"1636",36,400,0.4,1,0,-0.111,0.111,9613.0625,0.0710166729346872,12
"1637",37,400,0.4,1,0,-0.492,0.492,9780.90625,0.131298449612403,4
"1638",38,400,0.4,1,0,0.726,0.726,9277.671875,0.133024164022455,11
"1639",39,400,0.4,1,0,0.273,0.273,9452.4375,0.114974245768948,10
"1640",40,400,0.4,1,0,1.185,1.185,9106.75,0.183098591549296,10
"1641",41,400,0.4,1,0,1.454,1.454,8990.671875,0.217452219599482,7
"1642",42,400,0.4,1,0,-0.12,0.12,9623.53125,0.119825036964022,11
"1643",43,400,0.4,1,0,0.0740000000000001,0.0740000000000001,9545.34375,0.0737219843868043,11
"1644",44,400,0.4,1,0,0.64,0.64,9323.171875,0.20236693358455,7
"1645",45,400,0.4,1,0,0.177,0.177,9505.3125,0.111545623836127,4
"1646",46,400,0.4,1,0,0.089,0.089,9541.65625,0.0624643287462743,6
"1647",47,400,0.4,1,0,1.374,1.374,9023.0546875,0.203535290831212,9
"1648",48,400,0.4,1,0,0.633,0.633,9310.53125,0.0957091469681398,11
"1649",49,400,0.4,1,0,-0.191,0.191,9655.71875,0.120300751879699,4
"1650",50,400,0.4,1,0,-0.257,0.257,9690.1875,0.139816158684083,4
"1651",51,400,0.4,1,0,0.399,0.399,9410.125,0.0766756721986363,10
"1652",52,400,0.4,1,0,-0.436,0.436,9753.34375,0.152490886998785,9
"1653",53,400,0.4,1,0,0.131,0.131,9518.484375,0.121859452736318,10
"1654",54,400,0.4,1,0,1.47,1.47,8992.609375,0.149764915693904,8
"1655",55,400,0.4,1,0,-0.189,0.189,9650.34375,0.122856790428025,8
"1656",56,400,0.4,1,0,0.618,0.618,9326.4609375,0.108044608733789,13
"1657",57,400,0.4,1,0,-0.291,0.291,9694.28125,0.0954076620825147,7
"1658",58,400,0.4,1,0,0.0309999999999999,0.0309999999999999,9557.46875,0.130628976994616,7
"1659",59,400,0.4,1,0,1.042,1.042,9152.09375,0.104896907216495,12
"1660",60,400,0.4,1,0,0.633,0.633,9324.53125,0.180394291243348,10
"1661",61,400,0.4,1,1,-0.847,0.847,9932.875,0.108055249969441,0
"1662",62,400,0.4,1,0,-0.0600000000000001,0.0600000000000001,9598.28125,0.148502191914272,6
"1663",63,400,0.4,1,0,0.309,0.309,9443.828125,0.149389868112905,13
"1664",64,400,0.4,1,0,-0.106,0.106,9614.09375,0.0800505050505051,7
"1665",65,400,0.4,1,0,-0.517,0.517,9790.65625,0.0947921495904806,11
"1666",66,400,0.4,1,0,1.462,1.462,8972.453125,0.0793103448275862,9
"1667",67,400,0.4,1,0,0.087,0.087,9536,0.110916812390707,8
"1668",68,400,0.4,1,0,0.457,0.457,9380.6875,0.127177480434234,10
"1669",69,400,0.4,1,0,0.22,0.22,9480.0625,0.105657420467011,14
"1670",70,400,0.4,1,0,1.373,1.373,9030.125,0.135613016254096,7
"1671",71,400,0.4,1,0,-0.219,0.219,9662.6875,0.122800630991385,8
"1672",72,400,0.4,1,0,0.473,0.473,9376.3125,0.109682299546142,11
"1673",73,400,0.4,1,0,0.147,0.147,9506.8125,0.0716916433832868,9
"1674",74,400,0.4,1,0,-0.142,0.142,9628.28125,0.0533616595851037,8
"1675",75,400,0.4,1,0,-0.174,0.174,9641.375,0.113425360371366,5
"1676",76,400,0.4,1,0,0.911,0.911,9210.3046875,0.0979401351786289,6
"1677",77,400,0.4,1,0,0.0920000000000001,0.0920000000000001,9538.125,0.123287671232877,6
"1678",78,400,0.4,1,0,-0.261,0.261,9680.03125,0.085231492943798,10
"1679",79,400,0.4,1,0,0.615,0.615,9324.328125,0.144472831505484,6
"1680",80,400,0.4,1,0,1.039,1.039,9149.125,0.162433568162155,6
"1681",81,400,0.4,1,0,1.172,1.172,9103.65625,0.189757575757576,8
"1682",82,400,0.4,1,0,-0.018,0.018,9572.6875,0.171841413900167,9
"1683",83,400,0.4,1,0,0.49,0.49,9366.5,0.0687216093445814,9
"1684",84,400,0.4,1,0,-0.386,0.386,9739.84375,0.147777644662753,9
"1685",85,400,0.4,1,0,1.35,1.35,9027.09375,0.140022208121827,7
"1686",86,400,0.4,1,0,-0.526,0.526,9791.625,0.124184585648707,5
"1687",87,400,0.4,1,0,-0.187,0.187,9650.90625,0.0692684151085456,6
"1688",88,400,0.4,1,0,-0.309,0.309,9704.0625,0.130898203592814,15
"1689",89,400,0.4,1,0,-0.234,0.234,9665.5,0.0794148053005858,11
"1690",90,400,0.4,1,0,-0.594,0.594,9823,0.0992498213860443,11
"1691",91,400,0.4,1,0,0.308,0.308,9451,0.170537970874955,4
"1692",92,400,0.4,1,0,-0.582,0.582,9821.8125,0.113663555874611,4
"1693",93,400,0.4,1,0,0.982,0.982,9187.375,0.0935441799804369,4
"1694",94,400,0.4,1,0,-0.345,0.345,9722,0.09664517669532,4
"1695",95,400,0.4,1,0,0.103,0.103,9531.34375,0.0929372611857513,12
"1696",96,400,0.4,1,0,-0.39,0.39,9740.71875,0.077906548933039,8
"1697",97,400,0.4,1,0,0.478,0.478,9370.890625,0.0800383877159309,12
"1698",98,400,0.4,1,0,0.753,0.753,9268.9375,0.179932906373894,10
"1699",99,400,0.4,1,0,-0.347,0.347,9719.5,0.102251119425873,11
"1700",100,400,0.4,1,0,-0.118,0.118,9624.625,0.09273598820059,7
"1701",1,400,0.4,1.5,0,0.782,0.782,9251.9921875,0.0683757910108713,12
"1702",2,400,0.4,1.5,0,1.43,1.43,9012.2734375,0.204587197398531,6
"1703",3,400,0.4,1.5,0,-0.557,0.557,9804.25,0.102880658436214,4
"1704",4,400,0.4,1.5,0,-0.055,0.055,9592.75,0.062186873747495,10
"1705",5,400,0.4,1.5,0,-0.48,0.48,9774.625,0.0452192353271378,9
"1706",6,400,0.4,1.5,0,0.962,0.962,9187.4375,0.143682986694226,8
"1707",7,400,0.4,1.5,0,-0.098,0.098,9608.59375,0.160368275364063,14
"1708",8,400,0.4,1.5,0,0.004,0.004,9566.40625,0.143712212817412,7
"1709",9,400,0.4,1.5,0,0.353,0.353,9424.671875,0.128563425868293,8
"1710",10,400,0.4,1.5,0,0.851,0.851,9225.09375,0.176056338028169,8
"1711",11,400,0.4,1.5,0,0.244,0.244,9477.5625,0.166738026790629,11
"1712",12,400,0.4,1.5,0,0.707,0.707,9291.6875,0.1677956621714,10
"1713",13,400,0.4,1.5,0,0.855,0.855,9225.15625,0.140682481288849,10
"1714",14,400,0.4,1.5,0,0.584,0.584,9329.6875,0.129272608736146,11
"1715",15,400,0.4,1.5,0,-0.568,0.568,9810.6875,0.0927016953228327,5
"1716",16,400,0.4,1.5,0,-0.544,0.544,9799.75,0.107993711452413,7
"1717",17,400,0.4,1.5,0,-0.578,0.578,9816.8125,0.0665928114229444,7
