1000	0.5	0	0	10	2000	1000	19	9	9	45	9	9	9	100	9	9	100	9	9	9	100	9	9	55	9	9
1000	0.5	0	1	20	2000	1000	17	18	18	100	9	9	9	100	9	9	100	9	9	43	43	9	9	9	9	0
1000	0.5	0	0	30	2000	1000	15	90	9	9	9	9	100	9	90	9	9	9	9	100	9	9	66	9	9	9
1000	0.5	0	0	40	2000	1000	19	9	100	9	9	100	9	9	9	100	9	9	100	9	9	9	100	9	9	100
1000	0.5	0	1	50	2000	1000	18	9	55	9	9	9	100	9	9	100	9	9	47	47	9	9	9	0	0	0
1000	0.5	0	0	60	2000	1000	16	28	9	9	100	9	9	9	100	9	9	43	9	9	9	9	100	9	9	100
1000	0.5	0	0	70	2000	1000	17	15	100	9	9	9	100	9	9	100	9	9	71	9	9	100	9	9	100	9
1000	0.5	0	0	80	2000	1000	15	76	9	9	9	9	9	9	9	9	100	9	9	9	100	9	9	100	9	9
1000	0.5	0	1	90	2000	1000	14	55	9	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0
1000	0.5	0	1	100	2000	1000	16	50	9	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0
