1000	0.6	1	1	10	2000	1000	15	27	27	4	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0
1000	0.6	1	0	20	2000	1000	16	9	9	100	4	4	100	27	27	4	4	100	4	4	100	7	7	100	16	16
1000	0.6	1	0	30	2000	1000	16	9	9	9	100	3	3	100	10	10	100	4	4	100	4	90	9	9	9	9
1000	0.6	1	1	40	2000	1000	15	9	90	9	9	9	9	9	9	9	9	9	6	100	28	9	9	9	9	0
1000	0.6	1	0	50	2000	1000	14	100	9	9	9	100	3	55	9	9	9	9	9	9	9	9	100	2	76	9
1000	0.6	1	0	60	2000	1000	17	9	9	100	4	4	100	12	12	76	4	4	100	4	4	100	8	8	100	25
1000	0.6	1	0	70	2000	1000	18	9	9	100	4	4	100	4	90	9	9	9	9	21	100	2	2	100	16	16
1000	0.6	1	0	80	2000	1000	22	9	9	100	4	4	100	4	100	9	9	9	9	17	100	2	90	9	9	83
1000	0.6	1	1	90	2000	1000	16	29	29	4	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0
1000	0.6	1	0	100	2000	1000	19	9	9	100	4	83	9	9	9	9	9	10	100	2	100	9	9	52	4	4
