"","rep","memory","budget","ratio","at","bb","ext_prob","ext_prob_sd","ext_prob_95ci_inf","ext_prob_95ci_sup","act_dev","act_dev_sd","act_dev_95ci_inf","act_dev_95ci_sup","abs_act_dev","abs_act_dev_sd","abs_act_dev_95ci_inf","abs_act_dev_95ci_sup","fin_yield","fin_yield_sd","fin_yield_95ci_inf","fin_yield_95ci_sup","max_diff_yield","max_diff_yield_sd","max_diff_yield_95ci_inf","max_diff_yield_95ci_sup","inac_ts","inac_ts_sd","inac_ts_95ci_inf","inac_ts_95ci_sup","SumAbsDev","SumAbsDev_sd","SumAbsDev_95ci_inf","SumAbsDev_95ci_sup"
"18",100,0,1000,0.5,0.1,0,1,0,1,1,-0.923815,0.02834109308535,-0.940155,-0.9059,0.923815,0.0292767052597524,0.903895,0.940395,39599.91,161.380826902896,39491.15875,39693.33625,0.0112545469641386,0.00382227134509174,0.00890782813959122,0.0135551737461706,0.0207954545454545,0.0177380843832916,0.0103181818181818,0.0317070707070707,1189.71492352092,64.443295709262,1151.36646753247,1226.14994480519
"19",100,0,1000,0.5,0.1,0.1,1,0,1,1,-0.91864,0.030883748907178,-0.935875,-0.89844,0.91864,0.0306589002006783,0.898565,0.93635,39636.4375,167.090927179625,39528.84125,39733.6325,0.0105447596961526,0.0037265235772546,0.00836828364140671,0.0129580693653413,0.019757437007437,0.018367026746563,0.00966666666666666,0.0313824786324786,1180.43033449883,60.344925161471,1139.21332844933,1215.99593406593
"20",100,0,1000,0.5,0.1,0.2,1,0,1,1,-0.920745,0.031646312179935,-0.93874,-0.901725,0.920745,0.0311442208393776,0.899715,0.93829,39617.018125,159.965168605165,39514.094375,39708.905,0.0108365885430739,0.00381270083802286,0.00845515022585021,0.013161853951043,0.0209036519036519,0.0162112867703882,0.0116237373737374,0.0315916860916861,1189.3417952048,65.4843379019649,1147.23771861472,1225.03121675547
"21",100,0,1000,0.5,0.1,0.3,1,0,1,1,-0.90321,0.0353990881883227,-0.9222,-0.87974,0.90321,0.0357997631085745,0.88114,0.92276,39585.356875,193.118178991483,39459.313125,39700.695625,0.0108030973129807,0.00344409504471655,0.00875517027187462,0.0128570821546605,0.0208288655788656,0.016188401776613,0.0111451048951049,0.0308648018648019,1172.88226379176,64.4592564900543,1132.84981457431,1214.46051928627
"22",100,0,1000,0.5,0.1,0.4,1,0,1,1,-0.92423,0.0297553657164374,-0.942135,-0.906,0.92423,0.0302287771035442,0.9055,0.942005,39591.7225,190.993437507697,39476.700625,39708.843125,0.0112659921818408,0.00403650991261112,0.00885493901024539,0.0136717362381383,0.00842929292929293,0.0102207836356506,0.00283333333333333,0.0154141414141414,1218.80846139971,58.5755491964427,1182.1921002886,1253.45092965368
"23",100,0,1000,0.5,0.1,0.5,1,0,1,1,-0.925895,0.0269575581608893,-0.940215,-0.907215,0.925895,0.0275942912033248,0.907925,0.94158,39636.615,163.649950086319,39525.365,39730.346875,0.0106895539014643,0.00389723426927033,0.00828963914710083,0.013027020344338,0.0139879564879565,0.0145194080702533,0.00580266955266955,0.0228568653568654,1217.40993115218,62.295619612798,1178.19683127983,1256.72169805195
"24",100,0,1000,0.5,0.1,0.6,0.99,0.0306162959183108,0.97,1,-0.910635,0.0424284018934495,-0.935485,-0.88394,0.906635,0.0443662470209845,0.8756,0.929725,39639.776875,151.942731366797,39541.7775,39730.83875,0.0111686228998838,0.00373628200180042,0.00900826991076566,0.0134820122644447,0.0198181818181818,0.0187723112331685,0.00842171717171717,0.0322272727272727,1175.36351010101,64.8031734432004,1133.26223629149,1211.88857395382
"25",100,0,1000,0.5,0.1,0.7,1,0,1,1,-0.913125,0.0320129279417714,-0.93225,-0.89324,0.913125,0.0330098231782655,0.891375,0.93207,39518.49625,184.357774616698,39392.86625,39626.245625,0.0130011826595725,0.00389760171310589,0.0107184722275832,0.0154137275621888,0.0201174242424242,0.0181932059800154,0.00986111111111111,0.0322828282828283,1168.61493684094,63.2959635430707,1128.21695271395,1205.25202411477
"26",100,0,1000,0.5,0.1,0.8,1,0,1,1,-0.916635,0.033030790817815,-0.935675,-0.894975,0.916635,0.0340638989824508,0.89592,0.937035,39588.24625,187.332126314574,39461.8,39690.48625,0.010948856582743,0.00389587921389603,0.00851567823862262,0.0133000182180883,0.0125776772247361,0.014157690959383,0.00460294117647059,0.02177790346908,1225.80695502047,58.8561962395003,1186.85744178697,1261.34997680098
"27",100,0,1000,0.5,0.1,0.9,1,0,1,1,-0.91818,0.0418619904498005,-0.94172,-0.890505,0.91818,0.0399105950883068,0.89301,0.942135,39686.511875,156.797195528087,39588.36,39774.23625,0.00885671048511807,0.0035622634395539,0.00680247417435968,0.0111889076201008,0.0123642191142191,0.0163761893413968,0.00411421911421912,0.0245384615384616,1214.31803219003,63.6124036562965,1177.05621336996,1253.56833882784
"28",100,0,1000,0.5,0.1,1,0.99,0.0311788584159397,0.97,1,-0.915935,0.0380412814561134,-0.936615,-0.88955,0.92523,0.0283359599030503,0.905965,0.940725,39587.36,220.049975517442,39443.365625,39704.66125,0.0111189551245209,0.00391108561143843,0.00875211170380877,0.0135716417978561,0.0163751248751249,0.0168067590294122,0.00688095238095237,0.0273226773226773,1182.3619547397,71.0278457162334,1137.39468426018,1224.23298015873
"40",100,0,1000,0.6,0.1,0,1,0,1,1,-0.912,0.0481527420358877,-0.937635,-0.87893,0.912,0.0490945061294638,0.87814,0.93704,39780.48375,98.445102403552,39714.935,39835.81375,0.00813181874921544,0.0027989735680495,0.00638951019692056,0.0098583331982471,0.0435338729897553,0.0242906823547382,0.0295261486879134,0.0590603089720737,1072.81424606766,69.28464607728,1030.03353296703,1114.96743223443
