"","rep","memory","budget","ratio","at","bb","ext_prob","ext_prob_sd","ext_prob_95ci_inf","ext_prob_95ci_sup","act_dev","act_dev_sd","act_dev_95ci_inf","act_dev_95ci_sup","abs_act_dev","abs_act_dev_sd","abs_act_dev_95ci_inf","abs_act_dev_95ci_sup","fin_yield","fin_yield_sd","fin_yield_95ci_inf","fin_yield_95ci_sup","max_diff_yield","max_diff_yield_sd","max_diff_yield_95ci_inf","max_diff_yield_95ci_sup","inac_ts","inac_ts_sd","inac_ts_95ci_inf","inac_ts_95ci_sup","SumAbsDev","SumAbsDev_sd","SumAbsDev_95ci_inf","SumAbsDev_95ci_sup"
"73",100,1,1000,0.8,0.3,0,0.78,0.135960448051422,0.69,0.86,-0.82844,0.102706890358834,-0.888695,-0.760875,0.74925,0.125741797099323,0.663455,0.82449,38885.720625,616.212163838281,38492.9921875,39244.5828125,0.0216812736889773,0.00809261681675237,0.0167742646950114,0.0267089695050678,0.100873986393723,0.0336987634707488,0.0811742000689369,0.122031840235788,948.067954071513,77.3539398742554,898.498122019793,995.2021760009
"74",100,1,1000,0.8,0.3,0.1,0.63,0.150655993185894,0.54,0.73,-0.732745,0.112384446246017,-0.80396,-0.663375,0.6373,0.13323530442009,0.55822,0.72206,38291.051953125,802.170410029654,37775.495859375,38825.31890625,0.02833786772635,0.00961573601957156,0.0222297178863374,0.0344018381824286,0.102706453634085,0.0352204517351648,0.0814797410192147,0.123200501253133,913.997986215539,90.8559401361809,856.038670008354,969.113951754386
"75",100,1,1000,0.8,0.3,0.2,0.61,0.154336324337795,0.52,0.7,-0.649425,0.155367079330177,-0.743585,-0.55226,0.664165,0.113851512437343,0.594185,0.72706,37969.24953125,891.110964991312,37400.7525,38503.779375,0.030826730608265,0.00964826790185706,0.0249595198214976,0.0365413335060787,0.114245540321392,0.0354549915902574,0.0924259914492113,0.136085065605189,884.290214383999,96.1259854486974,823.522563166495,940.912749361148
"76",100,1,1000,0.8,0.3,0.3,0.47,0.158830037486871,0.36,0.57,-0.549465,0.139143294494698,-0.64185,-0.466365,0.603605,0.097051033685298,0.547445,0.66549,37294.14296875,977.61524922171,36688.248984375,37850.3146875,0.0365730381277594,0.0103558474665734,0.0304087212470641,0.0432732720455465,0.146349460309213,0.0410300884438631,0.120921142840647,0.171318447634237,814.391898477769,105.602795046878,748.186797554784,879.405822617441
"77",100,1,1000,0.8,0.3,0.4,0.37,0.152303524701051,0.28,0.46,-0.39228,0.158087831374479,-0.49178,-0.29864,0.6083,0.0844428852496563,0.556095,0.661205,37056.7125,1035.93339682524,36408.88796875,37710.23078125,0.0391485215891611,0.0112179718553777,0.0321165453089342,0.0457337020015404,0.160445818070818,0.0371442237148917,0.138159493284493,0.18369184981685,750.313477813853,89.9118435788803,695.723963924964,805.554138528139
"78",100,1,1000,0.8,0.3,0.5,0.33,0.154929452827845,0.24,0.43,-0.41859,0.14409272200154,-0.510075,-0.332035,0.64953,0.0698491779400355,0.60896,0.69281,36503.400546875,1095.23753818908,35799.73578125,37169.33640625,0.0452420132373085,0.0117422961397918,0.0378176915819743,0.0523135989561959,0.174485025938973,0.0352926558759855,0.152937271062271,0.195306704260652,713.099336664067,86.6231729201661,659.449122211122,771.705652362258
"79",100,1,1000,0.8,0.3,0.6,0.47,0.16174050484987,0.37,0.57,-0.49468,0.15276630252318,-0.588695,-0.39974,0.768355,0.0554303951231892,0.73503,0.80066,37580.45203125,1049.80769910307,36871.59640625,38192.8503125,0.032570608101697,0.0112782682984747,0.0255682461537015,0.0390658660059051,0.149567068294622,0.0395177634345706,0.125461425399506,0.172443774319935,791.85129505565,97.4147119907867,730.340323822033,847.809071552373
"80",100,1,1000,0.8,0.3,0.7,0.57,0.156576476296067,0.47,0.66,-0.565285,0.182713516049087,-0.67359,-0.451845,0.849555,0.0419205607716921,0.82203,0.87449,37642.797734375,950.607893533461,37063.6853125,38230.44671875,0.034309969532739,0.0111968854296083,0.02707369869682,0.0409013639211669,0.132315211791992,0.0372252056697202,0.108802591414434,0.154001437159332,844.624090503537,92.3426428487192,788.448094872362,899.966190463647
"81",100,1,1000,0.8,0.3,0.8,0.47,0.158816452726302,0.38,0.57,-0.54908,0.162180564908948,-0.648075,-0.4474,0.8718,0.0261972510132362,0.855525,0.887945,37389.769375,1033.82897631668,36692.51421875,37976.36203125,0.0360543034770473,0.0108487253174868,0.0288439418026272,0.0425316557781951,0.153974394413636,0.0363129083137764,0.131377935317177,0.175008586700537,777.735807183657,90.3328749406809,722.598252192982,833.098352150129
"82",100,1,1000,0.8,0.3,0.9,0.51,0.153103002233559,0.41,0.61,-0.620225,0.150514502056952,-0.712265,-0.5289,0.930125,0.0117907071529945,0.92293,0.937065,37643.14734375,939.236242584593,37057.65078125,38187.20921875,0.0330568615906609,0.0102510373706886,0.0267700673473341,0.0396161541553971,0.134631535689972,0.0386414823338795,0.111548775055354,0.158429610980695,835.868920956065,95.3169194632958,775.765596347753,889.339467891586
"83",100,1,1000,0.8,0.3,1,0.58,0.153569133577939,0.48,0.67,-0.626905,0.160359527932471,-0.71952,-0.531405,0.975995,0.00929525594106201,0.970145,0.98128,37633.57125,979.34785997015,37000.88484375,38214.374375,0.033850648430584,0.0102096501887119,0.0277310012775361,0.0403750705270449,0.127171258179385,0.030685365461565,0.109924732646095,0.14697911209018,832.809497485229,86.6252786770208,780.846975313945,886.609544068505
"84",100,1,1000,0.8,0.5,0,0.71,0.145598645792348,0.62,0.8,-0.78445,0.115437825523294,-0.853725,-0.71283,0.68339,0.13165854942832,0.602605,0.760445,38680.30796875,711.118118284291,38210.786875,39093.37,0.0241631118999108,0.008897927808707,0.0188820898821809,0.029726855703708,0.186675346583241,0.0560148927114819,0.152896630201584,0.220458509498757,924.688955499781,72.5378784417525,881.724962346821,970.097893545395
