1000	0.1	0.1	0	1	2000	1000	61	14	110	110	110	110	110	10	110	110
1000	0.1	0.1	0	2	2000	1000	54	110	110	10	110	110	110	11	110	110
1000	0.1	0.1	0	3	2000	1000	70	110	13	110	110	110	110	31	110	110
1000	0.1	0.1	1	4	2000	1000	58	110	110	10	10	120	0	0	0	0
1000	0.1	0.1	1	5	2000	1000	59	10	110	110	110	110	10	10	120	0
