"","budget","at","bb","extinct","","","","","","","","","","","","","","","","","","","","","","",""
"218",1000,0.2,0.9,0,1500,1000,700,58,110,110,110,110,110,110,110,110,110,110,110,110,110,101,25,25,200,200,200
"219",1000,0.2,0.9,0,1500,1000,700,59,110,109,110,110,110,110,110,110,110,110,102,27,27,27,289,110,110,110,109
"220",1000,0.2,0.9,0,1500,1000,700,58,110,110,110,110,110,110,110,110,110,110,109,110,110,110,110,110,109,110,110
"221",1000,0.2,1,0,1500,1000,700,52,110,110,109,110,110,110,110,110,110,110,110,17,17,209,209,209,209,45,45
"222",1000,0.2,1,0,1500,1000,700,56,110,110,109,110,110,110,109,110,110,110,110,110,110,110,110,118,21,21,21
"223",1000,0.2,1,0,1500,1000,700,64,110,110,110,109,109,210,210,210,37,37,37,37,37,410,110,110,110,110,110
"224",1000,0.2,1,0,1500,1000,700,70,110,110,110,110,110,110,110,110,146,20,20,210,110,110,110,110,110,110,110
"225",1000,0.2,1,0,1500,1000,700,58,110,110,110,110,110,110,110,110,110,110,109,110,110,110,110,109,110,109,110
"226",1000,0.2,1,0,1500,1000,700,54,110,110,110,109,109,109,109,109,84,17,17,210,110,110,110,110,110,110,121
"227",1000,0.2,1,0,1500,1000,700,67,110,110,110,110,109,110,110,109,109,109,109,109,109,109,134,16,16,209,110
"228",1000,0.2,1,0,1500,1000,700,73,110,110,110,110,110,110,110,110,110,110,110,145,13,13,210,110,110,110,110
"229",1000,0.2,1,0,1500,1000,700,61,110,110,109,110,110,110,110,110,110,110,91,21,21,207,110,110,110,110,110
"230",1000,0.2,1,0,1500,1000,700,56,109,110,110,110,110,110,110,110,115,27,39,39,39,39,378,378,378,378,17
"231",1000,0.3,0,0,1500,1000,700,69,69,110,110,110,110,110,110,109,110,110,110,110,110,110,109,110,109,110,110
"232",1000,0.3,0,0,1500,1000,700,64,64,110,110,110,110,110,110,110,110,26,26,26,110,110,110,110,110,110,110
"233",1000,0.3,0,0,1500,1000,700,53,53,110,110,110,109,110,110,109,110,109,109,109,109,109,109,109,109,109,28
"234",1000,0.3,0,0,1500,1000,700,53,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,26,26
"235",1000,0.3,0,0,1500,1000,700,47,110,110,109,110,110,109,110,110,110,109,110,109,110,109,110,110,110,110,110
"236",1000,0.3,0,0,1500,1000,700,73,110,110,110,110,110,109,110,110,110,109,110,109,110,110,110,110,110,110,109
"237",1000,0.3,0,0,1500,1000,700,50,110,110,109,109,109,109,109,109,109,22,22,22,110,110,109,110,110,110,110
"238",1000,0.3,0,0,1500,1000,700,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,20
"239",1000,0.3,0,0,1500,1000,700,66,110,110,110,110,109,110,109,110,110,109,110,110,109,110,110,110,110,110,110
"240",1000,0.3,0,0,1500,1000,700,57,57,110,110,110,110,110,110,110,110,28,28,28,110,110,110,110,110,110,110
"241",1000,0.3,0.1,0,1500,1000,700,65,110,110,120,120,120,120,120,120,120,25,25,25,25,140,110,110,110,110,109
"242",1000,0.3,0.1,0,1500,1000,700,70,110,110,110,130,130,130,130,130,130,130,23,23,23,130,110,109,110,110,110
"243",1000,0.3,0.1,0,1500,1000,700,55,110,110,110,110,110,110,110,110,110,110,110,110,110,109,110,110,109,110,110
"244",1000,0.3,0.1,0,1500,1000,700,56,110,109,110,110,110,110,110,110,110,110,110,110,110,110,110,16,16,120,110
"245",1000,0.3,0.1,0,1500,1000,700,56,56,120,110,109,109,109,109,109,109,109,109,22,22,22,130,110,110,110,110
"246",1000,0.3,0.1,0,1500,1000,700,53,110,110,110,110,110,109,110,109,109,109,109,109,109,109,109,109,109,109,29
"247",1000,0.3,0.1,0,1500,1000,700,56,110,110,110,110,110,110,110,110,109,110,110,109,110,110,109,110,110,110,109
"248",1000,0.3,0.1,0,1500,1000,700,55,110,110,109,109,109,109,109,109,109,109,109,109,27,27,27,130,110,110,110
"249",1000,0.3,0.1,0,1500,1000,700,58,110,110,110,110,110,110,110,110,110,110,28,28,28,28,140,110,110,110,110
"250",1000,0.3,0.1,0,1500,1000,700,70,110,110,109,110,110,110,110,110,110,110,110,110,110,110,22,22,22,130,110
"251",1000,0.3,0.2,0,1500,1000,700,57,110,110,110,109,110,110,109,110,110,110,110,110,110,110,109,110,110,110,110
"252",1000,0.3,0.2,0,1500,1000,700,64,64,130,110,110,110,110,110,110,110,24,24,24,150,110,109,109,109,109,109
"253",1000,0.3,0.2,0,1500,1000,700,80,109,110,109,109,109,109,109,109,109,109,109,21,21,21,150,110,110,110,109
"254",1000,0.3,0.2,1,1500,1000,700,54,110,110,110,110,110,110,110,110,109,110,110,110,110,110,109,110,110,0,0
"255",1000,0.3,0.2,0,1500,1000,700,55,110,110,110,110,110,110,110,109,110,110,110,110,109,110,110,109,110,110,109
"256",1000,0.3,0.2,0,1500,1000,700,65,110,110,110,110,110,110,110,110,110,110,110,110,110,110,23,23,23,150,110
"257",1000,0.3,0.2,0,1500,1000,700,58,110,110,110,109,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"258",1000,0.3,0.2,0,1500,1000,700,52,110,109,110,110,110,110,110,110,110,110,110,18,18,18,150,110,110,110,110
"259",1000,0.3,0.2,0,1500,1000,700,57,110,110,130,130,130,130,130,130,130,130,18,18,129,110,110,110,110,110,110
"260",1000,0.3,0.2,0,1500,1000,700,60,110,110,110,109,110,110,130,110,110,110,110,110,110,110,110,110,110,110,110
"261",1000,0.3,0.3,0,1500,1000,700,67,67,140,110,110,110,110,110,110,110,110,110,24,24,24,169,110,109,110,110
"262",1000,0.3,0.3,0,1500,1000,700,61,110,110,110,110,110,110,110,110,110,110,110,110,32,25,25,25,170,170,170
"263",1000,0.3,0.3,0,1500,1000,700,56,110,109,110,110,109,110,110,110,109,110,110,110,110,110,110,110,110,110,110
"264",1000,0.3,0.3,0,1500,1000,700,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
"265",1000,0.3,0.3,0,1500,1000,700,58,58,140,110,110,110,110,110,110,110,110,110,24,24,24,170,110,110,110,110
"266",1000,0.3,0.3,0,1500,1000,700,71,71,71,71,200,200,200,200,200,22,22,22,170,110,109,110,110,110,110,110
"267",1000,0.3,0.3,0,1500,1000,700,62,110,110,110,110,110,110,110,110,110,110,110,29,29,29,29,200,110,110,110
"268",1000,0.3,0.3,0,1500,1000,700,65,110,110,110,110,110,110,110,110,28,28,28,170,170,170,170,170,18,18,18
"269",1000,0.3,0.3,1,1500,1000,700,41,110,110,109,110,110,110,110,110,110,110,110,110,109,110,110,0,0,0,0
"270",1000,0.3,0.3,0,1500,1000,700,64,64,64,170,110,110,110,110,110,109,110,109,110,110,109,110,110,110,109,110
"271",1000,0.3,0.4,0,1500,1000,700,62,110,109,109,109,109,109,109,109,109,109,53,16,16,150,110,110,110,110,110
"272",1000,0.3,0.4,0,1500,1000,700,62,62,150,110,110,110,110,110,110,110,109,110,110,110,109,110,109,110,110,110
"273",1000,0.3,0.4,0,1500,1000,700,67,67,150,150,150,150,150,22,22,22,188,109,110,110,110,109,110,110,110,110
"274",1000,0.3,0.4,0,1500,1000,700,50,110,110,110,110,110,109,109,109,109,109,109,109,109,109,109,85,17,17,150
"275",1000,0.3,0.4,0,1500,1000,700,71,110,110,110,109,110,110,110,109,110,110,110,110,110,110,110,110,110,110,110
"276",1000,0.3,0.4,0,1500,1000,700,62,110,110,110,110,110,110,110,110,110,110,110,110,110,71,19,19,19,189,110
"277",1000,0.3,0.4,0,1500,1000,700,64,110,110,110,110,110,110,110,110,110,50,24,24,24,190,110,110,110,110,110
"278",1000,0.3,0.4,0,1500,1000,700,61,110,110,109,110,110,110,110,110,110,110,110,110,110,110,89,25,25,25,190
"279",1000,0.3,0.4,0,1500,1000,700,56,109,110,110,110,110,110,110,110,110,110,50,50,29,29,29,29,230,110,110
"280",1000,0.3,0.4,0,1500,1000,700,61,110,110,110,109,109,109,190,190,190,190,190,190,27,27,27,190,109,110,110
"281",1000,0.3,0.5,0,1500,1000,700,59,59,160,110,110,110,110,110,110,26,26,26,26,260,109,110,109,110,110,110
"282",1000,0.3,0.5,0,1500,1000,700,63,110,109,110,110,109,109,160,160,160,160,160,160,22,22,22,209,110,110,160
"283",1000,0.3,0.5,0,1500,1000,700,66,66,160,110,110,110,110,109,110,110,110,110,110,110,110,110,110,81,15,15
"284",1000,0.3,0.5,0,1500,1000,700,64,64,160,160,160,160,160,160,32,21,21,21,210,110,110,109,110,109,110,109
"285",1000,0.3,0.5,0,1500,1000,700,63,110,110,110,110,110,110,110,110,110,110,110,110,110,127,13,13,160,110,109
"286",1000,0.3,0.5,0,1500,1000,700,48,48,159,110,110,109,110,110,110,110,109,110,110,110,110,110,110,110,110,110
"287",1000,0.3,0.5,0,1500,1000,700,61,61,159,159,159,159,159,159,22,22,22,210,109,110,110,110,110,110,110,110
"288",1000,0.3,0.5,0,1500,1000,700,59,59,160,110,110,110,160,160,160,160,160,160,23,23,23,207,110,109,110,110
"289",1000,0.3,0.5,0,1500,1000,700,55,110,110,160,160,160,160,160,28,28,28,28,260,110,110,110,110,110,109,110
"290",1000,0.3,0.5,0,1500,1000,700,55,110,110,159,109,109,160,160,160,160,160,160,22,22,22,209,110,110,110,109
"291",1000,0.3,0.6,0,1500,1000,700,70,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,139,13,13,169
"292",1000,0.3,0.6,0,1500,1000,700,46,110,110,110,110,109,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"293",1000,0.3,0.6,0,1500,1000,700,63,110,110,110,110,110,110,110,110,110,110,110,133,16,16,169,169,169,169,169
"294",1000,0.3,0.6,0,1500,1000,700,58,58,170,110,109,110,110,110,110,110,110,110,110,110,110,74,16,16,170,110
"295",1000,0.3,0.6,0,1500,1000,700,66,66,170,170,170,170,170,170,44,44,44,44,44,44,44,44,44,44,44,491
"296",1000,0.3,0.6,0,1500,1000,700,50,110,110,110,110,110,110,110,110,110,110,110,110,110,110,143,13,13,170,110
"297",1000,0.3,0.6,0,1500,1000,700,68,109,110,110,110,110,110,109,110,109,110,110,110,110,110,110,110,110,109,110
"298",1000,0.3,0.6,0,1500,1000,700,54,110,110,109,110,109,110,110,110,109,110,110,110,110,110,110,109,110,110,110
"299",1000,0.3,0.6,0,1500,1000,700,59,110,109,110,110,110,110,110,110,110,110,110,100,19,19,19,229,110,110,110
"300",1000,0.3,0.6,0,1500,1000,700,48,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,17,17,168,110
"301",1000,0.3,0.7,0,1500,1000,700,66,110,110,110,110,110,110,109,110,110,110,110,180,180,180,180,180,180,80,12
"302",1000,0.3,0.7,0,1500,1000,700,69,69,69,250,250,250,250,26,26,26,250,110,110,110,110,110,110,110,110,117
"303",1000,0.3,0.7,0,1500,1000,700,56,110,110,110,110,110,110,110,110,110,110,110,130,20,20,20,250,110,110,110
"304",1000,0.3,0.7,0,1500,1000,700,55,55,180,110,110,110,110,110,110,110,110,116,15,15,180,110,110,109,110,110
"305",1000,0.3,0.7,0,1500,1000,700,59,59,59,250,250,250,250,29,29,29,248,248,248,248,248,22,22,22,250,110
"306",1000,0.3,0.7,0,1500,1000,700,62,62,179,179,179,179,179,179,71,14,14,180,110,110,110,110,110,110,110,109
"307",1000,0.3,0.7,0,1500,1000,700,51,110,110,110,110,110,110,110,110,110,71,21,21,21,248,110,109,110,110,110
"308",1000,0.3,0.7,0,1500,1000,700,64,110,109,109,109,109,109,109,109,109,109,109,109,172,17,17,180,110,110,110
"309",1000,0.3,0.7,0,1500,1000,700,66,110,110,109,110,110,110,110,110,110,110,110,110,110,153,14,14,180,110,110
"310",1000,0.3,0.7,0,1500,1000,700,65,110,110,110,110,110,110,110,110,110,110,110,110,201,13,13,180,110,110,110
"311",1000,0.3,0.8,0,1500,1000,700,59,59,190,109,110,110,110,110,110,110,74,27,27,27,27,336,110,110,110,110
"312",1000,0.3,0.8,0,1500,1000,700,63,63,187,187,187,187,187,45,18,18,190,190,190,190,190,59,19,19,187,187
"313",1000,0.3,0.8,0,1500,1000,700,51,110,110,110,110,110,109,110,110,110,110,110,110,110,110,109,110,110,110,109
"314",1000,0.3,0.8,0,1500,1000,700,51,110,110,110,110,110,110,110,110,110,110,110,199,17,17,17,270,110,110,109
"315",1000,0.3,0.8,0,1500,1000,700,61,110,110,109,110,110,110,110,110,110,110,110,110,156,13,13,190,109,110,110
"316",1000,0.3,0.8,0,1500,1000,700,61,110,110,110,110,110,110,110,109,110,110,110,110,110,110,110,110,110,110,110
"317",1000,0.3,0.8,0,1500,1000,700,67,110,110,109,110,110,110,110,109,109,109,270,270,270,270,270,270,95,14,14
"318",1000,0.3,0.8,0,1500,1000,700,58,58,189,189,189,189,189,60,17,17,190,190,190,190,190,190,96,13,13,188
"319",1000,0.3,0.8,0,1500,1000,700,51,110,109,110,109,110,110,110,110,110,110,110,110,110,110,149,14,14,190,110
"320",1000,0.3,0.8,0,1500,1000,700,58,110,110,110,110,110,110,110,110,110,110,141,22,22,22,270,109,110,110,110
"321",1000,0.3,0.9,0,1500,1000,700,57,110,110,110,110,110,110,110,110,110,110,110,110,110,293,13,13,200,110,110
"322",1000,0.3,0.9,1,1500,1000,700,63,63,200,110,110,110,110,110,110,110,110,145,12,12,200,110,110,110,109,0
"323",1000,0.3,0.9,0,1500,1000,700,61,110,110,109,110,110,110,110,110,110,110,110,110,195,17,17,200,200,200,200
"324",1000,0.3,0.9,1,1500,1000,700,62,62,62,289,289,289,289,289,69,17,17,17,290,110,110,109,110,0,0,0
"325",1000,0.3,0.9,0,1500,1000,700,57,110,110,110,110,110,110,110,110,110,110,110,149,14,14,200,110,110,110,110
"326",1000,0.3,0.9,1,1500,1000,700,65,110,110,110,110,110,110,110,110,110,172,12,12,200,110,110,110,0,0,0
"327",1000,0.3,0.9,0,1500,1000,700,62,110,110,110,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
"328",1000,0.3,0.9,0,1500,1000,700,65,110,110,197,197,197,197,197,83,16,16,200,110,110,109,110,109,110,110,109
"329",1000,0.3,0.9,0,1500,1000,700,66,66,200,110,110,110,110,110,110,110,110,156,13,13,200,110,110,110,110,110
"330",1000,0.3,0.9,0,1500,1000,700,56,110,110,110,110,110,110,109,110,110,110,110,110,110,110,109,110,110,110,110
"331",1000,0.3,1,0,1500,1000,700,40,110,109,110,110,110,110,110,110,110,110,110,110,188,16,16,210,110,110,110
"332",1000,0.3,1,0,1500,1000,700,62,110,110,110,110,109,110,110,110,109,110,110,110,110,110,110,110,110,110,110
"333",1000,0.3,1,0,1500,1000,700,58,58,210,210,210,210,210,100,16,16,210,110,110,110,110,109,109,109,109,109
"334",1000,0.3,1,0,1500,1000,700,52,110,109,110,110,110,109,110,110,110,110,210,210,210,210,210,210,130,11,11
"335",1000,0.3,1,0,1500,1000,700,67,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,354
"336",1000,0.3,1,0,1500,1000,700,69,69,210,210,210,210,210,210,108,17,17,207,207,207,207,207,207,108,13,13
"337",1000,0.3,1,0,1500,1000,700,60,110,110,110,110,110,110,110,110,109,110,110,109,110,109,110,110,110,110,110
"338",1000,0.3,1,0,1500,1000,700,46,110,110,109,110,110,110,110,310,310,310,310,59,18,18,18,310,110,109,110
"339",1000,0.3,1,0,1500,1000,700,54,110,109,110,109,110,110,110,110,110,110,109,110,110,109,110,109,110,110,110
"340",1000,0.3,1,0,1500,1000,700,57,57,57,310,110,110,110,110,110,110,110,110,172,14,14,210,110,110,110,110
"341",1000,0.4,0,0,1500,1000,700,71,71,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
"342",1000,0.4,0,0,1500,1000,700,58,58,110,110,110,110,110,110,110,110,110,110,110,110,21,21,21,110,109,110
"343",1000,0.4,0,0,1500,1000,700,60,60,110,110,110,110,110,110,110,110,110,110,110,110,22,22,22,110,110,110
"344",1000,0.4,0,0,1500,1000,700,59,59,59,110,110,110,109,110,109,110,110,110,109,110,110,110,110,110,110,110
"345",1000,0.4,0,1,1500,1000,700,44,44,110,110,109,110,110,110,110,110,110,110,109,110,0,0,0,0,0,0
"346",1000,0.4,0,0,1500,1000,700,62,62,110,110,110,109,110,110,109,110,110,110,110,110,110,110,110,110,110,110
"347",1000,0.4,0,0,1500,1000,700,63,63,63,110,110,110,110,110,110,110,109,109,110,110,110,110,110,110,110,110
"348",1000,0.4,0,0,1500,1000,700,51,51,110,110,110,110,109,109,109,109,109,109,109,109,109,109,20,20,20,110
"349",1000,0.4,0,1,1500,1000,700,59,59,110,110,110,110,110,109,110,110,110,110,110,110,110,110,109,110,0,0
"350",1000,0.4,0,0,1500,1000,700,53,53,110,109,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"351",1000,0.4,0.1,0,1500,1000,700,61,61,120,110,109,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"352",1000,0.4,0.1,0,1500,1000,700,64,64,120,110,110,110,110,109,110,109,110,110,110,110,110,109,110,109,110,110
"353",1000,0.4,0.1,0,1500,1000,700,66,66,66,130,110,110,110,110,110,110,110,110,110,110,110,110,110,110,16,16
"354",1000,0.4,0.1,0,1500,1000,700,65,65,65,65,140,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"355",1000,0.4,0.1,0,1500,1000,700,68,68,68,130,130,130,130,130,130,130,130,130,130,130,14,14,120,110,110,110
"356",1000,0.4,0.1,0,1500,1000,700,58,58,120,110,109,110,110,109,110,110,110,110,110,110,110,110,110,110,110,110
"357",1000,0.4,0.1,0,1500,1000,700,69,69,69,130,110,110,120,120,120,120,120,120,120,120,120,120,120,22,22,22
"358",1000,0.4,0.1,0,1500,1000,700,65,65,65,130,110,110,110,110,129,129,129,129,129,129,129,129,129,16,16,120
"359",1000,0.4,0.1,1,1500,1000,700,55,55,120,110,110,109,110,110,109,110,110,110,109,0,0,0,0,0,0,0
"360",1000,0.4,0.1,0,1500,1000,700,54,54,120,110,110,110,110,110,110,109,110,110,110,109,110,109,110,110,110,109
"361",1000,0.4,0.2,1,1500,1000,700,57,57,57,57,170,170,170,170,170,170,170,170,13,13,130,110,110,110,110,0
"362",1000,0.4,0.2,0,1500,1000,700,55,55,130,110,110,109,110,109,110,110,110,110,109,110,110,109,110,110,110,110
"363",1000,0.4,0.2,1,1500,1000,700,63,63,63,149,110,110,110,110,109,110,110,109,110,110,110,110,109,110,0,0
"364",1000,0.4,0.2,1,1500,1000,700,75,75,75,75,170,170,170,170,170,170,170,19,19,19,150,110,110,109,0,0
"365",1000,0.4,0.2,0,1500,1000,700,60,60,130,110,109,109,109,149,149,149,149,149,149,149,149,149,18,18,18,150
"366",1000,0.4,0.2,1,1500,1000,700,63,63,63,150,150,150,150,150,150,150,150,20,20,20,150,110,109,110,110,0
"367",1000,0.4,0.2,0,1500,1000,700,60,60,60,150,109,109,109,109,109,109,109,109,109,21,21,21,150,110,110,110
"368",1000,0.4,0.2,0,1500,1000,700,60,60,60,150,109,110,110,129,129,129,129,129,129,129,129,19,19,19,150,110
"369",1000,0.4,0.2,0,1500,1000,700,60,60,60,60,170,170,170,170,170,170,170,170,17,17,130,110,110,110,110,109
"370",1000,0.4,0.2,0,1500,1000,700,53,53,130,110,110,110,110,109,110,109,110,110,110,109,110,110,110,110,110,110
"371",1000,0.4,0.3,0,1500,1000,700,65,65,65,170,110,110,110,110,110,110,110,110,317,317,317,317,317,317,19,19
"372",1000,0.4,0.3,0,1500,1000,700,56,56,140,140,140,140,140,140,140,140,140,140,39,16,16,140,140,140,140,140
"373",1000,0.4,0.3,1,1500,1000,700,60,60,60,170,170,170,170,170,170,170,170,13,13,140,110,110,110,109,110,0
"374",1000,0.4,0.3,0,1500,1000,700,64,64,140,140,140,140,140,140,140,140,140,140,140,58,16,16,140,140,140,140
"375",1000,0.4,0.3,0,1500,1000,700,58,58,58,170,110,110,110,110,110,110,110,110,110,109,110,109,110,110,109,110
"376",1000,0.4,0.3,0,1500,1000,700,66,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,86,13
"377",1000,0.4,0.3,0,1500,1000,700,50,50,140,110,110,110,110,110,110,110,110,110,20,20,20,170,110,110,109,110
"378",1000,0.4,0.3,0,1500,1000,700,68,68,68,170,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"379",1000,0.4,0.3,0,1500,1000,700,61,61,140,140,140,140,140,140,140,140,140,140,35,21,21,21,170,110,110,109
"380",1000,0.4,0.3,0,1500,1000,700,67,67,140,110,110,110,140,140,140,140,140,140,140,140,140,140,140,140,140,140
"381",1000,0.4,0.4,0,1500,1000,700,62,62,62,190,110,110,110,110,110,110,110,110,110,110,110,110,110,109,110,110
"382",1000,0.4,0.4,0,1500,1000,700,62,62,150,110,110,110,109,110,110,109,110,109,110,110,109,110,110,110,110,110
"383",1000,0.4,0.4,0,1500,1000,700,60,60,60,190,190,190,190,190,190,190,190,38,17,17,17,190,110,109,110,110
"384",1000,0.4,0.4,1,1500,1000,700,52,52,150,110,109,110,110,109,110,110,110,110,110,110,0,0,0,0,0,0
"385",1000,0.4,0.4,1,1500,1000,700,64,64,150,150,150,150,150,150,150,150,150,58,16,16,16,188,110,0,0,0
"386",1000,0.4,0.4,0,1500,1000,700,57,57,57,188,188,188,188,188,188,188,188,39,21,21,21,190,190,190,190,190
"387",1000,0.4,0.4,0,1500,1000,700,70,70,70,190,190,190,190,190,190,190,190,52,19,19,19,190,110,110,110,109
"388",1000,0.4,0.4,0,1500,1000,700,68,68,68,189,189,189,189,189,189,189,189,31,31,31,31,31,31,308,110,110
"389",1000,0.4,0.4,0,1500,1000,700,58,58,58,190,110,110,110,110,110,109,110,110,110,110,109,110,109,110,110,110
"390",1000,0.4,0.4,0,1500,1000,700,54,54,150,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"391",1000,0.4,0.5,0,1500,1000,700,71,71,71,71,260,260,260,260,260,260,14,14,159,110,110,110,110,109,110,110
"392",1000,0.4,0.5,0,1500,1000,700,73,73,73,73,73,309,309,309,309,309,309,20,20,20,210,110,110,110,109,110
"393",1000,0.4,0.5,0,1500,1000,700,62,62,160,160,160,160,160,160,160,160,160,88,13,13,160,110,110,110,109,110
"394",1000,0.4,0.5,0,1500,1000,700,54,54,158,110,110,110,110,110,110,110,110,110,110,110,110,142,12,12,160,110
"395",1000,0.4,0.5,0,1500,1000,700,65,65,160,110,110,110,160,160,160,160,160,160,160,160,160,160,93,14,14,160
"396",1000,0.4,0.5,0,1500,1000,700,71,71,71,71,260,260,260,260,260,260,17,17,160,110,110,110,109,110,110,109
"397",1000,0.4,0.5,0,1500,1000,700,65,65,160,110,110,110,110,110,110,110,110,110,110,110,460,460,460,460,460,460
"398",1000,0.4,0.5,0,1500,1000,700,54,54,160,110,110,110,110,110,109,110,110,110,109,110,110,110,109,110,110,110
"399",1000,0.4,0.5,0,1500,1000,700,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
"400",1000,0.4,0.5,0,1500,1000,700,51,51,160,110,110,110,110,110,110,110,110,110,110,110,110,136,13,13,160,110
"401",1000,0.4,0.6,0,1500,1000,700,56,56,170,170,170,170,170,170,170,170,99,13,13,170,110,110,110,110,110,109
"402",1000,0.4,0.6,1,1500,1000,700,42,42,169,110,110,110,110,110,109,110,110,0,0,0,0,0,0,0,0,0
"403",1000,0.4,0.6,0,1500,1000,700,57,57,169,169,169,169,169,169,169,169,169,125,13,13,170,110,110,110,110,109
"404",1000,0.4,0.6,0,1500,1000,700,54,54,170,110,110,110,110,110,110,110,110,413,413,413,413,413,413,14,14,170
"405",1000,0.4,0.6,1,1500,1000,700,69,69,69,69,287,287,287,287,287,287,42,18,18,18,226,110,109,110,0,0
"406",1000,0.4,0.6,0,1500,1000,700,67,67,67,225,110,110,110,110,110,350,350,350,350,350,350,49,15,15,170,110
"407",1000,0.4,0.6,0,1500,1000,700,60,60,60,60,290,290,290,290,290,290,38,16,16,170,110,109,110,109,110,109
"408",1000,0.4,0.6,0,1500,1000,700,68,68,68,68,287,110,110,170,170,170,170,170,170,170,67,14,14,170,110,110
"409",1000,0.4,0.6,1,1500,1000,700,64,64,170,110,110,110,109,110,110,110,109,110,109,110,109,110,109,0,0,0
"410",1000,0.4,0.6,0,1500,1000,700,52,52,169,169,169,169,169,169,169,89,13,13,170,110,110,110,110,110,110,110
"411",1000,0.4,0.7,0,1500,1000,700,74,74,74,74,74,74,406,406,406,406,406,16,16,180,110,110,110,110,109,110
"412",1000,0.4,0.7,0,1500,1000,700,63,63,180,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"413",1000,0.4,0.7,0,1500,1000,700,56,56,180,110,109,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"414",1000,0.4,0.7,0,1500,1000,700,61,61,61,249,249,249,249,249,249,249,87,13,13,180,110,110,110,110,109,110
"415",1000,0.4,0.7,1,1500,1000,700,63,63,63,248,248,248,248,248,248,248,248,111,11,11,179,110,109,110,110,0
"416",1000,0.4,0.7,0,1500,1000,700,51,51,180,110,110,110,110,110,110,110,110,110,110,110,110,109,110,110,110,110
"417",1000,0.4,0.7,0,1500,1000,700,59,59,180,180,180,180,180,180,180,180,180,123,16,16,180,180,180,180,180,180
"418",1000,0.4,0.7,0,1500,1000,700,51,51,179,110,110,110,110,110,110,110,110,110,110,110,110,110,172,11,11,178
"419",1000,0.4,0.7,0,1500,1000,700,57,57,180,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"420",1000,0.4,0.7,0,1500,1000,700,58,58,179,110,110,110,110,110,110,110,110,110,110,110,110,110,181,18,18,18
"421",1000,0.4,0.8,0,1500,1000,700,58,58,188,109,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"422",1000,0.4,0.8,0,1500,1000,700,65,65,65,270,270,270,270,270,270,270,105,13,13,190,110,110,110,110,110,110
"423",1000,0.4,0.8,0,1500,1000,700,46,46,190,110,110,110,110,110,110,110,110,110,110,109,110,110,109,110,110,110
"424",1000,0.4,0.8,1,1500,1000,700,68,68,190,190,190,190,190,190,190,190,190,190,178,10,10,190,110,0,0,0
"425",1000,0.4,0.8,0,1500,1000,700,52,52,190,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"426",1000,0.4,0.8,1,1500,1000,700,59,59,59,270,270,270,270,270,270,98,13,13,187,110,110,110,110,110,0,0
"427",1000,0.4,0.8,1,1500,1000,700,68,68,190,190,190,190,190,190,190,190,134,12,12,190,110,109,110,110,0,0
"428",1000,0.4,0.8,0,1500,1000,700,64,64,64,270,109,109,109,109,109,109,109,109,109,109,109,174,10,10,189,110
"429",1000,0.4,0.8,0,1500,1000,700,59,59,190,190,190,190,190,190,190,190,190,112,14,14,190,110,110,110,110,110
"430",1000,0.4,0.8,0,1500,1000,700,56,56,188,110,110,110,110,110,110,110,110,110,110,110,110,110,110,231,12,12
"431",1000,0.4,0.9,0,1500,1000,700,55,55,200,110,110,110,110,110,110,110,110,110,110,110,110,229,12,12,200,110
"432",1000,0.4,0.9,0,1500,1000,700,55,55,200,110,109,110,110,110,109,110,109,110,110,110,110,110,110,110,110,110
"433",1000,0.4,0.9,0,1500,1000,700,54,54,200,110,110,110,110,110,200,200,200,200,200,200,200,200,146,10,10,197
"434",1000,0.4,0.9,1,1500,1000,700,55,55,200,110,109,110,109,110,110,110,110,110,110,110,110,110,110,0,0,0
"435",1000,0.4,0.9,0,1500,1000,700,66,66,66,287,110,110,110,110,110,110,110,110,110,110,110,110,682,682,682,682
"436",1000,0.4,0.9,1,1500,1000,700,53,53,200,200,200,200,200,200,200,200,138,12,12,200,110,110,110,109,0,0
