"rep","scar","at","bb","ext_prob","act_dev","act_dev_sd","act_dev_95ci","fin_yield","fin_yield_sd","fin_yield_95ci","max_diff_yield","max_diff_yield_sd","max_diff_yield_95ci","inac_ts","inac_ts_sd","inac_ts_95ci"
100,1,0.3,0,9490.4,0.20665,0.618010695455159,0.11494998935466,9490.3985546875,254.003600289256,47.2446696538015,0.121,0.0456048021572069,0.00848249320124048,6.75,2.85110292321899,0.530305143718732
100,1,0.3,0.1,9498.2,0.19353,0.64417653103114,0.119816834771792,9498.202109375,263.480330097193,49.007341398078,0.124,0.0429234695990928,0.00798376534543126,6.82,2.52814460652771,0.470234896814154
100,1,0.3,0.2,9547.46,0.07056,0.6317773441057,0.11751058600366,9547.45767578125,259.249715231101,48.2204470329848,0.117,0.0403394686042433,0.00750314116038925,7.09,2.60184472242214,0.483943118370519
100,1,0.3,0.3,9474.78,0.24813,0.6387839402515,0.118813812886779,9474.77790039063,260.167743351033,48.391200263292,0.128,0.0494004457510663,0.00918848290969832,6.66,2.63703230809548,0.49048800930576
100,1,0.3,0.4,9516.76,0.14635,0.652822734536162,0.121425028623726,9516.7603125,266.325757990899,49.5365909863071,0.124,0.0452155332208351,0.00841008917907533,6.65,2.55593980422628,0.475404803586088
100,1,0.3,0.5,9497.53,0.19304,0.640092574112795,0.11905721878498,9497.52576171875,261.30161553536,48.602100489577,0.127,0.0446196043338474,0.00829924640609561,7.06,2.95699820490956,0.550001666113179
100,1,0.3,0.6,9514.9,0.15216,0.648988563812642,0.120711872869151,9514.903359375,265.993242985047,49.4747431952187,0.119,0.0394277244403663,0.00733355674590812,6.78,2.57642772030961,0.479215555977588
100,1,0.3,0.7,9550.89,0.06284,0.626186949204098,0.116470772551962,9550.8946484375,257.540784622993,47.9025859398766,0.113,0.0393251147037697,0.00731447133490117,6.88,2.56345726145632,0.476803050630875
100,1,0.3,0.8,9472.45,0.25695,0.657594274456507,0.12231253504891,9472.454296875,267.914112754459,49.8320249723295,0.124,0.0429234695990928,0.00798376534543126,6.68,2.49799919935936,0.464627851080841
100,1,0.3,0.9,9531.05,0.11488,0.629992132065668,0.117178536564214,9531.04630859375,257.615090472645,47.9164068279119,0.124,0.0452155332208351,0.00841008917907533,6.64,2.66863563672828,0.49636622843146
100,1,0.3,1,9525.41,0.12399,0.597220912293607,0.111083089686611,9525.4078125,244.11755479177,45.4058651912693,0.115,0.0385992097056273,0.00717945300524667,7,2.27857832692212,0.423815568807514
100,1,0.4,0,9480.91,0.23274,0.54257298759585,0.100918575692828,9480.913515625,221.780462666184,41.2511660559102,0.122,0.0439926531974776,0.00818263349473083,8.3,2.95248568449903,0.54916233731682
100,1,0.4,0.1,9499.99,0.18477,0.614940940828524,0.114379014994106,9499.9873828125,253.022253495065,47.0621391500821,0.122,0.0416333199893227,0.00774379751801401,8.2,3.29676915611131,0.613199063036703
100,1,0.4,0.2,9484.09,0.2268,0.632044733744808,0.117560320476534,9484.0934375,257.25757680739,47.8499092861745,0.122,0.0416333199893227,0.00774379751801401,8.71,3.1311243018985,0.582389120153122
100,1,0.4,0.3,9487.81,0.21803,0.64600202418609,0.120156376498613,9487.813203125,263.540052703221,49.018449802799,0.123,0.0422952584681651,0.0078669180750787,9.23,2.86340547409739,0.532593418182115
100,1,0.4,0.4,9495.16,0.19813,0.6352345093894,0.118153618746428,9495.1622265625,259.927541959977,48.3465228045556,0.122,0.0416333199893227,0.00774379751801401,8.82,2.89681120398191,0.538806883940636
100,1,0.4,0.5,9464.26,0.27337,0.598184182558036,0.111262257955795,9464.2610546875,244.737378839098,45.5211524640722,0.129,0.0456048021572069,0.00848249320124048,8.61,2.6738350621147,0.497333321553335
100,1,0.4,0.6,9433.08,0.35125,0.661413490605956,0.123022909252708,9433.08234375,270.07791779476,50.2344927098254,0.129,0.0456048021572069,0.00848249320124048,8.85,2.59515866275041,0.482699511271576
100,1,0.4,0.7,9447.47,0.31395,0.658874282930417,0.122550616625058,9447.465390625,269.407953542554,50.1098793589151,0.128,0.0494004457510663,0.00918848290969832,8.62,2.75160192093862,0.511797957294584
100,1,0.4,0.8,9468.93,0.26369,0.619894528255909,0.115300382255599,9468.93305664062,251.858974443548,46.8457692464999,0.133,0.0493493012650993,0.00917897003530848,8.35,2.62226288275272,0.487740896192007
100,1,0.4,0.9,9492.01,0.20463,0.551597929527102,0.102597214892041,9492.01271484375,224.699023611453,41.7940183917303,0.123,0.0422952584681651,0.0078669180750787,8.71,2.55562362667356,0.475345994561282
100,1,0.4,1,9500.54,0.18232,0.596049585761846,0.110865222951703,9500.54435546875,244.928892628856,45.5567740289672,0.118,0.0386122919665369,0.00718188630577587,8.67,2.8286235364769,0.526123977784704
100,1,0.5,0,9490.54,0.20958,0.616589072595715,0.114685567502803,9490.53859863281,253.23822901501,47.1023105967918,0.125,0.0457816513022367,0.00851538714221604,10.41,3.17533104931238,0.590611575172103
100,1,0.5,0.1,9473.59,0.25114,0.652686027818193,0.121399601174184,9473.5882421875,266.048267834829,49.4849778172781,0.125,0.0435194139889245,0.00809461100193995,10.64,2.80158685192676,0.521095154458377
100,1,0.5,0.2,9494.92,0.19809,0.622345321255723,0.115756229753564,9494.916640625,253.239115160308,47.1024754198172,0.118,0.0386122919665369,0.00718188630577587,11.03,3.10247538835581,0.577060422234181
100,1,0.5,0.3,9486.68,0.21801,0.637670927689355,0.11860679255022,9486.6833984375,262.592420662059,48.842190243143,0.124,0.0452155332208351,0.00841008917907533,10.4,3.17820863081864,0.591146805332267
100,1,0.5,0.4,9463.24,0.27668,0.633250997518824,0.117784685538501,9463.23599609375,259.591688235786,48.2840540118562,0.127,0.0509604719068583,0.00947864777467565,10.33,3.02533076912695,0.562711523057613
100,1,0.5,0.5,9483.34,0.22626,0.594483556874317,0.110573941578623,9483.34001953125,242.595246104484,45.122715775434,0.116,0.0368452949177471,0.00685322485470096,10.49,2.98648470766065,0.555486155624881
100,1,0.5,0.6,9480.02,0.23337,0.608018650946655,0.113091469076078,9480.0167578125,249.017033935725,46.3171683120448,0.125,0.0435194139889245,0.00809461100193995,10.66,3.25116917586597,0.60471746671107
100,1,0.5,0.7,9477.42,0.24304,0.644730934717591,0.119919953857472,9477.4170703125,264.120342778641,49.1263837568272,0.13,0.0460566186471838,0.00856653106837619,10.18,3.15069336604956,0.586028966085218
100,1,0.5,0.8,9487.26,0.2149,0.559208649013329,0.104012808716479,9487.2640234375,229.096712855187,42.6119885910647,0.119,0.0394277244403663,0.00733355674590812,10.19,3.16130327299334,0.588002408776761
100,1,0.5,0.9,9488.6,0.21595,0.623509039811992,0.115972681405031,9488.603671875,253.871635017349,47.220124113227,0.129,0.0456048021572069,0.00848249320124048,10.12,3.04272605046557,0.565947045386596
100,1,0.5,1,9438.85,0.33631,0.627159375858539,0.116651643909688,9438.8481640625,256.306717090614,47.6730493788542,0.124,0.0429234695990928,0.00798376534543126,10.19,2.8165994254122,0.523887493126669
100,1,0.6,0,9492.83,0.20547,0.640474767952523,0.119128306839169,9492.832578125,262.072017735078,48.7453952987245,0.125,0.0435194139889245,0.00809461100193995,12.24,3.36686168052054,0.62623627257682
100,1,0.6,0.1,9520.84,0.13919,0.651500594122073,0.121179110506706,9520.8429296875,266.951786257781,49.6530322439472,0.124,0.0429234695990928,0.00798376534543126,11.68,2.62420743205728,0.488102582362654
100,1,0.6,0.2,9499.98,0.18664,0.62629115957808,0.116490155681523,9499.980859375,256.960603202447,47.7946721956552,0.125,0.0479372485441102,0.0089163282292045,11.73,3.23757921786003,0.602189734521966
100,1,0.6,0.3,9485.98,0.22292,0.68469112228018,0.127352548744114,9485.978671875,280.633413610006,52.1978149314612,0.124,0.047396884353981,0.00881582048984046,11.91,3.10455839505119,0.577447861479522
100,1,0.6,0.4,9518.97,0.13901,0.565684469550746,0.105217311336439,9518.9740625,231.511412510294,43.0611227269148,0.118,0.0386122919665369,0.00718188630577587,11.61,3.15874607521351,0.587526769989713
100,1,0.6,0.5,9493.78,0.20249,0.639074591289877,0.118867873979917,9493.77734375,263.279487240098,48.9699846266583,0.118,0.0411452219939241,0.00765301129086988,12.06,3.23747001858119,0.602169423456102
100,1,0.6,0.6,9502.35,0.18093,0.561607186042114,0.104458936603833,9502.3479296875,230.856644347094,42.9393358485595,0.122,0.0462317395019238,0.00859910354735782,12.12,2.93801279641856,0.546470380133852
100,1,0.6,0.7,9455.2,0.29578,0.630243284435271,0.11722525090496,9455.197109375,258.121392267219,48.0105789617028,0.128,0.0451260859854213,0.00839345199328836,11.78,3.33509044597418,0.620326822951198
100,1,0.6,0.8,9495.45,0.1969,0.608550662715036,0.113190423264997,9495.44578125,250.789303787892,46.6468105045478,0.125,0.0457816513022367,0.00851538714221604,12.45,2.62995563967658,0.489171748979845
100,1,0.6,0.9,9439.02,0.3366,0.640353784791634,0.119105803971244,9439.01814453125,261.70412889378,48.6769679742431,0.128,0.0473115613606636,0.00879995041308343,11.29,3.44742621019616,0.641221275096486
100,1,0.6,1,9494.72,0.20062,0.639472285276198,0.118941845061373,9494.7162890625,261.534321490061,48.6453837971514,0.122,0.0416333199893227,0.00774379751801401,11.5,2.97294195005282,0.552967202709824
100,1,0.7,0,9469.09,0.26074,0.639015840843155,0.118856946396827,9469.086328125,263.128042331388,48.9418158736382,0.118,0.0411452219939241,0.00765301129086988,13.75,2.98945959779835,0.556039485190494
100,1,0.7,0.1,9476.37,0.24538,0.705811972844114,0.131281026949005,9476.369609375,289.993618115727,53.9388129695253,0.122,0.0416333199893227,0.00774379751801401,12.8,3.73895680368174,0.695445965484804
100,1,0.7,0.2,9489.49,0.21362,0.689232815776668,0.12819730373446,9489.48875,283.209131173945,52.6768983983539,0.127,0.0446196043338474,0.00829924640609561,12.92,3.30191251589534,0.614155727956532
100,1,0.7,0.3,9473.13,0.25231,0.675754179424812,0.125690277373015,9473.1276953125,277.324617667225,51.5823788861039,0.122,0.0416333199893227,0.00774379751801401,13.27,3.36005952328229,0.624971071330506
100,1,0.7,0.4,9503.95,0.17675,0.668712805064002,0.124380581741904,9503.949765625,274.438320874452,51.0455276826481,0.115,0.0358870281282637,0.00667498723185704,13.57,2.99580514801088,0.557219757530024
100,1,0.7,0.5,9455.48,0.29585,0.641582503335197,0.119334345620347,9455.48390625,262.62927088699,48.8490443849802,0.131,0.0464823198711732,0.00864571149603821,13.28,2.81439302173809,0.523477102043286
100,1,0.7,0.6,9486.27,0.22247,0.643805094023734,0.119747747488415,9486.272109375,262.825930551768,48.8856230826289,0.117,0.0403394686042433,0.00750314116038925,13.24,3.04551334181145,0.566465481576929
100,1,0.7,0.7,9550.28,0.06674,0.677593478138745,0.126032386933807,9550.2808984375,277.950525165298,51.6987976807454,0.117,0.0377525168068637,0.00702196812607665,12.98,2.96095807590596,0.550738202118509
100,1,0.7,0.8,9472.56,0.25623,0.696835630590605,0.129611427289853,9472.5623046875,286.690133803351,53.3243648874233,0.114,0.0348735088019777,0.00648647263716785,12.83,3.08156788113788,0.573171625891646
100,1,0.7,0.9,9502.71,0.17816,0.611988144732338,0.113829794920215,9502.712734375,251.962502704574,46.8650255030509,0.115,0.0358870281282637,0.00667498723185704,12.59,3.50207730562097,0.651386378845501
100,1,0.7,1,9480.93,0.23401,0.656739228339837,0.12215349647121,9480.93271484375,269.185470161382,50.0684974500171,0.129,0.0477683805651624,0.0088849187851202,13.05,3.21415744493142,0.597833284757244
100,1,0.8,0,9501.02,0.18282,0.625892887534814,0.116416077081475,9501.017421875,256.886864273021,47.7809567547819,0.117,0.0377525168068637,0.00702196812607665,14.84,3.19000965769096,0.593341796330519
100,1,0.8,0.1,9536.64,0.09594,0.640842703087903,0.11919674277435,9536.6390625,263.830320940423,49.0724396949186,0.115,0.0385992097056273,0.00717945300524667,14.78,3.0767292091217,0.572271632896636
100,1,0.8,0.2,9509.15,0.16258,0.633023451781252,0.117742362031313,9509.1498046875,261.428400264802,48.6256824492532,0.109,0.0287623491264661,0.0053497969375227,14.73,3.0907323181774,0.574876211180997
100,1,0.8,0.3,9498.5,0.19021,0.61700587386494,0.114763092538879,9498.5039453125,253.833613673311,47.2130521432358,0.121,0.0409360180740332,0.00761409936177018,15.08,3.17401062290967,0.590365975861199
100,1,0.8,0.4,9475.76,0.24311,0.666711163590775,0.124008276427884,9475.7560546875,273.900255778725,50.9454475748428,0.117,0.0403394686042433,0.00750314116038925,14.21,3.68259625149366,0.684962902777821
100,1,0.8,0.5,9478.33,0.2434,0.717103939890209,0.133381332819579,9478.3285546875,293.279477484487,54.5499828121146,0.121,0.0433333333333333,0.00806,14.65,3.20156211871642,0.595490554081255
100,1,0.8,0.6,9507.71,0.16934,0.606611389756093,0.112829718494633,9507.7092578125,248.333850069968,46.1900961130141,0.121,0.0433333333333333,0.00806,14.44,3.03953744487346,0.565353964746463
100,1,0.8,0.7,9475.05,0.24498,0.630711638796313,0.117312364816114,9475.053203125,258.755456675319,48.1285149416093,0.11,0.0362371537669739,0.00674011060065715,14.75,3.67732610366925,0.683982655282481
100,1,0.8,0.8,9493.83,0.20206,0.66889142148586,0.12441380439637,9493.8315234375,275.127615376271,51.1737364599865,0.119,0.0464823198711732,0.00864571149603821,14.79,3.70992390131325,0.690045845644265
100,1,0.8,0.9,9433.43,0.34875,0.622113867504506,0.115713179355838,9433.430234375,255.344197819988,47.4940207945177,0.129,0.0477683805651624,0.0088849187851202,14.34,3.15018037001635,0.585933548823042
100,1,0.8,1,9472.91,0.24898,0.616613494513509,0.114690109979513,9472.9105859375,253.42903512553,47.1378005333486,0.119,0.0394277244403663,0.00733355674590812,14.68,2.72244690888861,0.506375125053282
100,1,0.9,0,9543.04,0.08495,0.702559683290935,0.130676101092114,9543.0366015625,288.666131629133,53.6919004830187,0.123,0.0446196043338474,0.00829924640609561,15.96,3.36325960215906,0.625566286001586
100,1,0.9,0.1,9635.12,-0.13612,0.662149534211545,0.123159813363347,9635.1187890625,273.301338287847,50.8340489215395,0.113,0.0366666666666667,0.00682,15.34,3.18525643957572,0.592457697761084
100,1,0.9,0.2,9538.42,0.09254,0.68055481555103,0.126583195692492,9538.421875,281.523085473398,52.363293898052,0.121,0.0433333333333333,0.00806,16.44,2.80086566704804,0.520961014070936
100,1,0.9,0.3,9541.32,0.08524,0.674740640333137,0.125501759101963,9541.3245703125,278.966717975058,51.8878095433607,0.113,0.0337997668989631,0.00628675664320714,15.95,3.18891704489031,0.593138570349597
100,1,0.9,0.4,9600.08,-0.05376,0.685211773206951,0.127449389816493,9600.07765625,283.730326991213,52.7738408203656,0.115,0.0385992097056273,0.00717945300524667,15.5,3.4509550720186,0.64187764339546
100,1,0.9,0.5,9600.56,-0.05694,0.640535505446321,0.119139604013016,9600.556328125,264.93128096884,49.2772182602042,0.115,0.0385992097056273,0.00717945300524667,16.17,3.24443579630783,0.603465058113257
100,1,0.9,0.6,9549.41,0.06798,0.642610553001025,0.119525562858191,9549.4084375,264.152733716026,49.1324084711809,0.12,0.0426401432711221,0.00793106664842871,16.24,2.71962564268754,0.505850369539883
100,1,0.9,0.7,9566.03,0.03005,0.707157810670235,0.131531352784664,9566.0297265625,290.756287743674,54.0806695203233,0.118,0.0386122919665369,0.00718188630577587,15.81,2.66551111326693,0.495785067067649
100,1,0.9,0.8,9511.41,0.16098,0.730816479609407,0.13593186520735,9511.41259765625,300.495784363975,55.8922158916993,0.128,0.0451260859854213,0.00839345199328836,16.01,3.53480529659676,0.657473785166997
100,1,0.9,0.9,9512.61,0.15832,0.71754466133482,0.133463307008276,9512.61158203125,295.11353335945,54.8911172048577,0.121,0.0433333333333333,0.00806,16.23,2.68122917688695,0.498708626900974
100,1,0.9,1,9490.13,0.21167,0.736912519718027,0.137065728667553,9490.12666015625,303.078859463735,56.3726678602547,0.127,0.0468287229478799,0.00871014246830566,15.63,3.41018972190609,0.634295288274533
100,1,1,0,9632.12,-0.12617,0.840696405104456,0.156369531349429,9632.1166796875,347.765767988044,64.6844328457762,0.105,0.0329523684408054,0.0061291405299898,17.16,3.49522040171513,0.650110994719014
100,1,1,0.1,9738.59,-0.38227,0.683108756222816,0.127058228657444,9738.585703125,283.609432787734,52.7513544985185,0.11,0.0362371537669739,0.00674011060065715,17.32,3.39601668030787,0.631659102537264
100,1,1,0.2,9706.37,-0.30745,0.668396518965843,0.124321752527647,9706.372421875,277.267750295004,51.5718015548707,0.114,0.0348735088019777,0.00648647263716785,16.93,4.03333333333333,0.7502
100,1,1,0.3,9614.81,-0.08458,0.859629226862819,0.159891036196484,9614.80890625,355.823329968823,66.1831393742011,0.117,0.0427702341505507,0.00795526355200242,16.99,3.55190943100477,0.660655154166887
100,1,1,0.4,9641.77,-0.14849,0.842837745088255,0.156767820586415,9641.77375,348.66157199866,64.8510523917507,0.121,0.0433333333333333,0.00806,17.23,3.07763191135948,0.572439535512863
100,1,1,0.5,9683.71,-0.2491,0.792536746750266,0.147411834895549,9683.7117578125,328.28790104647,61.0615495946434,0.112,0.032659863237109,0.00607473456210228,17.28,3.11101009937027,0.578647878482871
100,1,1,0.6,9662.89,-0.19944,0.820569958607855,0.152626012301061,9662.8864453125,339.892565976181,63.2200172715696,0.114,0.0376587548676509,0.00700452840538306,17.59,2.73804103089575,0.509275631746611
100,1,1,0.7,9614.01,-0.08456,0.778199350222595,0.144745079141403,9614.0075,322.131192476468,59.9164018006231,0.114,0.0348735088019777,0.00648647263716785,17.24,3.14665125830845,0.585277134045371
100,1,1,0.8,9683.41,-0.24959,0.77354367691877,0.143879123906891,9683.41,320.909346651355,59.689138477152,0.115,0.0385992097056273,0.00717945300524667,17.04,3.53030172974355,0.6566361217323
100,1,1,0.9,9643.54,-0.15334,0.804976632071899,0.149725653565373,9643.539453125,333.319228317767,61.9973764671047,0.116,0.0394917201397452,0.00734545994599261,16.67,3.60430438517755,0.670400615643024
100,1,1,1,9662.61,-0.20016,0.79390931115804,0.147667131875396,9662.610078125,328.614687124996,61.1223318052493,0.107,0.0293188669562103,0.00545330925385511,17.25,3.10546927113108,0.577617284430381
