"","budget","at","bb","extinct","","","","","","","","","","","","","","","","","","","","","","",""
"62",1000,0.1,0.5,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1500,2000,2500,1000,1500,2000,1000,1500,1000,1000,1000,1000,1000,1000
"63",1000,0.1,0.5,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1500,2000,2500,1000,1000,1000,1000,1000,1000,1000,1000,1000,1500,1000
"64",1000,0.1,0.5,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1500,2000,2500,1000,1000,1000,1000,1000,1000,1500,1000
"65",1000,0.1,0.5,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1500,2000,2500,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"66",1000,0.1,0.5,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1500,2000,1000,1000,1000,1000,1000,1000,1000,1000
"67",1000,0.1,0.5,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1500,2000,1000,1000,1000,1000,1000,1500,2000,2500,3000,1000
"68",1000,0.1,0.5,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1500,2000,2500,1000,1000,1000,1500,2000,1000,1500,1000
"69",1000,0.1,0.5,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1500,2000,1000,1000,1000,1000,1000,1000,1000,1000
"70",1000,0.1,0.5,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"71",1000,0.1,0.6,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1600,2200,1000,1000,1600,1000,1000,1000,1000,1000
"72",1000,0.1,0.6,0,1500,1000,700,1000,1000,1000,1000,1600,2200,2800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1600,1000,1000
"73",1000,0.1,0.6,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1600,2200,2800,3400,1000,1000,1000,1000,1600,2200,2800,3400
"74",1000,0.1,0.6,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1600,2200,2800,3400,1000,1000,1600,2200,1000,1000,1000,1600,2200,2800
"75",1000,0.1,0.6,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1600,2200,2800,1000,1000,1000,1000,1000,1600,2200,1000
"76",1000,0.1,0.6,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1600,2200,2800,1000,1000
"77",1000,0.1,0.6,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
