1000	0.1	0	0	1	2000	1000	1728	2700	1281	1059	1184	1377	1915	2931	1440	1381
1000	0.1	0	1	2	2000	1000	1732	2472	1089	773	704	531	203	14	6	0
1000	0.1	0	0	3	2000	1000	1760	2742	1257	948	1048	1254	1656	2370	1220	931
1000	0.1	0	1	4	2000	1000	1759	2478	1089	791	714	533	238	49	5	0
1000	0.1	0	0	5	2000	1000	1734	2263	1354	1520	2175	3285	1589	1436	1888	2821
