1	1	1000	0.1	0.3	1	1	-0.6295	0.6295	39832.25	0.00700700700700701	0	3534	3
2	1	1000	0.1	0.3	1	1	-0.6165	0.6165	39958	0.003	0	3490	3
3	1	1000	0.1	0.3	1	1	-0.6205	0.6205	39952.25	0.0025	0	3492	3
4	1	1000	0.1	0.3	1	1	-0.633	0.633	39850	0.0080040020010005	0	3554	3
5	1	1000	0.1	0.3	1	1	-0.624	0.624	39850.75	0.0155	0	3516	3
6	1	1000	0.1	0.3	1	1	-0.614	0.614	40000	0	0	3478	3
7	1	1000	0.1	0.3	1	1	-0.6125	0.6125	39755.25	0.00852130325814536	0	3469	3
8	1	1000	0.1	0.3	1	1	-0.621	0.621	39868	0.00550550550550551	0	3497	3
9	1	1000	0.1	0.3	1	1	-0.6125	0.6125	40000	0	0	3473	3
10	1	1000	0.1	0.3	1	1	-0.616	0.616	40000	0	0	3480	3
