1	1000	0.6	0	0	1	2	2000	1000	1744	857	147	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.6	0	0	1	4	2000	1000	1743	1284	840	391	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.6	0	0	1	6	2000	1000	1746	1267	896	502	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.6	0	0	1	8	2000	1000	1743	1444	1117	773	259	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.6	0	0	1	10	2000	1000	1778	1767	1923	2239	1513	1360	2093	2724	1189	894	564	100	0	0	0	0	0	0	0	0
