"Fitness_calls","Mean_Fitness","LCI","UCI"
424,9616767.09496892,9220548.36352432,9846448.82281586
426,9615453.78784866,9075954.99581264,9842495.2799857
428,9615572.96342558,9202268.6697831,9845665.16896775
430,9615450.06477148,9217037.64104337,9843125.41239895
432,9613519.8516601,9179813.54657679,9846048.59848613
434,9614001.02747643,9194968.07560902,9844907.29453288
436,9612526.20699028,9190483.29020053,9844083.50300337
438,9616247.88482367,9209683.18013636,9843945.76015557
440,9615449.86410957,9215380.00884214,9841449.03952219
442,9614293.66352862,9198131.83631034,9843911.0763054
444,9614439.77072728,9138877.64512325,9845813.16740361
446,9614760.66316939,9204141.06387204,9844986.204245
448,9616706.38968534,9084180.3709495,9844432.61334196
450,9614573.19937763,9209802.70410792,9843173.2766094
452,9615467.10307595,9066917.29920532,9847165.15497075
454,9616558.32155512,9183558.45107385,9844615.95118655
456,9615390.3757994,9194537.18055016,9843423.55724079
458,9616279.1809531,9206053.8159121,9847010.38496483
460,9617199.18124482,9219038.41591402,9846122.12181998
462,9613953.55469135,9205348.71787003,9845179.25288666
464,9615019.22015484,9191383.18697229,9840600.90230205
466,9616100.41730337,9190527.94746553,9844113.78218554
468,9616050.19419538,9217929.3238282,9842909.9179783
470,9612044.52485964,9200487.98264542,9848843.5554079
472,9615966.84581834,9214833.3514461,9845205.24234174
474,9616832.37941027,9200810.67143248,9841191.7370678
476,9614518.90216906,9197959.66150638,9844047.59573129
478,9616022.65240996,9214174.42260947,9849118.86440215
480,9616005.2808956,9208245.23549661,9843497.47826282
482,9616207.0853996,9218934.05575123,9846525.60852789
484,9617384.9141295,9204206.33501416,9845123.87933556
486,9617837.06954196,9083636.71618715,9842671.30898867
488,9615825.92962572,9210184.50839519,9847547.43780369
490,9616927.38951703,9202961.37429141,9849348.79322003
492,9614044.48807747,9192533.82643246,9840811.91115445
494,9616583.36837996,9093067.54595612,9842416.23738959
496,9615988.02328167,9192994.22392595,9843291.26105545
498,9616272.51710084,9185506.90614939,9844792.2915177
500,9614698.20080316,9206396.14498764,9841231.88645295
502,9617380.32502721,9211334.75041982,9848959.43739392
504,9613862.70488063,9088290.60469919,9841667.44832248
506,9616918.05369068,9222168.48603362,9844189.14070822
508,9615612.99082814,9214216.08876547,9844351.4063927
510,9614800.97883221,9214479.60692185,9840145.55375788
512,9612743.84231365,9197963.78913785,9841280.41928339
514,9616419.77822696,9196688.64214684,9843718.50084337
516,9614308.78309794,9196448.37425275,9848654.04591269
518,9613884.44395149,9211309.9866549,9841795.37383324
520,9615818.62857039,9203211.10443086,9842363.26106141
522,9615389.21514479,9207288.9124059,9845842.52083779
524,9613825.91436297,9187517.94125498,9846873.34440912
526,9616875.47004654,9224188.04644373,9842674.69499506
528,9616920.80690478,9189199.86447189,9846751.58317725
530,9613706.27891484,9190622.92008676,9840697.59959687
532,9614280.19943782,9201445.60873265,9841523.78680823
534,9616400.23623081,9214660.03091316,9842056.90447017
536,9615130.61220528,9228638.10886421,9841830.56112098
538,9615034.13235747,9222583.44730759,9842273.85270374
540,9617480.45608398,9226146.74741935,9844552.20310459
542,9615761.10261174,9189729.13026957,9838723.23240005
544,9613975.74657452,9204615.88642899,9843911.73226686
546,9615871.55296344,9223837.56287242,9845014.03206804
548,9616711.53129938,9216026.37109531,9845103.33623369
550,9616593.76358659,9226947.89853807,9850721.77923232
552,9613585.20465871,9197461.52659525,9845140.66945988
554,9614448.55946045,9158514.19348299,9844016.24852294
556,9616861.92430936,9202885.93010476,9845410.98875011
558,9613643.25882904,9199065.89943413,9845098.4959758
560,9613685.24507513,9201466.9461919,9844481.90887439
562,9616263.53957237,9189885.34735738,9846619.06027415
564,9615220.5693292,9206754.41942171,9842726.06795155
566,9613095.30734212,9144931.73486952,9840280.55139275
568,9614386.76323528,9205110.17007452,9840306.89403808
570,9613967.75675271,9192670.07120284,9844054.16811404
572,9615661.67641075,9198113.43283568,9845929.76985416
574,9616259.06568862,9207376.24982583,9847431.8073454
576,9615064.46506061,9192171.29149013,9845225.32860395
578,9614484.03931918,9188885.83600492,9844167.43949806
580,9617423.42800668,9199596.54432675,9844293.17537045
582,9617887.8113672,9181942.68293844,9847813.10734131
584,9615891.9738145,9197174.41588773,9843408.0288409
586,9615169.83545206,9196440.31806332,9840270.28324451
588,9615574.90005323,9195140.69605085,9846481.89099622
590,9613181.23890449,9206168.08890048,9845774.36067072
592,9614195.86530338,9211518.35565417,9845722.06285944
594,9616212.62084523,9207827.22238516,9849228.37537253
596,9617016.16710244,9142451.18749179,9847177.57804362
598,9612514.84703199,9165626.84484482,9843722.67387804
600,9612880.33030172,9199449.83363517,9844239.56806214
602,9613489.45408692,9203529.29737622,9845952.9998382
604,9614903.31693434,9203415.92731213,9843929.56968175
606,9614365.48046379,9192956.82634008,9848295.45717174
608,9615854.21598729,9186113.1965737,9842573.80437599
610,9615221.13809458,9188948.81937236,9846711.3529346
612,9613625.41456495,9178599.0738278,9843596.69563286
614,9613753.82960046,9201602.4111222,9842853.80877902
616,9613418.2442034,9178986.51429346,9841104.40119785
618,9614424.99415192,9195757.73537257,9839198.71495453
620,9614746.15102402,9212565.95938775,9843210.01647207
622,9615331.5109769,9181514.85611485,9844898.9862538
624,9614390.47507847,9209918.86778969,9839769.76622529
626,9613567.00941474,9210929.59208618,9843078.98435921
628,9613677.47442063,9190245.33242301,9837886.74773893
630,9614208.34143047,9186750.7878401,9845709.26573475
632,9615562.86027737,9205348.60627459,9844936.32011067
634,9614413.60588017,9217827.08143694,9845981.52977693
636,9612182.78015217,9187892.30483419,9849671.92763074
638,9616487.5162701,9202513.20894212,9842563.66065241
640,9616059.07750131,9205878.60753383,9848562.36131355
642,9614403.00159859,9174372.12381357,9846243.16646361
644,9611939.58931641,9211473.25966359,9840098.19664924
646,9611472.23630636,9178296.20233426,9844128.09261874
648,9612482.73444338,9201803.22062463,9842709.59000526
650,9615338.5735862,9196246.83052397,9845142.14699694
652,9614532.631013,9180914.99426957,9843165.35002623
654,9614360.00887137,9193616.78842144,9843819.85980298
656,9615728.27428884,9194849.49153273,9842868.40246209
658,9614248.57545895,9204333.89731521,9843234.50181219
660,9614303.28365567,9072220.46983668,9844605.88793381
662,9614268.48562057,9209135.76793732,9845508.05896141
664,9610425.40897732,9185653.72912964,9840049.07482688
666,9614690.73081894,9195660.36691495,9843428.31188694
668,9613253.26808148,9197495.93699025,9842570.70104805
670,9615243.23793863,9217020.70951843,9843216.6995509
672,9615251.31552928,9087420.41739196,9845078.85352783
674,9615555.37845662,9211438.2231697,9841195.29935653
676,9613799.28174563,9191913.33773395,9842750.04831862
678,9614175.03372287,9191103.19419371,9842878.62252933
680,9615303.98792874,9188088.78583686,9845551.94001376
682,9616260.94816989,9192788.05476047,9846732.20831743
684,9614298.678802,9209855.42963148,9842235.98250184
686,9616427.2390188,9084856.12504647,9846097.08183386
688,9615682.60983071,9214793.42212822,9843630.66927812
690,9616160.32970192,9197132.31348099,9842755.04892451
692,9612504.35569414,9205835.54641133,9845270.20331758
694,9615159.81823624,9201199.67360436,9847067.51955692
696,9616627.66064227,9206688.23880395,9845604.99773768
698,9613562.33447021,9209008.63661845,9840198.81000284
700,9612096.32397135,9211637.82782914,9844965.66796265
702,9612360.85031511,9212226.27254361,9846603.00636747
704,9612829.53957762,9205560.8095394,9845328.49135602
706,9613478.81195826,9212001.91579659,9840716.05496281
708,9614337.96860779,9169431.17122571,9843287.40588467
710,9612603.67932397,9200083.43485052,9841451.76561472
712,9611404.22078992,9190877.14295669,9844510.60011419
714,9611667.17341557,9188997.05136642,9843992.91584893
716,9612196.43962176,9202915.17270231,9842128.97659006
718,9615348.63346537,9209530.611233,9839676.77013694
720,9613933.146647,9095657.86894624,9843094.90535646
722,9612160.22757128,9211335.12956509,9842901.85080061
724,9613288.64032023,9216758.40800006,9846901.63923868
726,9613695.74097655,9208291.96549961,9847468.92141294
728,9611489.83323893,9191575.90981378,9839200.48196
730,9614146.21814115,9185431.21593046,9842735.32856477
732,9615469.06140009,9210190.16987888,9843360.3175723
734,9615490.76587202,9204374.0634583,9847800.55146857
736,9614718.07703327,9211624.93465117,9840981.36856901
738,9609876.54326539,9182365.72646994,9841404.35305868
740,9615588.47189925,9220193.91813134,9844998.60746171
742,9615280.38591932,9218800.4173069,9844749.42724357
744,9614864.42445935,9193619.65063195,9844325.32699875
746,9615228.93203132,9210775.02891913,9848456.18702945
748,9614038.96003342,9062658.16503468,9846875.2898219
750,9616373.31657964,9203975.69698212,9841818.40796814
752,9613786.11234837,9186588.71848712,9846455.66259976
754,9615047.49663879,9202232.33778857,9845233.7422874
756,9612334.84765901,9172679.94948873,9842811.16905775
758,9615096.37592304,9212011.89761881,9843913.83464165
760,9615264.84560662,9203692.77471542,9839374.15190649
762,9613446.03833893,9212472.93374037,9843964.12083955
764,9614694.9007682,9091278.6491809,9845206.60834615
766,9615115.10805969,9201298.09314624,9844565.15737137
768,9614220.4355327,9198134.32478084,9844118.14754573
770,9613178.90777119,9193361.0407413,9840813.00312265
772,9616867.22360077,9189944.92508729,9847260.04464564
774,9616235.9038466,9206632.8612076,9842864.97709822
776,9614415.11963489,9195795.47214408,9839024.82284011
778,9614841.879904,9201684.09002631,9846038.29092324
780,9613539.28783162,9208704.89638238,9844398.57711034
782,9614659.18426868,9203404.72478677,9845780.7991518
784,9611681.11066706,9194464.18778821,9843300.31247104
786,9615968.79789493,9203125.44521005,9845062.95329486
788,9613495.10503135,9198288.87017717,9844563.68142066
790,9614542.48260509,9192183.41905733,9843624.51041196
792,9613293.83932715,9167150.39041344,9842429.4420382
794,9614821.75358768,9211973.97159996,9845057.04516851
796,9614317.2066514,9201563.81822578,9843511.36720074
798,9613825.35330994,9207540.78146943,9844285.11115094
800,9614515.34183182,9198979.09819343,9846067.53995032
802,9616427.15226657,9211007.72133699,9846415.59075229
804,9614291.01428407,9195804.62466822,9844283.07474348
806,9615322.84477622,9203776.27526403,9845140.0331438
808,9612483.59582667,9190095.44175986,9841479.2391282
810,9614642.68336785,9193720.05049365,9844988.01650211
812,9613626.64545893,9202106.97167674,9841928.69527962
814,9614649.58299442,9201568.16613856,9841141.68024745
816,9611051.07216093,9203322.56709849,9841723.37014103
818,9613237.30520461,9173574.95779526,9844805.33414997
820,9613181.8028867,9196868.67349147,9847714.89998052
822,9613283.35023829,9192635.76187081,9845525.76813835
824,9611115.49616374,9194938.00880925,9844065.84532967
826,9612405.93624721,9203493.09710849,9848655.98656401
828,9612704.57868321,9199119.52161605,9842575.68778737
830,9613730.53173114,9183608.20827274,9842495.00925082
832,9614967.85846119,9191874.12074943,9848503.20264975
834,9612672.95801716,9197918.32974766,9848664.59176429
836,9610718.34935864,9204062.209362,9839812.73688432
838,9610650.11267897,9194945.29365175,9842088.60346907
840,9612474.84511982,9210694.4758041,9842821.55770869
842,9611706.68658688,9179544.3423644,9840912.46848585
844,9611171.15610708,9060952.28667757,9842072.67042134
846,9612125.80737014,9205554.44876071,9843832.79173754
848,9611136.62053766,9191816.25923779,9846047.22607871
850,9613312.58985726,9205843.98781488,9844379.42778743
852,9615957.34163296,9215257.19947344,9843312.51049752
854,9617709.75408754,9197891.71615863,9846412.43997728
856,9616220.67310612,9200621.22199014,9847148.17014776
858,9615462.37683135,9204911.27914444,9845478.83514479
860,9614063.54885024,9204388.74186858,9840681.13100277
862,9614129.22141877,9189794.56918234,9842092.33564064
864,9615423.8208641,9201337.53568939,9841226.68783587
866,9612850.69631432,9198126.21735459,9840361.60852264
868,9611972.66124784,9165367.93682961,9842080.30632176
870,9613222.97798844,9199008.63385467,9839540.16863848
872,9615121.11824444,9190898.35418333,9844601.21703346
874,9614461.6198023,9205255.68086184,9843575.23494564
876,9616984.20845868,9204381.5417951,9842858.34409956
878,9615044.74117146,9207518.19374809,9844875.64726583
880,9615396.81613649,9195977.55617451,9846520.71063633
882,9615764.40631923,9072965.3440144,9845700.64524839
884,9613159.06190839,9206470.13461384,9841856.16572487
886,9615366.51956202,9208843.35283742,9844161.76792394
888,9614010.68878198,9205152.84441488,9840601.23495494
890,9615309.83357945,9199356.10612449,9844766.35191435
892,9618277.69208283,9234680.82433435,9845944.63443308
894,9614578.27751832,9184845.45409072,9843011.59742074
896,9616467.55365466,9200743.28225614,9846100.08689828
898,9615736.70522001,9204432.58389932,9842256.51097457
900,9615995.90257808,9211616.74758165,9840402.55863219
902,9617992.17487829,9225195.76809686,9844809.24570371
904,9618015.93640427,9073436.06058283,9843233.05951163
906,9618385.81206354,9176354.14368035,9846596.94414944
908,9616658.94649421,9213698.29655877,9847361.98731463
910,9616969.96335588,9085917.19893387,9841591.30188174
912,9616312.78286513,9179261.88204573,9845793.82516259
914,9617569.9148753,9186631.33233518,9841296.39904548
916,9616263.47219143,9213110.21114064,9841771.51466098
918,9615281.17938674,9197218.88510271,9842500.80645878
920,9611828.56850515,9206316.76911916,9842002.64717588
922,9615055.81494815,9202508.52173881,9845174.62474257
924,9612631.15057001,9167244.04617666,9841686.00969878
926,9615243.37800397,9194019.41064168,9847188.86193595
928,9612530.35545468,9202893.17968302,9845558.28215939
930,9615161.23586796,9182325.62517435,9841745.72430234
932,9616042.48574868,9190055.73343354,9842584.94961762
934,9614124.81510607,9215194.19908702,9847385.59712183
936,9614641.923278,9216403.21448674,9842678.29323708
938,9615977.19432209,9181481.36148109,9843290.32693279
940,9616724.50108038,9205870.58557384,9844372.77849067
942,9614409.16176721,9084303.18410304,9845076.76103769
944,9616763.28505328,9220591.87798717,9845831.5311042
946,9613749.86006773,9187698.47713394,9846593.46217648
948,9614584.27296839,9216639.37191535,9844285.30541128
950,9615615.75996239,9101073.23848353,9846224.72067152
952,9612567.46488817,9197862.15953389,9848930.72502637
954,9617194.41242883,9207376.2760334,9843666.14429558
956,9615636.60639423,9212369.33262745,9839462.96114057
958,9617526.89514381,9207854.85762915,9845089.90169164
960,9616154.89657849,9184809.04809675,9842449.93146238
962,9614114.38280606,9064230.23115938,9836775.58895719
964,9615635.33058075,9219066.83197997,9843215.87162176
966,9616521.69728275,9216631.54756129,9842667.72901239
968,9614988.15511031,9209596.31308424,9844496.008042
970,9614242.3791176,9214142.90958328,9842302.06115876
972,9616460.30446613,9218443.61415078,9839076.27940148
974,9613280.87659625,9205551.97079468,9841920.85053617
976,9614458.59331803,9186447.56119836,9841572.76525647
978,9615017.77744946,9200047.22485237,9844574.94503528
980,9614869.04871501,9192419.46470736,9842230.9909131
982,9616665.99158829,9199923.01699909,9844205.09200246
984,9615580.67499904,9214808.56399405,9845335.59567455
986,9614225.18223321,9196274.78044278,9843587.4814567
988,9615615.08319472,9202046.69083158,9838850.41856186
990,9617755.10052852,9216404.72923218,9841854.99718948
992,9615905.63688258,9218874.92481701,9843858.36123262
994,9614473.05141944,9198258.94234865,9841316.9683407
996,9615693.73444267,9053648.38120275,9842960.18109998
998,9616068.08430907,9225438.98476595,9842885.62882503
1000,9616713.96511408,9211805.3057531,9843397.9423989
1002,9616864.25257963,9203768.02909413,9839549.36186273
1004,9617027.09033515,9202990.18692431,9845475.58122678
1006,9616765.51182965,9210896.56568609,9844292.30501632
1008,9617850.04205696,9206940.60776054,9843575.92010285
1010,9616951.88185239,9209776.66297317,9846377.75712522
1012,9613115.77099852,9205269.18945739,9844106.21376683
1014,9617521.89488299,9213964.35216865,9844315.39106575
1016,9617450.80401259,9226998.01834405,9845729.87994003
1018,9618399.78101729,9213039.56501022,9844521.37547358
1020,9617056.03786886,9209687.37343352,9847543.85744125
1022,9614293.54612589,9197208.8306607,9844137.70328428
1024,9617153.72587805,9191552.47185782,9844948.24957242
1026,9614117.18130744,9197534.92769682,9842807.87215179
1028,9612605.31443018,9181143.08223045,9842562.85704658
1030,9615347.96931339,9190134.90411651,9845061.88405465
1032,9615363.06209623,9205134.43890536,9840410.03442886
1034,9613799.3797697,9198282.19907832,9843580.41313925
1036,9614188.59027105,9194494.30380564,9843461.10345975
1038,9614987.38506028,9210705.07815864,9841699.09436081
1040,9615749.44043324,9156720.55395309,9842607.84553346
1042,9611894.92997812,9206416.28613338,9840609.54867919
1044,9613281.29561019,9190323.63457753,9841128.23663262
1046,9613566.22685479,9202334.89748477,9843403.94920065
1048,9610723.89274704,9194032.29173676,9845944.6565316
1050,9615959.67454446,9195347.03266729,9841707.01946113
1052,9615052.97691064,9215562.14798559,9844635.94117634
1054,9613237.39463366,9195897.96788068,9840512.55440426
1056,9613209.31837204,9207662.5099832,9838224.09629391
1058,9613921.84224069,9196360.3959093,9847563.07838802
1060,9615362.48846181,9200103.99849069,9842631.1531669
1062,9611658.16972472,9195092.58190313,9839471.43619561
1064,9612264.42063144,9188497.85509401,9843209.13047164
