1	1000	0.6	0	0	1	2	2000	1000	1753	1371	1149	1061	736	239	9	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.6	0	0	1	4	2000	1000	1744	2182	1504	1326	1289	1141	840	295	30	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.6	0	0	1	6	2000	1000	1725	1953	2244	1614	1496	1553	2556	1341	726	366	20	0	0	0	0	0	0	0	0	0
1	1000	0.6	0	0	1	8	2000	1000	1732	836	60	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.6	0	0	1	10	2000	1000	1755	2291	1191	528	205	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
