"","rep","memory","budget","ratio","at","bb","ext_prob","ext_prob_sd","ext_prob_95ci_inf","ext_prob_95ci_sup","act_dev","act_dev_sd","act_dev_95ci_inf","act_dev_95ci_sup","abs_act_dev","abs_act_dev_sd","abs_act_dev_95ci_inf","abs_act_dev_95ci_sup","fin_yield","fin_yield_sd","fin_yield_95ci_inf","fin_yield_95ci_sup","max_diff_yield","max_diff_yield_sd","max_diff_yield_95ci_inf","max_diff_yield_95ci_sup","inac_ts","inac_ts_sd","inac_ts_95ci_inf","inac_ts_95ci_sup","SumAbsDev","SumAbsDev_sd","SumAbsDev_95ci_inf","SumAbsDev_95ci_sup"
"61",10,1,1000,0.3,0.5,0.1,1,0,1,1,-0.71585,0.473196500187818,-0.81175,-0.64855,0.71585,0.493529864918415,0.64755,0.81205,39384.525,2905.93129126633,38774.675,39828.325,0.0120909420559911,0.0347094126395534,0.00597685512367492,0.0184030842774824,0,0,0,0,1170.035,108.910881463539,1151.78666666667,1191.535
"62",10,1,1000,0.3,0.5,0.2,1,0,1,1,-0.89375,0.382304999283949,-0.9578,-0.8133,0.89375,0.391556669084012,0.80825,0.9554,39393.1625,2085.49896464318,38944.25,39729.425,0.0146114601245271,0.0390708503973668,0.00785251491120387,0.021766717616718,0,0,0,0,1224.60166666667,473.871506104032,1127.355,1301.34
"63",10,1,1000,0.3,0.5,0.3,1,0,1,1,-0.7996,0.516597199506325,-0.89425,-0.7019,0.7996,0.505635325203188,0.70625,0.89415,39201.00625,2668.12118799894,38673.6375,39662.95625,0.0171546107393392,0.0440335708772207,0.00871059665252873,0.0248167390543558,0,0,0,0,1223.15833333333,232.487722886246,1181.45,1267.075
"64",10,1,1000,0.3,0.5,0.4,1,0,1,1,-0.85375,0.530005951758772,-0.94075,-0.74645,0.85375,0.523028205706123,0.7478,0.94195,39773.1875,813.550834317744,39618.4,39916.55,0.0118129910788379,0.0397222418547958,0.00518537074148297,0.0192146056382022,0,0,0,0,1210.57,318.120441226655,1146.73,1267.89333333333
"65",10,1,1000,0.3,0.5,0.5,1,0,1,1,-0.8002,0.499955792934624,-0.89285,-0.7089,0.8002,0.50203614287663,0.69915,0.89105,39554.1625,1102.97698965685,39331.8125,39736.0125,0.0158259832447584,0.0389983562840686,0.00923456348484557,0.023906019041053,0,0,0,0,1210.19833333333,269.409174058602,1161.30666666667,1259.315
"66",10,1,1000,0.3,0.5,0.6,1,0,1,1,-0.816,0.536578562249328,-0.91235,-0.71565,0.816,0.555046528179795,0.7099,0.9166,39548.4125,1257.43169634847,39303.8625,39782.925,0.0148289461583838,0.03825847934383,0.00763404626173774,0.0220048225098693,0,0,0,0,1218.19166666667,291.657931472321,1163.405,1272.91166666667
"67",10,1,1000,0.3,0.5,0.7,1,0,1,1,-0.80485,0.525861099477958,-0.901,-0.7034,0.80485,0.512014254401184,0.7127,0.90025,39475.8625,1452.02097194182,39182.9625,39703.85,0.0156154761816759,0.0310830433292288,0.00988230558653758,0.0213444365727692,0,0,0,0,1224.02666666667,252.9735224841,1178.875,1271.56666666667
"68",10,1,1000,0.3,0.5,0.8,1,0,1,1,-0.7656,0.494911049819112,-0.8626,-0.68085,0.7656,0.509959615710183,0.67355,0.862,39321.775,1851.37239418138,38965.6625,39659.05,0.0172569709032028,0.0352015203803017,0.0104547385353542,0.0233726954807533,0,0,0,0,1220.93333333333,260.034786261709,1180.95,1275.1
"69",10,1,1000,0.3,0.5,0.9,1,0,1,1,-0.81925,0.553866838232199,-0.9211,-0.71625,0.81925,0.579780816082681,0.71515,0.92275,39678.15,794.928871904369,39521.25,39818.375,0.0114831740963153,0.0219086471509281,0.00749803270683477,0.0156348535801609,0,0,0,0,1237.08166666667,343.842211887863,1173.00833333333,1301.02666666667
"70",10,1,1000,0.4,0.3,0,1,0,1,1,-0.8794,0.443919030068172,-0.9537,-0.7874,0.8794,0.446807494202232,0.78665,0.9554,39356.05,2322.02272222176,38850.175,39721.45,0.014803730160969,0.0399478632612392,0.00793057437303874,0.022532372014752,0,0,0,0,1205.06976190476,444.328659811666,1122.11904761905,1279.325
"71",10,1,1000,0.4,0.3,0.1,1,0,1,1,-0.87495,0.420684691264332,-0.94705,-0.7923,0.87495,0.443159362161188,0.78985,0.94845,39655.9625,1351.85311261778,39397.1875,39878.625,0.0121364396809845,0.0417958180862818,0.00513728549618868,0.0201849347458269,0,0,0,0,1167.03333333333,478.396185799522,1077.18,1248.76666666667
"72",10,1,1000,0.4,0.3,0.2,1,0,1,1,-0.9216,0.355359742412921,-0.9706,-0.84795,0.9216,0.361509748199593,0.8447,0.9701,39714.225,977.732497495977,39507.625,39882.1,0.00913041943216168,0.0244688274158536,0.00456895984287496,0.0135950043578949,0,0,0,0,1261.63333333333,350.08860928684,1197.13333333333,1326.63666666667
"73",10,1,1000,0.4,0.3,0.3,1,0,1,1,-0.86175,0.504528872841618,-0.94,-0.7592,0.86175,0.542657280938234,0.7556,0.95905,39659.4875,1249.61523700798,39413.45,39877.7,0.011035510126946,0.0410407911395364,0.00372702090153614,0.0188916949185096,0,0,0,0,1226.7269047619,325.77400275997,1166.32095238095,1285.32
"74",10,1,1000,0.4,0.3,0.4,1,0,1,1,-0.8887,0.458659290249551,-0.963,-0.79805,0.8887,0.460102967883579,0.7886,0.96065,39548.5625,1630.09401216122,39223.6875,39837,0.0139345591847763,0.0506245436381475,0.00513444343333773,0.0237443939511114,0.069281045751634,0.508691403650374,0,0.18562091503268,1118.20539215686,741.6026332021,964.821568627451,1238.55
"75",10,1,1000,0.4,0.3,0.5,1,0,1,1,-0.8384,0.488024167064387,-0.9283,-0.74555,0.8384,0.471699814604055,0.74825,0.9245,39319.8,3153.90219598597,38674.1625,39794.0375,0.016176219083358,0.0493248487877152,0.00730493952571239,0.0255876883672435,0.0352941176470588,0.342838951568813,0,0.105882352941176,1164.65401960784,687.432663912641,1018.82039215686,1270.59666666667
"76",10,1,1000,0.4,0.3,0.6,1,0,1,1,-0.92525,0.147135986077128,-0.95115,-0.89645,0.92525,0.143171983211335,0.89735,0.94995,39693.5625,1146.69430280238,39469.05,39891.425,0.0104478166779602,0.0313458917974398,0.00463975932689963,0.0160049212913454,0.0333333333333333,0.342466723624534,0,0.0999999999999999,1171.19611111111,721.47522516369,1025.40833333333,1281.43
"77",10,1,1000,0.4,0.3,0.7,1,0,1,1,-0.82245,0.577591665025272,-0.93105,-0.71755,0.82245,0.543707332441922,0.7168,0.91535,39275.9375,3419.13591987503,38572.15,39836.875,0.01501365062444,0.0524409540737938,0.00567126401605736,0.0253246456044166,0,0,0,0,1248.515,341.098780743925,1187.61833333333,1312.13166666667
"78",10,1,1000,0.4,0.3,0.8,1,0,1,1,-0.8167,0.565255097230937,-0.91215,-0.7112,0.8167,0.560444058834897,0.70835,0.90745,39595.3625,1390.13273579629,39315.25,39839.8125,0.0126870766426451,0.042738591425478,0.00557042921294153,0.0216601272744809,0,0,0,0,1267.16666666667,377.992047609281,1199.46,1333.43333333333
"79",10,1,1000,0.4,0.3,0.9,1,0,1,1,-0.9273,0.369239752885725,-0.9757,-0.8476,0.9273,0.355722939301861,0.85125,0.9738,39351.05,2257.8482577246,38885.575,39666.325,0.0167873544016548,0.0326816601660895,0.0118180131070203,0.0238201370390859,0,0,0,0,1234.44166666667,458.454645129343,1145.175,1317.23333333333
"80",10,1,1000,0.4,0.5,0,1,0,1,1,-0.8795,0.432602290814297,-0.95015,-0.79195,0.8795,0.442048085076411,0.7878,0.9505,39115.05625,2762.0962098787,38535.3875,39600.1,0.0251279916667116,0.0634997212566689,0.0129544292382655,0.0365390132166237,0.0166666666666667,0.168654808542314,0,0.0500000000000001,1254.28666666667,327.993854781307,1197.97333333333,1312.68333333333
"81",10,1,1000,0.4,0.5,0.1,1,0,1,1,-0.81415,0.52504594442111,-0.9074,-0.71565,0.81415,0.531586237326812,0.71225,0.9091,39637.525,700.525014557225,39501.475,39766.55,0.011938361097155,0.0226315569665536,0.00763171505226534,0.0162643975479893,0,0,0,0,1200.21166666667,306.930728495873,1143.84,1255.32333333333
"82",10,1,1000,0.4,0.5,0.2,1,0,1,1,-0.85085,0.54473773261798,-0.9494,-0.74685,0.85085,0.541366060960604,0.7472,0.9455,39463.35,1403.07139498761,39189.4875,39698.25,0.0150291481901213,0.0287772293050975,0.00934177382385355,0.0200189231129299,0,0,0,0,1280.87166666667,342.798951409389,1217.58333333333,1341.14
"83",10,1,1000,0.4,0.5,0.3,1,0,1,1,-0.9092,0.353907238800336,-0.96295,-0.8334,0.9092,0.360459208525505,0.83245,0.96255,39575.9,1416.93469638835,39303.575,39819.325,0.012136235559343,0.0291242951057386,0.0069331255807348,0.0175797612094774,0.080952380952381,0.371549417323902,0.0166666666666667,0.15,1180.24611111111,615.213918921917,1053.58555555556,1286.94833333333
"84",10,1,1000,0.4,0.5,0.4,0.9,1.03206319789267,0.7,1,-0.84775,0.562958610455857,-0.9385,-0.73885,0.83565,0.670799119980333,0.69435,0.94955,39593.075,2536.78602100396,39079.35,39969.5,0.00881299151409982,0.0445909512589949,0.00190667335674862,0.0174484442067801,0.07,0.484095307420622,0,0.165,1176.91333333333,857.314790114102,993.426666666667,1313.43333333333
