"Fitness_calls","Mean_Fitness","LCI","UCI"
635,9793790.40406936,9732653.10140196,9846379.39251627
637,9792751.1322619,9730358.68241615,9846121.73611944
639,9793892.66436078,9736572.74789386,9846991.33896834
641,9794577.86262858,9737835.63086797,9848661.00452564
643,9792715.06112836,9727786.13454399,9846385.03923344
645,9793731.03253153,9732108.59220087,9848321.67410817
647,9792508.2467888,9734255.84280294,9844231.6017172
649,9792273.78445158,9732133.93069326,9846747.62881305
651,9793298.48973564,9733990.28616596,9849039.03268814
653,9793499.55658061,9737819.82868588,9846124.32845676
655,9794134.56338477,9731243.44373386,9847589.46715745
657,9793496.12200544,9737806.43357842,9849985.31349939
659,9794048.98382857,9730678.003758,9844071.46099029
661,9794232.88422256,9734149.82900211,9846759.37959111
663,9794236.46741749,9734849.60087782,9848064.48156408
665,9792857.35956328,9734994.92588413,9846158.65142024
667,9793958.58919744,9732023.69419614,9846834.0137246
669,9792832.28158899,9736467.24511198,9848620.48130128
671,9793743.68348745,9734457.22252338,9849946.69575852
673,9794342.24791521,9730551.72953659,9846637.81546558
675,9793825.01885874,9736292.75514555,9849224.2782692
677,9794252.28876662,9739109.79893359,9843635.05989023
679,9793574.53244196,9735719.44662612,9846035.16344212
681,9792896.94742272,9739557.84056094,9845298.64177082
683,9793322.74862972,9732674.49690897,9846461.61472247
685,9793730.33728059,9736717.96807887,9852003.19880734
687,9793389.21849442,9736622.88879172,9847424.65806416
689,9793445.57672543,9735420.16815881,9845022.12716663
691,9793934.46933762,9737297.32369916,9852244.22161541
693,9793739.83039758,9734942.12124644,9844601.58560657
695,9792956.53068237,9733307.36527379,9845332.77241743
697,9793616.49570512,9740670.54689018,9845912.90328159
699,9794842.10670809,9736538.51913878,9847881.62736546
701,9793145.87404949,9741322.19888818,9846735.73509749
703,9793614.1101311,9731451.12763801,9847125.57508532
705,9793197.42690689,9736364.65814392,9847055.08023578
707,9793950.67156947,9730130.49606664,9849827.59608657
709,9791632.31151101,9733911.91103705,9849214.26388798
711,9792723.62775089,9733835.78700604,9846919.77121864
713,9793343.23536441,9739851.06356567,9847430.30951176
715,9792929.85357197,9733490.42819472,9844979.81944795
717,9792297.79559694,9737277.28259259,9846293.37228484
719,9793177.43746399,9729673.39399294,9841180.5785407
721,9794016.72227637,9734953.63186509,9847055.18409259
723,9794456.19442515,9732719.21718555,9849625.40175951
725,9793805.8502664,9734383.95099473,9844567.72281043
727,9793987.13929753,9731396.40392555,9848824.61458128
729,9792856.59416344,9735655.45382986,9846142.17132216
731,9793572.80772412,9731062.02025025,9846068.45337509
733,9792259.79563802,9737975.43499117,9843346.36467928
735,9793831.25505187,9733300.50623572,9850975.84933906
737,9793967.45112103,9736503.7126543,9844409.09291164
739,9792035.90009618,9738988.18238923,9844606.1261048
741,9791881.5677301,9732064.39877298,9846713.43994299
743,9793364.92062743,9732299.25159916,9842879.60628355
745,9791569.76885272,9732370.82224882,9842398.28135359
747,9793352.14629199,9737304.15820997,9848912.64997944
749,9794176.0643742,9735620.16732564,9847487.36482664
751,9793163.98217286,9734935.77001779,9845192.65117323
753,9794066.16597085,9738709.70170029,9846972.51807965
755,9793201.38462571,9740733.58738542,9847695.30998231
757,9794265.65833031,9729009.87737879,9844202.0219954
759,9794347.53941931,9737875.64435701,9849805.55603827
761,9793563.92071302,9731305.42015029,9847882.14982491
763,9794587.56750832,9737553.80427324,9847162.99450631
765,9794437.906896,9737841.8199681,9846185.97204526
767,9792616.12623879,9731651.23970141,9844744.14742043
769,9793355.40722093,9735592.71870571,9852644.81945115
771,9793747.05810373,9737087.73668701,9844454.68430591
773,9793984.94315606,9732747.12216103,9848028.52710442
775,9792636.70762423,9736015.17090855,9845729.63748506
777,9794257.00868137,9734030.42897705,9848752.76634272
779,9793434.20750822,9730923.56768572,9846612.98389134
781,9791365.36969948,9737428.36893365,9842869.87514597
783,9793508.64200766,9730905.81172191,9847433.83733596
785,9792220.59192245,9730692.22402173,9845848.66653035
787,9794795.9483173,9736907.20527443,9850134.08716558
789,9794479.34898151,9738784.29837718,9850219.06100741
791,9794852.63058874,9737761.8463262,9853003.67832725
793,9793473.32512363,9733581.23468858,9846187.48132785
795,9794371.92067179,9738580.71545465,9847851.11895423
797,9794011.10908167,9736716.16256842,9851133.37255301
799,9793916.67406579,9731990.03088362,9847139.34232705
801,9793443.39403281,9734576.40391638,9849178.6756286
803,9793868.35163519,9733270.83956204,9845487.559316
805,9793227.56178678,9734664.2758416,9848620.85573413
807,9793918.03139444,9731189.9358513,9846176.6663887
809,9793241.8015661,9733080.29192377,9847265.28814178
811,9793678.38636146,9734260.44177554,9849076.74390499
813,9794093.24691105,9739885.43504021,9851083.77956847
815,9794499.11814162,9732464.3288336,9847684.9905715
817,9794748.85850086,9736114.31264895,9848014.4013094
819,9793457.4132623,9735018.63343181,9847264.6105057
821,9793080.47844576,9738567.41985766,9845859.58337669
823,9794323.46120427,9741153.64062148,9849038.96280589
825,9793063.75577414,9734660.82886693,9843005.45771916
827,9793629.63015737,9731539.28741931,9847919.06129661
829,9792362.10796512,9735646.98587855,9844546.183022
831,9793838.73536422,9734061.52811366,9845988.984129
833,9792922.35793355,9727927.61667385,9847234.58896796
835,9794007.01514467,9736350.05658136,9849089.79380299
837,9792860.00302967,9726924.56205126,9845184.78190168
839,9794011.87962352,9734196.29582296,9842621.71231831
841,9794155.15756192,9729725.96507075,9848790.83424976
843,9793410.68608859,9726926.2812301,9844449.1235337
845,9794120.59628103,9739781.29498666,9845311.72774858
847,9793511.94066381,9728229.66460781,9840714.35743465
849,9793671.13442797,9737882.85351745,9844785.23651701
851,9794297.83686018,9733234.92152823,9844541.37131442
853,9793272.43462041,9736388.40760805,9847158.59482804
855,9793861.08440807,9735549.19087867,9845540.40383057
857,9793696.77046221,9737293.68068909,9844251.7499001
859,9793870.66992116,9733774.39934849,9845508.62186511
861,9793405.87572075,9736579.47827277,9844458.17945665
863,9793066.95249924,9734167.4284136,9849418.44636765
865,9793423.61292372,9735019.94432942,9845562.65875119
867,9792406.66946382,9731577.71969512,9846315.28282477
869,9793707.53462267,9741274.87792889,9844447.92019294
871,9792731.40235634,9736645.9526445,9847664.95256902
873,9792214.56752793,9735340.07706386,9844448.86836083
875,9793270.89944083,9734855.21683939,9847308.42947208
877,9793006.05167747,9736170.11722514,9847363.29588846
879,9793850.50417094,9734518.29557911,9850056.75760998
881,9793527.69091869,9736279.5725051,9846271.44253871
883,9794372.6834806,9733449.27808758,9848885.5528217
885,9791808.47350762,9731579.23634685,9842252.91139174
887,9793540.88972837,9733079.44043845,9844003.89140893
889,9792660.81403304,9734015.94723398,9845193.5510438
891,9793011.51417723,9727725.11902789,9845229.52251137
893,9792245.95725503,9729874.20618822,9845501.06221579
895,9792421.61467868,9732848.59703422,9847436.60885847
897,9793013.01017029,9739512.35414135,9844970.97923418
899,9793300.13248631,9729537.60171909,9842922.44640912
901,9793174.50915943,9734022.82308552,9845641.88346079
903,9793453.93245902,9739668.72895944,9845457.06730719
905,9793121.08277132,9729672.22149169,9849609.02278623
907,9794091.87967122,9735102.9319496,9846020.56576766
909,9793082.85272472,9735192.82894547,9845108.87687083
911,9793876.11617945,9730617.81319756,9848431.60932901
913,9794422.90361319,9740605.03315948,9845684.50937711
915,9793642.92597194,9733138.94509975,9842320.98947492
917,9794402.1245582,9734838.28047373,9844534.0982516
919,9793775.70909388,9732818.57896678,9847044.69571064
921,9793389.45945326,9729599.68872288,9846521.75524748
923,9793478.09309721,9738095.94080067,9846784.0540968
925,9793907.87517587,9734517.73423662,9846993.37782213
927,9793578.40363893,9732172.18657353,9844410.07016172
929,9792681.31831582,9733181.62073214,9845889.32462686
931,9793022.13996262,9733878.47643297,9844519.16072411
933,9794201.7436408,9732245.24293415,9849043.0729208
935,9793409.18670844,9739785.7280675,9845897.97358284
937,9793449.90576597,9737375.50918143,9846978.11815151
939,9793854.18500251,9733111.64687406,9851223.58623879
941,9792299.5090796,9734249.0685669,9846257.90611842
943,9793859.34284262,9731899.65055779,9847928.48752624
945,9792477.43092199,9731060.82726852,9845279.97494694
947,9792313.82638334,9733289.3272049,9848366.63551684
949,9791883.91206104,9731401.81730574,9843207.6161338
951,9794374.08014157,9737818.19808988,9848073.87634393
953,9792793.49534705,9733634.63341788,9845066.85421816
955,9793898.74943248,9735063.14066057,9847176.45636124
957,9793389.05763278,9735294.48465741,9847860.47480005
959,9793574.96227764,9733371.64309946,9849385.5024157
961,9793078.89850944,9731858.50286922,9849489.38237325
963,9793751.48902193,9730044.50578771,9844292.42156502
965,9794600.21762089,9733171.08784417,9849790.18621956
967,9793966.4849402,9732918.56881878,9845041.08757293
969,9793611.04219069,9733965.30983332,9844844.18752892
971,9794788.3894926,9738347.03816152,9847655.07211557
973,9793267.84884469,9732333.55902412,9844887.29170879
975,9793391.0094455,9731425.54519514,9845733.70605287
977,9794753.8310238,9732654.03494252,9846700.88630644
979,9794694.71950542,9740455.16933778,9849989.01129279
981,9794590.85934043,9734856.69835016,9846506.14456906
983,9793674.33482437,9736814.57155985,9849725.53004241
985,9794211.25140275,9737831.21066806,9845033.83220731
987,9793950.16069795,9733010.88147928,9847782.39822964
989,9793141.0285007,9730056.8160833,9845208.31690955
991,9793713.51761747,9734036.73526593,9844613.10421797
993,9794366.93268891,9737244.84710119,9848895.48387801
995,9792597.14111918,9729387.44983801,9841014.28663505
997,9793023.3668732,9733327.66654522,9843786.12456766
999,9793861.2920157,9737729.44268003,9848554.05841133
1001,9794252.93488949,9733442.7431548,9845666.63531033
1003,9793613.38326138,9732355.14179555,9848992.90305503
1005,9794318.37766309,9737455.88828137,9846795.17429382
1007,9794678.26437692,9739459.32170293,9845335.02045032
1009,9794142.59200571,9734450.86031911,9848845.63370419
1011,9794225.04030835,9734852.24087114,9847615.03087992
1013,9794028.09624254,9738787.30872712,9848597.23594663
1015,9793858.46059117,9735122.65432429,9845045.10434598
1017,9794542.63050455,9732286.90040702,9844788.14394984
1019,9793856.46410238,9738286.76005483,9846368.59615743
1021,9794523.34289074,9736211.8060423,9851851.10806578
1023,9793090.82754855,9735648.97435236,9844692.84700658
1025,9793751.53464559,9732362.63946271,9846752.52759879
1027,9794519.86781301,9734627.55597634,9846874.84596048
1029,9794396.79545811,9736995.50642773,9849426.17627974
1031,9792264.82110058,9731449.58004072,9841834.7861087
1033,9793570.43214084,9738455.12127757,9844622.4882908
1035,9793421.42625545,9736291.12021209,9849119.93038151
1037,9793084.43274759,9735026.99757539,9845150.51507938
1039,9793580.7383366,9737022.04409975,9845977.77980447
1041,9792884.45816407,9735481.92166604,9847864.09186038
1043,9793239.7541118,9729050.32720602,9847516.62388981
1045,9792559.04338255,9733547.69911643,9849031.10871266
1047,9792690.25335721,9735955.32108475,9849754.86171408
1049,9793426.35269759,9732326.96714402,9844448.01328113
1051,9792650.47775615,9737761.92428159,9841043.1293036
1053,9793732.93475831,9733175.41139103,9848227.52580408
1055,9794040.28671888,9736894.39309608,9845181.61255605
1057,9793265.03712693,9729761.20431252,9845172.87064833
1059,9793581.67117403,9737258.5813565,9843495.32646006
1061,9793324.99179351,9739631.24073687,9845704.40660346
1063,9792850.56090665,9732537.02911798,9841874.8586591
1065,9792630.52909982,9740486.14426994,9844175.5546486
1067,9793483.48729289,9738699.33241841,9845862.66692062
1069,9793151.96443626,9740766.79966361,9842825.66321595
1071,9793946.14284275,9736579.92536869,9844948.0439828
1073,9793702.12637803,9734385.91215895,9846350.10945518
1075,9793225.91764427,9737091.21787738,9846079.1481773
1077,9793739.99681022,9731833.82157267,9845140.1685969
1079,9794356.50280467,9737488.47687217,9844832.28326283
1081,9794111.65670299,9734150.6664072,9848641.32431015
1083,9793436.61635879,9734217.75684567,9846301.81011324
1085,9792267.33284188,9733025.70598605,9845421.4000944
1087,9792948.59542401,9728387.5336872,9844978.48906244
1089,9792378.25996531,9730837.27858882,9849871.85212686
1091,9793200.64701226,9729767.45297037,9841198.57379099
1093,9793036.03038394,9730378.76053757,9842508.82468263
1095,9793892.05991411,9732013.05528966,9843705.96878771
1097,9793204.82774702,9735464.98981752,9846721.45342915
1099,9793932.97241093,9736108.34890077,9844291.98818625
1101,9793265.42751584,9734666.24838663,9847536.3085727
1103,9792959.67676907,9738066.43240566,9846989.46134083
1105,9793495.23818402,9738339.72145,9844973.57014403
1107,9793537.58918066,9735023.0931631,9845088.73816024
1109,9793594.45232183,9733778.50673455,9842893.67043215
1111,9792407.56402436,9729876.79144639,9842750.97907245
1113,9793764.59181271,9736505.58575965,9842229.26588915
1115,9793737.08653119,9730219.90452253,9846838.36703791
1117,9794557.97521797,9732436.47529575,9846387.97947001
1119,9794652.34954133,9735177.37247412,9845741.72941625
1121,9794319.1768453,9733656.62066694,9850892.5516937
1123,9793710.88857275,9737228.5990181,9847353.15578533
1125,9793378.82713034,9735529.14464968,9844005.34647306
1127,9792219.73458891,9730903.14467609,9846857.1810261
1129,9794009.03234381,9735232.84740779,9846985.71545222
1131,9793597.64815311,9736740.79999418,9848246.68513904
1133,9793470.09837354,9734373.44179044,9849611.09557621
1135,9794065.64963717,9727245.75939757,9845360.49626479
1137,9792615.90268789,9732789.5540241,9844491.85122335
1139,9794365.14476462,9738869.23333777,9844551.6219222
1141,9794457.48116379,9737124.0716846,9848907.11512681
1143,9793805.9165333,9738703.39880176,9846015.0062275
1145,9793931.38151309,9729960.13201669,9846550.25711487
1147,9792915.58675477,9735740.12256673,9847684.22093949
1149,9793882.11400445,9734234.06970264,9845884.14505217
1151,9793700.59374653,9733542.44608207,9845872.98066022
1153,9794321.5751667,9735753.31069284,9845573.60504155
1155,9793697.33054963,9731577.06939204,9847331.20050005
1157,9792362.55786034,9730498.88296847,9845355.58403387
1159,9793821.7759783,9737626.31479813,9843746.9852458
1161,9793788.25400696,9735133.52458551,9844185.38012675
