1000	0.1	0	0	1	2000	1000	69	12	110	110	110	110	110	10	110	110
1000	0.1	0	1	2	2000	1000	60	17	110	110	110	110	110	110	110	0
1000	0.1	0	0	3	2000	1000	70	11	110	110	110	110	110	23	110	110
1000	0.1	0	1	4	2000	1000	54	17	110	110	110	110	110	110	110	0
1000	0.1	0	0	5	2000	1000	57	31	110	110	110	10	110	110	110	10
