1000	0.1	0.1	0	1	2000	1000	1747	2566	1138	952	1108	1391	1965	2970	1458	1357
1000	0.1	0.1	0	2	2000	1000	1753	1656	2088	3038	1434	1347	1879	2732	1299	1201
1000	0.1	0.1	0	3	2000	1000	1733	1932	2636	1198	1050	1263	1622	2269	1541	1756
1000	0.1	0.1	1	4	2000	1000	1730	1666	2110	3893	2039	0	0	0	0	0
1000	0.1	0.1	1	5	2000	1000	1741	2762	1289	1185	1560	2148	3775	1999	0	0
