"rep","budget","at","bb","ext_prob","act_dev","act_dev_sd","act_dev_95ci","abs_act_dev","abs_act_dev_sd","abs_act_dev_95ci","fin_yield","fin_yield_sd","fin_yield_95ci","max_diff_yield","max_diff_yield_sd","max_diff_yield_95ci","inac_ts","inac_ts_sd","inac_ts_95ci","overK_tot","overK_sd","overK_95ci"
100,1000,0.3,0.1,0.2,-0.462,0.394368335750253,0.073352510449547,0.518,0.316116494317835,0.0587976679431174,9756.612,165.769820071471,30.8331865332936,0.096,0.0232997822393361,0.00433375949651652,0.423,0.165165467555876,0.0307207769653929,0.005,0.0146869753681631,0.00273177741847835
100,1000,0.3,0.2,0.28,-0.557,0.380966008187003,0.0708596775227825,0.585,0.336750962144209,0.0626356789588229,9800.753,164.750204626004,30.6435380604368,0.096,0.0241420586468416,0.00449042290831254,0.391,0.1719412554477,0.0319810735132723,0.004,0.0144767832760492,0.00269268168934516
100,1000,0.3,0.3,0.22,-0.515,0.404675912729476,0.0752697197676825,0.579,0.303391047456525,0.0564307348269137,9787.782,160.263591882983,29.8090280902349,0.092,0.0211339296343673,0.00393091091199232,0.378,0.178817394979013,0.0332600354660964,0.007,0.0216592650749611,0.00402862330394277
100,1000,0.3,0.4,0.25,-0.413,0.46009568734683,0.0855777978465103,0.526,0.323657959343602,0.0602003804379099,9742.761,189.173730170052,35.1863138116297,0.092,0.0203338080904364,0.00378208830482116,0.426,0.181564833804868,0.0337710590877055,0.015,0.03071296328636,0.00571261117126297
100,1000,0.3,0.5,0.23,-0.491,0.436796141341598,0.0812440822895372,0.569,0.328477116033333,0.0610967435821999,9772.995,182.473212066101,33.9400174442947,0.09,0.0240246766084062,0.00446858984916356,0.408,0.185012955733487,0.0344124097664286,0.01,0.0243491052768264,0.00452893358148971
100,1000,0.3,0.6,0.21,-0.458,0.448586499546919,0.0834370889157268,0.549,0.330859793766654,0.0615399216405977,9753.993,185.031963154341,34.4159451467075,0.089,0.0259188665931864,0.00482090918633266,0.402,0.167156770700322,0.0310911593502599,0.023,0.0368556953690408,0.00685515933864159
100,1000,0.3,0.7,0.19,-0.443,0.438496266411204,0.081560305552484,0.518,0.34527495279893,0.0642211412206009,9752.398,187.521894113405,34.8790723050933,0.093,0.0241740764098179,0.00449637821222614,0.412,0.173464814019461,0.0322644554076197,0.022,0.0401951507365519,0.00747629803699866
100,1000,0.3,0.8,0.24,-0.488,0.447692604113333,0.08327082436508,0.579,0.320227781777631,0.0595623674106394,9760.985,191.104812158326,35.5454950614487,0.088,0.0229951570462802,0.00427709921060812,0.43,0.156112882189348,0.0290369960872187,0.039,0.0487942540100449,0.00907573124586836
100,1000,0.3,0.9,0.18,-0.415,0.478082837482114,0.0889234077716732,0.54,0.328531604647902,0.0611068784645097,9734.185,205.414316691422,38.2070629046045,0.093,0.0222403162493076,0.00413669882237122,0.43,0.159513501721756,0.0296695113202466,0.034,0.0486670676113753,0.0090520745757158
100,1000,0.3,1,0.26,-0.487,0.43268952769132,0.0804802521505855,0.559,0.332532421294708,0.0618510303608157,9773.166,175.536251356987,32.6497427523995,0.095,0.0222078097712363,0.00413065261744995,0.397,0.154310583652511,0.028701768559367,0.032,0.04591156520275,0.00853955112771149
100,1000,0.4,0,0.37,-0.603,0.408715115398924,0.0760210114641998,0.651,0.326739803037354,0.0607736033649478,9818.161,172.748999929865,32.1313139869549,0.089,0.020205024219665,0.0037581345048577,0.452,0.225142252639732,0.0418764589909902,0.014,0.0309104204270135,0.00574933819942452
100,1000,0.4,0.1,0.31,-0.565,0.400572839692096,0.0745065481827299,0.608,0.331898772903043,0.0617331717599659,9784.934,181.543712720335,33.7671305659823,0.093,0.0216132031892513,0.00402005579320074,0.511,0.192029778272027,0.0357175387585971,0.015,0.0271426442313585,0.00504853182703267
100,1000,0.4,0.2,0.43,-0.614,0.431773198390642,0.0803098149006595,0.674,0.328191484356375,0.0610436160902857,9823.36,188.189492582988,35.0032456204358,0.095,0.0259041132172792,0.00481816505841393,0.469,0.197623200850225,0.0367579153581418,0.012,0.0296469915560184,0.00551434042941943
100,1000,0.4,0.3,0.31,-0.555,0.446357498044567,0.0830224946362896,0.638,0.313586269766166,0.0583270461765069,9799.379,187.783177376724,34.9276709920707,0.094,0.0239951649868282,0.00446310068755004,0.497,0.195477569589963,0.0363588279437332,0.02,0.0376239224267119,0.00699804957136841
100,1000,0.4,0.4,0.35,-0.519,0.480729472948785,0.0894156819684739,0.638,0.303275797906723,0.0564092984106505,9784.047,207.410828011527,38.578414010144,0.096,0.0218991550461203,0.00407324283857837,0.447,0.214011237821484,0.039806090234796,0.023,0.047343088695738,0.00880581449740726
100,1000,0.4,0.5,0.35,-0.545,0.461059751928625,0.0857571138587242,0.633,0.328511940191654,0.0611032208756476,9796.698,188.005233452413,34.9689734221488,0.088,0.0240544797322952,0.0044741332302069,0.495,0.171902263413961,0.0319738209949967,0.031,0.0472936167165269,0.008796612709274
100,1000,0.4,0.6,0.28,-0.502,0.452764730753337,0.0842142399201206,0.579,0.346775959461734,0.0645003284598825,9767.292,190.019392597519,35.3436070231385,0.095,0.0240066693320718,0.00446524049576536,0.526,0.144329832146104,0.0268453487791754,0.038,0.054817403187769,0.010196036992925
100,1000,0.4,0.7,0.36,-0.439,0.506757489467411,0.0942568930409384,0.571,0.349916713900132,0.0650845087854245,9753.972,201.626721956148,37.5025702838435,0.089,0.0207748206816428,0.00386411664678555,0.516,0.181717729780705,0.0337994977392111,0.056,0.059499606611708,0.0110669268297777
100,1000,0.4,0.8,0.44,-0.58,0.458466522906812,0.0852747732606671,0.671,0.307305890282012,0.0571588955924543,9807.631,190.676719025841,35.4658697388064,0.093,0.0255017754729831,0.00474333023797485,0.477,0.168668549450344,0.0313723501977639,0.055,0.0617535356447484,0.0114861576299232
100,1000,0.4,0.9,0.44,-0.526,0.509451102024066,0.0947579049764763,0.657,0.321712303090193,0.0598384883747758,9795.815,203.119242249444,37.7801790583965,0.094,0.0223188886030801,0.0041513132801729,0.489,0.17663565594264,0.0328542320053311,0.057,0.0629532945422927,0.0117093127848664
100,1000,0.4,1,0.41,-0.486,0.498946369762312,0.0928040247757901,0.6,0.351789108513449,0.0654327741835014,9764.279,223.92703101454,41.6504277687044,0.092,0.0198239914072804,0.00368726240175415,0.51,0.151496069217279,0.0281782688744138,0.066,0.0665896829529615,0.0123856810292508
100,1000,0.5,0,0.48,-0.683,0.412376450919214,0.0767020198709739,0.737,0.302766349056846,0.0563145409245734,9856.284,170.037241567738,31.6269269315993,0.093,0.0211409110362208,0.00393220945273706,0.442,0.238534635341202,0.0443674421734636,0.009,0.0251273007908928,0.00467367794710606
100,1000,0.5,0.1,0.46,-0.615,0.42435006739362,0.0789291125352133,0.675,0.31814215661899,0.0591744411311321,9816.827,182.647590539651,33.9724518403751,0.089,0.0207231922770345,0.00385451376352842,0.516,0.227503110365298,0.0423155785279454,0.017,0.034032280614026,0.00633000419420883
100,1000,0.5,0.2,0.51,-0.542,0.512004209558926,0.0952327829779602,0.665,0.335929906559705,0.0624829626201051,9784.672,223.038441979945,41.4851502082697,0.093,0.0188731821488926,0.00351041187969403,0.557,0.219499977991789,0.0408269959064728,0.034,0.0459204258862411,0.00854119921484084
100,1000,0.5,0.3,0.44,-0.638,0.395888328683581,0.073635229135146,0.681,0.316766609268519,0.0589185893239446,9814.73,197.343652989379,36.7059194560245,0.094,0.0246300590533588,0.00458119098392474,0.542,0.202158568497814,0.0376014937405935,0.038,0.0555720076716041,0.0103363934269184
100,1000,0.5,0.4,0.46,-0.637,0.503438558035806,0.0936395717946599,0.75,0.308204303714732,0.0573260004909402,9804.379,229.570543277419,42.7001210495999,0.089,0.0227829857307317,0.0042376353459161,0.523,0.222715415267976,0.0414250672398435,0.05,0.0603217567527383,0.0112198467560093
100,1000,0.5,0.5,0.52,-0.582,0.477254955898095,0.0887694217970457,0.674,0.334060661641813,0.0621352830653772,9796.398,208.336396871696,38.7505698181354,0.087,0.0213013774105186,0.00396205619835646,0.555,0.205784270833464,0.0382758743750242,0.061,0.070866036294034,0.0131810827506903
100,1000,0.5,0.6,0.47,-0.525,0.454398567539355,0.0845181335623201,0.605,0.338281571798083,0.0629203723544435,9761.627,204.025915412019,37.9488202666355,0.097,0.0254788872327688,0.004739073025295,0.565,0.18812975941976,0.0349921352520753,0.068,0.0693655069719988,0.0129019842967918
100,1000,0.5,0.7,0.54,-0.518,0.546288544302701,0.101609669240302,0.67,0.340222235598968,0.063281335821408,9781.772,221.498714908538,41.198760972988,0.095,0.0244098438058051,0.00454023094787974,0.532,0.190946837024993,0.0355161116866487,0.055,0.0643946382408634,0.0119774027128006
100,1000,0.5,0.8,0.51,-0.537,0.52173143861608,0.0970420475825908,0.668,0.334364873432989,0.0621918664585359,9798.777,214.731798381551,39.9401144989686,0.092,0.0245333276033763,0.004563198934228,0.553,0.197380737962108,0.0367128172609521,0.069,0.0645454792014245,0.012005459131465
100,1000,0.5,0.9,0.63,-0.619,0.429419095048088,0.0798719516789444,0.66,0.361492571420104,0.0672376182841394,9810.749,196.254075228208,36.5032579924466,0.095,0.0224002480396423,0.00416644613537348,0.562,0.15446355537467,0.0287302212996886,0.092,0.0696169110687936,0.0129487454587956
100,1000,0.5,1,0.56,-0.55,0.489939503583572,0.0911287476665444,0.655,0.33552402012495,0.0624074677432408,9792.091,212.522983047702,39.5292748468725,0.095,0.0217400538565315,0.00404365001731486,0.549,0.180949913997827,0.0336566840035958,0.09,0.0659326786959414,0.0122634782374451
100,1000,0.6,0,0.78,-0.823,0.309304465737649,0.0575306306272027,0.834,0.276616363444487,0.0514506436006746,9918.929,147.694864317839,27.4712447631181,0.095,0.0240816676092882,0.0044791901753276,0.431,0.197046398325247,0.0366506300884959,0.004,0.0194284044792939,0.00361368323314867
100,1000,0.6,0.1,0.54,-0.669,0.432449385022179,0.0804355856141253,0.737,0.299307911959601,0.0556712716244857,9838.052,191.93013863959,35.6990057869637,0.093,0.0238817860271214,0.00444201220104457,0.565,0.236700290918364,0.0440262541108156,0.013,0.0311625015700421,0.00579622529202783
100,1000,0.6,0.2,0.61,-0.64,0.504249310932358,0.0937903718334185,0.759,0.294557907222113,0.0547877707433129,9824.716,235.763366012076,43.8519860782461,0.093,0.0231848252374882,0.00431237749417281,0.529,0.2366458990064,0.0440161372151904,0.029,0.052641301037978,0.0097912819930639
100,1000,0.6,0.3,0.55,-0.63,0.496917556725276,0.0924266655509014,0.732,0.325464283754762,0.0605363567783857,9800.126,253.376074602535,47.1279498760715,0.095,0.0233247019376455,0.00433839456040207,0.527,0.238344727707025,0.0443321193535067,0.035,0.0624953465317861,0.0116241344549122
100,1000,0.6,0.4,0.52,-0.536,0.567669522226309,0.105586531134094,0.712,0.317748810645558,0.0591012787800738,9759.905,253.017094269054,47.061179534044,0.096,0.0219162307254961,0.00407641891494228,0.582,0.223685399105309,0.0416054842335874,0.059,0.0728935540198693,0.0135582010476957
100,1000,0.6,0.5,0.59,-0.601,0.493202756675101,0.0917357127415689,0.692,0.354394385116384,0.0659173556316475,9791.556,240.426271685061,44.7192865334213,0.093,0.0245006583200538,0.00455712244753001,0.572,0.232996223020472,0.0433372974818078,0.053,0.0760188502326866,0.0141395061432797
100,1000,0.6,0.6,0.59,-0.607,0.521891190331332,0.0970717614016277,0.722,0.343207282539108,0.063836554552274,9800.692,235.383231442318,43.7812810482711,0.092,0.0212324237450617,0.00394923081658148,0.575,0.218990718477593,0.0407322736368323,0.061,0.076833437751086,0.014291019421702
100,1000,0.6,0.7,0.5,-0.522,0.609828033716941,0.113428014271351,0.741,0.304884710119492,0.0567085560822254,9768.926,259.388114455524,48.2461892887275,0.091,0.0243096872776318,0.00452160183363952,0.575,0.212415320609621,0.0395092496333895,0.063,0.0788019327595976,0.0146571594932851
100,1000,0.6,0.8,0.63,-0.64,0.515694950939257,0.0959192608747018,0.749,0.336328227128852,0.0625570502459664,9815.626,229.656215398364,42.7160560640957,0.092,0.0205164137175534,0.00381605295146494,0.555,0.209472478148451,0.0389618809356118,0.076,0.0859319810347147,0.0159833484724569
100,1000,0.6,0.9,0.54,-0.612,0.486544782890101,0.0904973296175588,0.694,0.357887694562403,0.066567111188607,9792.432,230.748206188174,42.9191663510004,0.094,0.0239613993332386,0.00445682027598238,0.588,0.180911620856963,0.0336495614793951,0.078,0.0748216590593577,0.0139168285850405
100,1000,0.6,1,0.52,-0.609,0.497016175986174,0.0924450087334283,0.709,0.336088631287653,0.0625124854195035,9787.412,239.891433681285,44.6198066647191,0.094,0.0231613139743261,0.00430800439922465,0.601,0.192282913073913,0.0357646218317478,0.071,0.074147977553757,0.0137915238249988
100,1000,0.7,0,0.84,-0.891,0.225780119191709,0.0419951021696578,0.894,0.21472593196581,0.0399390233456407,9948.087,112.938981723927,21.0066506006505,0.092,0.0199028466824078,0.00370192948292786,0.501,0.175492804708822,0.0326416616758409,0.001,0.01,0.00186
100,1000,0.7,0.1,0.74,-0.816,0.317512661960197,0.0590573551245967,0.84,0.245292662966201,0.0456244353117135,9916.732,144.319951841733,26.8435110425624,0.088,0.0246022472580387,0.0045760179899952,0.508,0.205358974177894,0.0381967691970883,0.006,0.0285781943753417,0.00531554415381356
100,1000,0.7,0.2,0.72,-0.735,0.462943426523821,0.0861074773334307,0.824,0.270898057534117,0.0503870387013457,9874.916,199.248817223701,37.0602800036085,0.096,0.0235375792011187,0.00437798973140809,0.53,0.211558454689686,0.0393498725722815,0.015,0.0436383120901813,0.00811672604877372
100,1000,0.7,0.3,0.71,-0.647,0.590496536823037,0.109832355849085,0.84,0.243489027815766,0.0452889591737324,9853.997,241.106258441483,44.8457640701158,0.089,0.0240440089619625,0.00447218566692503,0.524,0.213112461078912,0.0396389177606776,0.019,0.0498412074276735,0.00927046458154728
100,1000,0.7,0.4,0.7,-0.685,0.541604186233318,0.100738378639397,0.833,0.255767062584357,0.0475726736406904,9859.388,228.440333565564,42.489902043195,0.093,0.0235465076956394,0.00437965043138893,0.534,0.19369973808198,0.0360281512832483,0.02,0.0526506532077466,0.00979302149664086
100,1000,0.7,0.5,0.68,-0.64,0.539195670710672,0.100290394752185,0.773,0.317069605843094,0.0589749466868155,9816.829,237.649634864126,44.2028320847274,0.093,0.0254533337102814,0.00473432007011234,0.578,0.184353923779393,0.0342898298229671,0.042,0.0729357095116364,0.0135660419691644
100,1000,0.7,0.6,0.62,-0.647,0.534730387931879,0.0994598521553295,0.772,0.326836990074269,0.0607916801538141,9813.227,254.249967036612,47.2904938688099,0.095,0.0221385646961551,0.00411777303348485,0.583,0.189442932263397,0.0352363854009918,0.049,0.0797903412034564,0.0148410034638429
100,1000,0.7,0.7,0.58,-0.57,0.601186134893245,0.111820621090144,0.76,0.327198579156481,0.0608589357231055,9799.561,257.633258666699,47.919786112006,0.095,0.0243254799337557,0.00452453926767857,0.596,0.208460427924754,0.0387736395940043,0.044,0.0774029900216211,0.0143969561440215
100,1000,0.7,0.8,0.63,-0.631,0.533214912610575,0.0991779737455669,0.763,0.313003684749344,0.058218685363378,9826.032,231.620075473711,43.0813340381103,0.094,0.0225922930557618,0.0042021665083717,0.594,0.193288538971783,0.0359516682487516,0.055,0.0827355789175835,0.0153888176786705
100,1000,0.7,0.9,0.64,-0.622,0.53024937253212,0.0986263832909744,0.735,0.35489119274345,0.0660097618502817,9783.13,281.195850766838,52.3024282426318,0.096,0.0226739364182811,0.00421735217380028,0.587,0.192631865696888,0.0358295270196212,0.073,0.0888269591472512,0.0165218144013887
100,1000,0.7,1,0.57,-0.49,0.656491383697217,0.122107397367682,0.752,0.320533553137372,0.0596192408835512,9755.698,273.546163897998,50.8795864850276,0.091,0.0236022367694569,0.00439001603911899,0.609,0.201407229800336,0.0374617447428625,0.058,0.072743820635356,0.0135303506381762
100,1000,0.8,0,0.96,-0.949,0.0973241776515761,0.0181022970431932,0.949,0.0973241776515761,0.0181022970431932,9977.332,42.9070045987776,7.98070285537263,0.091,0.0217351289472916,0.00404273398419624,0.574,0.131150989810596,0.0243940841047708,0.001,0.00526315789473684,0.000978947368421053
100,1000,0.8,0.1,0.91,-0.875,0.308655312802505,0.0574098881812659,0.908,0.18564102728142,0.0345292310743442,9949.524,115.873516572349,21.552474082457,0.098,0.0234950076650883,0.00437007142570643,0.575,0.149914121123426,0.0278840265289572,0.001,0.00703526470681448,0.00130855923546749
100,1000,0.8,0.2,0.81,-0.777,0.422450675502269,0.078575825643422,0.847,0.252327960993208,0.0469330007447367,9911.319,163.737450467705,30.4551657869931,0.093,0.0243853258760074,0.00453567061293738,0.6,0.170102310316526,0.0316390297188738,0.005,0.0251700167235359,0.00468162311057767
100,1000,0.8,0.3,0.78,-0.775,0.423316186123734,0.0787368106190144,0.84,0.269437217251819,0.0501153224088384,9907.606,164.250862043072,30.5506603400113,0.092,0.0219104645583463,0.0040753464078524,0.59,0.17859716063041,0.0332190718772562,0.004,0.021619996355787,0.00402131932217638
100,1000,0.8,0.4,0.84,-0.821,0.399273405732529,0.0742648534662503,0.89,0.198978090261316,0.0370099247886048,9930.25,148.122807315701,27.5508421607204,0.093,0.0240751544851736,0.00447797873424228,0.583,0.161532025581308,0.0300449567581232,0.003,0.0156023826204315,0.00290204316740026
100,1000,0.8,0.5,0.75,-0.648,0.618125600897462,0.114971361766928,0.863,0.231227308469,0.043008279375234,9850.12,255.670451491255,47.5547039773734,0.093,0.0213582633695307,0.0039726369867327,0.603,0.188910337547688,0.03513732278387,0.024,0.0623164924005213,0.011590867586497
100,1000,0.8,0.6,0.78,-0.706,0.55689505385674,0.103582480017354,0.867,0.234342459411068,0.0435876974504587,9885.396,214.982109455127,39.9866723586537,0.094,0.0236420446273661,0.0043974203006901,0.604,0.170255873870006,0.0316675925398212,0.012,0.0473066228105461,0.00879903184276157
100,1000,0.8,0.7,0.71,-0.664,0.553325124437101,0.102918473145301,0.817,0.27813106422852,0.0517323779465046,9859.933,222.293937615036,41.3466723963967,0.093,0.0219977229940872,0.00409157647690022,0.621,0.176107899090105,0.0327560692307596,0.015,0.0489794844704382,0.00911018411150151
100,1000,0.8,0.8,0.76,-0.65,0.60755203460072,0.113004678435734,0.848,0.265112631677081,0.049310949491937,9853.874,248.784428555563,46.2739037113347,0.095,0.0229298036040164,0.00426494347034706,0.605,0.172552901531074,0.0320948396847798,0.019,0.062271805640898,0.011582555849207
100,1000,0.8,0.9,0.67,-0.622,0.60484862585776,0.112501844409543,0.823,0.268783029166048,0.049993643424885,9834.484,257.699632280164,47.9321316041106,0.092,0.0238989273009477,0.00444520047797627,0.624,0.178525519761485,0.0332057466756361,0.026,0.0647935511055763,0.0120516005056372
100,1000,0.8,1,0.7,-0.653,0.576990874969423,0.107320302744313,0.825,0.277222045525338,0.0515633004677129,9862.702,219.288969847471,40.7877483916297,0.092,0.020539253976457,0.003820301239621,0.612,0.183360789298319,0.0341051068094874,0.012,0.0364488773997323,0.00677949119635022
100,1000,0.9,0,0.98,-0.944,0.0858721765595277,0.0159722248400722,0.944,0.0858721765595277,0.0159722248400722,9975.247,36.8468081621848,6.85350631816637,0.094,0.0241722666032831,0.00449604158821065,0.645,0.118199604774104,0.0219851264879833,0,0,0
100,1000,0.9,0.1,0.95,-0.933,0.1897194257451,0.0352878131885886,0.948,0.0792244446257759,0.0147357467003943,9970.699,78.7149663102511,14.6409837337067,0.091,0.0212953222731395,0.00396092994280395,0.623,0.122352309692424,0.0227575296027909,0.002,0.015,0.00279
100,1000,0.9,0.2,0.94,-0.916,0.23070075308665,0.0429103400741169,0.937,0.120346625220736,0.0223844722910568,9964.089,96.939095849967,18.0306718280939,0.093,0.0259926138252273,0.00483462617149228,0.635,0.124304964868902,0.0231207234656158,0.002,0.025,0.00465
100,1000,0.9,0.3,0.95,-0.905,0.251528372799635,0.0467842773407322,0.929,0.139132467581631,0.0258786389701833,9959.354,105.890648335853,19.6956605904687,0.098,0.0272761506239472,0.00507336401605418,0.64,0.119093835386343,0.0221514533818597,0.005,0.0332806823237918,0.00619020691222528
100,1000,0.9,0.4,0.9,-0.867,0.334831201857553,0.0622786035455049,0.914,0.168941372892336,0.0314230953579746,9946.672,128.161591053721,23.8380559359921,0.094,0.023485605885914,0.00436832269478001,0.656,0.130194418721592,0.0242161618822161,0.003,0.0211057941204435,0.00392567770640248
