"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","SumSqDev"
"93",93,1000,0,0,0,-0.4065,0.4065,36796.5,0.0668069437138348,0,10087175
"94",94,1000,0,0,0,0.1915,0.1915,33735.21875,0.0614963635054367,0,7366016
"95",95,1000,0,0,1,-0.989,0.989,40000,0,0,20443274
"96",96,1000,0,0,0,-0.1945,0.1945,39976,0.002,0,7900121
"97",97,1000,0,0,0,0.04,0.04,39916,0.00450225112556278,0,7597113
"98",98,1000,0,0,0,-0.115,0.115,35975.0625,0.0813577586206897,0,7724474
"99",99,1000,0,0,0,-0.796,0.796,37668.90625,0.057268154262866,0,14511990
"100",100,1000,0,0,0,-0.3065,0.3065,31987.5703125,0.0974626865671642,0,7476663
"101",1,1000,0.1,0.2,0,0.1525,0.1525,36250.5625,0.0568044151298964,0.05,8595854
"102",2,1000,0.1,0.2,0,0.669,0.669,33546.5625,0.0686217856110951,0.05,8507049
"103",3,1000,0.1,0.2,0,-0.145,0.145,30463.359375,0.1028125,0.15,8445474
"104",4,1000,0.1,0.2,1,-0.9895,0.9895,39982,0.003,0.125,15128602
"105",5,1000,0.1,0.2,0,-0.197,0.197,33507.5625,0.0726695984427943,0.15,6327329
"106",6,1000,0.1,0.2,1,-0.945,0.945,39428.75,0.0248868778280543,0.0769230769230769,17342261
"107",7,1000,0.1,0.2,1,0.004,0.004,39428.25,0.0116044399596367,0.3,9042483
"108",8,1000,0.1,0.2,0,0.2865,0.2865,33203.8125,0.0645043996800233,0.15,6898957
"109",9,1000,0.1,0.2,0,0.27,0.27,34897.3125,0.0772708590217838,0.1,7840032
"110",10,1000,0.1,0.2,0,0.6805,0.6805,33641.125,0.0828179427027795,0.05,8486406
"111",11,1000,0.1,0.2,0,0.1805,0.1805,39892.25,0.00600300150075038,0.1,10059613
"112",12,1000,0.1,0.2,1,-0.015,0.015,39485.75,0.022635814889336,0.166666666666667,12770874
"113",13,1000,0.1,0.2,0,-0.298,0.298,34984.21875,0.0982336956521739,0.05,7898223
"114",14,1000,0.1,0.2,1,-0.9735,0.9735,39832.75,0.0105105105105105,0.105263157894737,21487049
"115",15,1000,0.1,0.2,1,-0.0295,0.0295,39755.25,0.00751503006012024,0.153846153846154,10675322
"116",16,1000,0.1,0.2,1,-0.9555,0.9555,39695,0.014021031547321,0,17892392
"117",17,1000,0.1,0.2,1,-0.967,0.967,39691.25,0.0130260521042084,0,13747211
"118",18,1000,0.1,0.2,0,0.1025,0.1025,35233.34375,0.0742701968771215,0.2,8547493
"119",19,1000,0.1,0.2,0,-0.286,0.286,36016.25,0.0416949612929512,0.05,8389180
"120",20,1000,0.1,0.2,1,0.022,0.022,39029.75,0.0354609929078014,0.2,10402149
"121",21,1000,0.1,0.2,1,-0.975,0.975,39862,0.00550550550550551,0,19761573
"122",22,1000,0.1,0.2,1,-0.0285,0.0285,39750,0.0100351229302559,0.222222222222222,8442133
"123",23,1000,0.1,0.2,0,-0.197,0.197,31141.15625,0.128302883889476,0.1,10261856
"124",24,1000,0.1,0.2,0,-0.1115,0.1115,39952.25,0.0035,0.15,7852193
"125",25,1000,0.1,0.2,0,-0.222,0.222,30997.75,0.115154174935124,0.15,9228952
"126",26,1000,0.1,0.2,0,0.528,0.528,33808.46875,0.0916772733701032,0.1,8529099
"127",27,1000,0.1,0.2,0,0.4275,0.4275,34333.8125,0.0914617297596021,0.1,7480951
"128",28,1000,0.1,0.2,0,-0.4575,0.4575,35460.8125,0.0821158008658009,0.05,9612589
"129",29,1000,0.1,0.2,0,-0.4475,0.4475,38599.875,0.0334867075664622,0.05,9785707
