1	0	1000	1	0.1	0.3	1	-0.045	0.045	39659.25	0.0178212851405622	0.2	7130	10
2	0	1000	1	0.1	0.3	1	-0.1	0.1	39928.25	0.00450225112556278	0.111111111111111	10435	18
3	0	1000	1	0.1	0.3	1	-0.879	0.879	39144.25	0.0199595755432036	0.125	12566	16
4	0	1000	1	0.1	0.3	1	-0.005	0.005	39499.125	0.027373179306881	0.2	7380	10
5	0	1000	1	0.1	0.3	1	0.00350000000000006	0.00350000000000006	39630	0.0130522088353414	0.181818181818182	7048	11
6	0	1000	1	0.1	0.3	1	0.0640000000000001	0.0640000000000001	38941.75	0.0357142857142857	0.181818181818182	7907	11
7	0	1000	1	0.1	0.3	1	-0.044	0.044	39838.25	0.0085127691537306	0.214285714285714	9454	14
8	0	1000	1	0.1	0.3	1	-0.0895	0.0895	39826.25	0.00900900900900901	0.25	10406	16
9	0	1000	1	0.1	0.3	1	-0.0885	0.0885	39844.25	0.011011011011011	0.157894736842105	12176	19
10	0	1000	1	0.1	0.3	1	0.00150000000000006	0.00150000000000006	39606.75	0.0152997241033358	0.133333333333333	9602	15
11	0	1000	1	0.1	0.3	0	0.0269999999999999	0.3	31649.28125	0.0988460370482842	0.1	10819	20
12	0	1000	1	0.1	0.3	1	-0.0815	0.0815	39851	0.00950950950950951	0.1	7245	10
13	0	1000	1	0.1	0.3	1	-0.0679999999999999	0.0679999999999999	39922	0.005	0.1	7161	10
14	0	1000	1	0.1	0.3	0	-0.044	0.3	34081	0.0918396159819286	0.15	9516	20
15	0	1000	1	0.1	0.3	1	-0.0590000000000001	0.0590000000000001	39892	0.0045045045045045	0.181818181818182	8690	11
16	0	1000	1	0.1	0.3	1	-0.0285	0.0285	39565	0.019568489713999	0.2	7240	10
17	0	1000	1	0.1	0.3	0	-0.18	0.3	32761.5625	0.0832723011571701	0	10559	20
18	0	1000	1	0.1	0.3	1	0.0905	0.0905	38757.25	0.0410419313850063	0.2	7840	10
19	0	1000	1	0.1	0.3	1	-0.00549999999999995	0.00549999999999995	39725	0.0127755511022044	0.25	5676	8
20	0	1000	1	0.1	0.3	1	-0.0845	0.0845	39844.75	0.00776164246369554	0.25	5607	8
21	0	1000	1	0.1	0.3	1	-0.0765	0.0765	39647	0.0145290581162325	0.2	4218	5
22	0	1000	1	0.1	0.3	0	-0.434	0.3	33981.3125	0.0816643159379408	0.05	10824	20
23	0	1000	1	0.1	0.3	1	-0.076	0.076	39832.25	0.0105105105105105	0.105263157894737	12260	19
24	0	1000	1	0.1	0.3	0	-0.376	0.3	34802.1875	0.137381275440977	0	10728	20
25	0	1000	1	0.1	0.3	1	-0.0639999999999999	0.0639999999999999	39589.75	0.0215971873430437	0.1875	10303	16
26	0	1000	1	0.1	0.3	1	-0.003	0.003	39363.75	0.0363955823293173	0.25	5768	8
27	0	1000	1	0.1	0.3	0	0.861	0.3	33845.53125	0.0575783846264991	0.1	12195	20
28	0	1000	1	0.1	0.3	1	0.0445	0.0445	38911.375	0.0387341772151899	0.25	5919	8
29	0	1000	1	0.1	0.3	1	-0.00849999999999995	0.00849999999999995	39664.5	0.014543630892678	0.153846153846154	8364	13
30	0	1000	1	0.1	0.3	1	0.0345	0.0345	39399	0.0209068010075567	0.222222222222222	6066	9
31	0	1000	1	0.1	0.3	0	-1	0.3	39832	0.00700350175087544	0.1	12270	20
32	0	1000	1	0.1	0.3	1	-0.9925	0.9925	40000	0	0.315789473684211	12074	19
33	0	1000	1	0.1	0.3	1	-0.0315	0.0315	39581.75	0.019578313253012	0.125	10525	16
34	0	1000	1	0.1	0.3	1	0.073	0.073	39092.75	0.0268150771565899	0.25	6286	8
35	0	1000	1	0.1	0.3	1	-0.0115	0.0115	39767.25	0.00952380952380952	0.181818181818182	7508	11
36	0	1000	1	0.1	0.3	1	0.0315000000000001	0.0315000000000001	39351.375	0.0224181360201511	0.105263157894737	11929	19
37	0	1000	1	0.1	0.3	1	-0.055	0.055	39820.75	0.0100150225338007	0.230769230769231	8880	13
38	0	1000	1	0.1	0.3	1	-0.0425	0.0425	39635.5	0.0135270541082164	0.25	5616	8
39	0	1000	1	0.1	0.3	1	-0.0735	0.0735	39611	0.014572864321608	0.181818181818182	7628	11
40	0	1000	1	0.1	0.3	1	-0.076	0.076	39916	0.004	0.125	5747	8
41	0	1000	1	0.1	0.3	1	-0.0695	0.0695	39701.25	0.0145363408521303	0.333333333333333	4702	6
42	0	1000	1	0.1	0.3	0	0.7605	0.3	34310.875	0.0799443865137296	0.05	10690	20
43	0	1000	1	0.1	0.3	1	0.0115000000000001	0.0115000000000001	39671.5	0.0192596298149075	0.333333333333333	7475	12
44	0	1000	1	0.1	0.3	1	0.00550000000000006	0.00550000000000006	39724	0.0130260521042084	0.176470588235294	10937	17
45	0	1000	1	0.1	0.3	1	-0.048	0.048	39641.75	0.0138121546961326	0.25	5711	8
46	0	1000	1	0.1	0.3	1	-0.0610000000000001	0.0610000000000001	39833	0.014271407110666	0.272727272727273	7201	11
47	0	1000	1	0.1	0.3	0	-0.199	0.3	38220	0.0458054554812146	0.1	10597	20
48	0	1000	1	0.1	0.3	1	-0.045	0.045	39678	0.0157973921765296	0.166666666666667	8021	12
49	0	1000	1	0.1	0.3	0	-0.4675	0.3	34687.28125	0.0978305643278869	0.1	11333	20
50	0	1000	1	0.1	0.3	0	-0.0125	0.3	31210.9375	0.0984905660377358	0.15	11288	20
51	0	1000	1	0.1	0.3	1	-0.0455	0.0455	39578.25	0.0143324113653508	0.230769230769231	7918	13
52	0	1000	1	0.1	0.3	1	-0.0525	0.0525	39868	0.00850850850850851	0.214285714285714	8958	14
53	0	1000	1	0.1	0.3	1	-0.098	0.098	39952	0.003	0.125	5654	8
54	0	1000	1	0.1	0.3	1	-0.025	0.025	39844.5	0.00750375187593797	0.25	5485	8
55	0	1000	1	0.1	0.3	1	-0.089	0.089	39676.75	0.0157736604907361	0.153846153846154	9143	13
56	0	1000	1	0.1	0.3	1	0.01	0.01	39275.625	0.0364138623807132	0.25	6007	8
57	0	1000	1	0.1	0.3	1	-0.031	0.031	39665.5	0.0153035624686402	0.181818181818182	7139	11
58	0	1000	1	0.1	0.3	0	-0.9925	0.3	39904.5	0.0185	0.25	15825	20
59	0	1000	1	0.1	0.3	1	-0.0679999999999999	0.0679999999999999	39880.25	0.00750750750750751	0.153846153846154	8787	13
60	0	1000	1	0.1	0.3	1	-0.049	0.049	39880	0.00600300150075038	0.2	9459	15
61	0	1000	1	0.1	0.3	1	-0.095	0.095	39850.25	0.00550550550550551	0.25	5959	8
62	0	1000	1	0.1	0.3	1	-0.00849999999999995	0.00849999999999995	39152.625	0.0345697703759778	0.285714285714286	5089	7
63	0	1000	1	0.1	0.3	1	-0.003	0.003	39767.25	0.0145363408521303	0.222222222222222	10262	18
64	0	1000	1	0.1	0.3	1	0.04	0.04	39450.875	0.0169854051333669	0.25	5894	8
65	0	1000	1	0.1	0.3	1	-0.00749999999999995	0.00749999999999995	39670.5	0.0135610246107484	0.214285714285714	9119	14
66	0	1000	1	0.1	0.3	0	0.28	0.3	39880.25	0.0075	0.1	10593	20
67	0	1000	1	0.1	0.3	1	-0.0795	0.0795	39785	0.00952380952380952	0.142857142857143	8926	14
68	0	1000	1	0.1	0.3	1	0.0149999999999999	0.0149999999999999	39410.875	0.0220181177654756	0.133333333333333	9321	15
69	0	1000	1	0.1	0.3	1	-0.895	0.895	39416	0.0183601609657948	0.125	11974	16
70	0	1000	1	0.1	0.3	1	-0.0665	0.0665	39708	0.0140421263791374	0.2	7420	10
71	0	1000	1	0.1	0.3	1	-0.9945	0.9945	40000	0	0.222222222222222	8304	9
72	0	1000	1	0.1	0.3	0	0.326	0.3	39922.25	0.00350175087543772	0.1	11260	20
73	0	1000	1	0.1	0.3	0	-1	0.3	39534.25	0.012569130216189	0.2	12370	20
74	0	1000	1	0.1	0.3	0	-0.189	0.3	33646.4375	0.0693147536273524	0.1	11185	20
75	0	1000	1	0.1	0.3	0	0.0309999999999999	0.3	31173.6875	0.0888906021124046	0.15	9330	20
76	0	1000	1	0.1	0.3	0	0.279	0.3	39892	0.00700350175087544	0.05	10513	20
77	0	1000	1	0.1	0.3	1	0.00849999999999995	0.00849999999999995	39540.25	0.0128398791540786	0.181818181818182	7501	11
78	0	1000	1	0.1	0.3	1	-0.0385	0.0385	39832.25	0.00850425212606303	0.181818181818182	7450	11
79	0	1000	1	0.1	0.3	1	-0.0695	0.0695	39904	0.00450225112556278	0.142857142857143	5486	7
80	0	1000	1	0.1	0.3	1	-0.0815	0.0815	39874.75	0.00775387693846923	0.333333333333333	4654	6
81	0	1000	1	0.1	0.3	1	-0.0275	0.0275	39684.25	0.0275551102204409	0.125	5658	8
82	0	1000	1	0.1	0.3	1	-0.091	0.091	39904	0.0055	0.2	6404	10
83	0	1000	1	0.1	0.3	1	-0.087	0.087	39796.5	0.00801603206412826	0.2	4129	5
84	0	1000	1	0.1	0.3	1	-0.0905	0.0905	39886.25	0.006	0.0714285714285714	9037	14
85	0	1000	1	0.1	0.3	1	-0.992	0.992	40000	0	0.111111111111111	14840	18
86	0	1000	1	0.1	0.3	1	0.0934999999999999	0.0934999999999999	38598.25	0.0480304955527319	0.25	6486	8
87	0	1000	1	0.1	0.3	1	-0.002	0.002	39670.75	0.0112895132965379	0.25	5755	8
88	0	1000	1	0.1	0.3	1	-0.0745	0.0745	39904	0.00450225112556278	0.166666666666667	8370	12
89	0	1000	1	0.1	0.3	0	-0.2055	0.3	32928.3125	0.0926058865757358	0.1	9996	20
90	0	1000	1	0.1	0.3	0	-0.979	0.3	38669	0.0333672949566989	0.1	12281	20
91	0	1000	1	0.1	0.3	1	-0.056	0.056	39635.5	0.0130391173520562	0.25	5762	8
92	0	1000	1	0.1	0.3	1	0.0245	0.0245	39405	0.0163893091275845	0.142857142857143	8533	14
93	0	1000	1	0.1	0.3	1	0.0209999999999999	0.0209999999999999	39683.25	0.0170340681362725	0.25	5706	8
94	0	1000	1	0.1	0.3	1	-0.0845	0.0845	39845.375	0.0127563781890945	0.166666666666667	7921	12
95	0	1000	1	0.1	0.3	1	-0.025	0.025	39434	0.0266197890507283	0.333333333333333	4734	6
96	0	1000	1	0.1	0.3	0	-1	0.3	39706.75	0.0110330992978937	0.3	9760	20
97	0	1000	1	0.1	0.3	1	-0.018	0.018	39766.75	0.0100200400801603	0.25	5816	8
98	0	1000	1	0.1	0.3	1	-0.995	0.995	39952	0.007	0.125	9539	8
99	0	1000	1	0.1	0.3	0	0.296	0.3	34999.71875	0.0873275979789704	0.05	10301	20
100	0	1000	1	0.1	0.3	0	-0.3095	0.3	32259.59375	0.111517777113833	0.1	10745	20
