"Fitness_calls","Mean_Fitness","LCI","UCI"
647,3739.45,3252.6,4239.3
649,3739.45,3278.6,4231.5
651,3739.45,3282.5,4223.7
653,3739.45,3234.4,4176.25
655,3739.45,3230.5,4195.75
657,3739.45,3264.95,4226.95
659,3739.45,3240.25,4215.9
661,3739.45,3233.1,4196.4
663,3739.45,3259.1,4226.95
665,3739.45,3255.85,4212.65
667,3739.45,3262.35,4200.3
669,3739.45,3308.5,4265.3
671,3739.45,3279.25,4216.55
673,3739.45,3261.05,4224.35
675,3739.45,3259.75,4199
677,3739.45,3281.2,4222.4
679,3739.45,3236.35,4208.1
681,3739.45,3243.5,4221.1
683,3739.45,3222.7,4230.85
685,3739.45,3251.3,4217.85
687,3739.45,3298.1,4180.8
689,3739.45,3254.55,4183.4
691,3739.45,3238.3,4213.3
693,3739.45,3283.8,4230.85
695,3739.45,3243.5,4187.95
697,3739.45,3249.35,4195.75
699,3739.45,3295.5,4204.2
701,3739.45,3233.1,4238
703,3739.45,3214.9,4234.1
705,3739.45,3246.1,4197.05
707,3739.45,3277.95,4191.85
709,3739.45,3263.65,4213.95
711,3739.45,3246.75,4253.6
713,3739.45,3279.25,4204.2
715,3739.45,3270.8,4223.05
717,3739.45,3294.2,4191.85
719,3739.45,3263.65,4235.4
721,3739.45,3253.25,4195.1
723,3739.45,3244.15,4199
725,3739.45,3250,4213.3
727,3739.45,3246.75,4214.6
729,3739.45,3262.35,4228.9
731,3739.45,3275.35,4195.75
733,3739.45,3261.7,4239.95
735,3739.45,3239.6,4207.45
737,3739.45,3251.95,4254.25
739,3739.45,3227.25,4212.65
741,3739.45,3302,4196.4
743,3739.45,3273.4,4216.55
745,3739.45,3279.9,4259.45
747,3739.45,3274.05,4242.55
749,3739.45,3231.8,4215.25
751,3739.45,3272.1,4193.8
753,3739.45,3285.75,4222.4
755,3739.45,3282.5,4214.6
757,3739.45,3260.4,4230.85
759,3739.45,3230.5,4243.85
761,3739.45,3238.95,4203.55
763,3739.45,3277.95,4253.6
765,3739.45,3250.65,4208.1
767,3739.45,3238.95,4240.6
769,3739.45,3270.15,4236.7
771,3739.45,3264.3,4238
773,3739.45,3302.65,4212.65
775,3739.45,3270.15,4204.2
777,3739.45,3279.9,4210.7
779,3739.45,3265.6,4214.6
781,3739.45,3264.95,4180.15
783,3739.45,3286.4,4213.3
785,3739.45,3251.3,4190.55
787,3739.45,3261.05,4238.65
789,3739.45,3242.85,4265.3
791,3739.45,3254.55,4245.8
793,3739.45,3248.7,4200.3
795,3739.45,3268.85,4243.2
797,3739.45,3284.45,4228.9
799,3739.45,3251.95,4233.45
801,3739.45,3256.5,4263.35
803,3739.45,3250.65,4228.9
805,3739.45,3229.2,4194.45
807,3739.45,3262.35,4206.15
809,3739.45,3265.6,4211.35
811,3739.45,3255.2,4193.15
813,3739.45,3245.45,4223.05
815,3739.45,3278.6,4213.95
817,3739.45,3268.2,4184.7
819,3739.45,3282.5,4229.55
821,3739.45,3266.25,4238.65
823,3739.45,3272.1,4203.55
825,3739.45,3272.1,4217.85
827,3739.45,3266.25,4250.35
829,3739.45,3274.05,4234.1
831,3739.45,3249.35,4204.2
833,3739.45,3218.15,4219.8
835,3739.45,3214.9,4208.1
837,3739.45,3259.1,4228.9
839,3739.45,3266.25,4219.8
841,3739.45,3270.15,4212
843,3739.45,3266.25,4206.15
845,3739.45,3289.65,4214.6
847,3739.45,3250.65,4205.5
849,3739.45,3253.9,4251
851,3739.45,3257.8,4230.85
853,3739.45,3235.7,4191.85
855,3739.45,3262.35,4236.05
857,3739.45,3240.9,4218.5
859,3739.45,3261.7,4192.5
861,3739.45,3273.4,4219.15
863,3739.45,3247.4,4230.85
865,3739.45,3287.7,4209.4
867,3739.45,3282.5,4212
869,3739.45,3216.2,4192.5
871,3739.45,3231.8,4213.3
873,3739.45,3264.95,4226.95
875,3739.45,3256.5,4193.15
877,3739.45,3248.05,4202.9
879,3739.45,3237.65,4236.7
881,3739.45,3253.25,4219.8
883,3739.45,3274.05,4212
885,3739.45,3259.1,4218.5
887,3739.45,3263,4222.4
889,3739.45,3250.65,4221.1
891,3739.45,3277.95,4186.65
893,3739.45,3215.55,4255.55
895,3739.45,3261.7,4219.15
897,3739.45,3268.2,4187.95
899,3739.45,3281.85,4213.3
901,3739.45,3227.25,4204.2
903,3739.45,3264.95,4236.05
905,3739.45,3264.95,4230.85
907,3739.45,3268.2,4254.9
909,3739.45,3221.4,4224.35
911,3739.45,3272.75,4225
913,3739.45,3266.25,4236.05
915,3739.45,3270.8,4232.15
917,3739.45,3279.9,4207.45
919,3739.45,3261.7,4213.95
921,3739.45,3252.6,4221.1
923,3739.45,3248.7,4225
925,3739.45,3265.6,4253.6
927,3739.45,3270.8,4264.65
929,3739.45,3238.3,4244.5
931,3739.45,3263.65,4206.8
933,3739.45,3220.1,4215.9
935,3739.45,3316.3,4203.55
937,3739.45,3250.65,4204.85
939,3739.45,3253.9,4213.95
941,3739.45,3294.85,4210.7
943,3739.45,3254.55,4295.85
945,3739.45,3285.1,4195.75
947,3739.45,3246.1,4223.7
949,3739.45,3235.7,4201.6
951,3739.45,3279.9,4208.1
953,3739.45,3242.85,4163.25
955,3739.45,3260.4,4215.9
957,3739.45,3256.5,4256.85
959,3739.45,3268.85,4188.6
961,3739.45,3270.15,4223.7
963,3739.45,3261.7,4222.4
965,3739.45,3250,4243.2
967,3739.45,3225.3,4202.25
969,3739.45,3235.7,4219.8
971,3739.45,3276,4193.15
973,3739.45,3234.4,4217.2
975,3739.45,3263.65,4226.95
977,3739.45,3222.7,4199
979,3739.45,3266.25,4218.5
981,3739.45,3261.05,4236.05
983,3739.45,3259.75,4201.6
985,3739.45,3266.25,4228.9
987,3739.45,3231.15,4236.7
989,3739.45,3262.35,4221.75
991,3739.45,3274.05,4200.3
993,3739.45,3263,4191.85
995,3739.45,3241.55,4202.9
997,3739.45,3260.4,4213.3
999,3739.45,3238.95,4258.8
1001,3739.45,3246.75,4241.9
1003,3739.45,3253.25,4213.95
1005,3739.45,3285.75,4206.8
1007,3739.45,3270.8,4240.6
1009,3739.45,3267.55,4249.7
1011,3739.45,3240.25,4184.05
1013,3739.45,3266.25,4204.2
1015,3739.45,3268.85,4206.8
1017,3739.45,3238.3,4213.3
1019,3739.45,3270.8,4206.8
1021,3739.45,3242.85,4262.05
1023,3739.45,3300.05,4238
1025,3739.45,3263.65,4228.25
1027,3739.45,3263.65,4251.65
1029,3739.45,3300.7,4214.6
1031,3739.45,3245.45,4213.95
1033,3739.45,3266.25,4210.05
1035,3739.45,3238.95,4207.45
1037,3739.45,3305.25,4234.1
1039,3739.45,3287.7,4213.3
1041,3739.45,3285.75,4197.7
1043,3739.45,3248.05,4225
1045,3739.45,3267.55,4204.85
1047,3739.45,3282.5,4196.4
1049,3739.45,3277.95,4225.65
1051,3739.45,3248.7,4181.45
1053,3739.45,3263,4210.7
1055,3739.45,3277.3,4233.45
1057,3739.45,3284.45,4196.4
1059,3739.45,3214.9,4195.1
1061,3739.45,3242.85,4222.4
1063,3739.45,3261.7,4199
1065,3739.45,3268.85,4204.2
1067,3739.45,3284.45,4242.55
1069,3739.45,3250,4249.7
1071,3739.45,3230.5,4222.4
1073,3739.45,3288.35,4228.9
1075,3739.45,3273.4,4195.1
1077,3739.45,3229.85,4206.8
1079,3739.45,3259.1,4197.7
1081,3739.45,3269.5,4204.85
1083,3739.45,3257.8,4204.85
1085,3739.45,3261.7,4217.2
1087,3739.45,3251.95,4199
1089,3739.45,3231.15,4225.65
1091,3739.45,3268.85,4206.8
1093,3739.45,3264.3,4228.25
1095,3739.45,3250,4235.4
1097,3739.45,3241.55,4229.55
1099,3739.45,3259.1,4236.7
1101,3739.45,3257.8,4199.65
1103,3739.45,3277.95,4208.1
1105,3739.45,3272.1,4234.75
1107,3739.45,3271.45,4226.3
1109,3739.45,3265.6,4218.5
1111,3739.45,3242.85,4208.1
1113,3739.45,3266.9,4220.45
1115,3739.45,3260.4,4203.55
1117,3739.45,3294.2,4230.2
1119,3739.45,3248.7,4238
1121,3739.45,3261.7,4222.4
1123,3739.45,3269.5,4217.2
1125,3739.45,3256.5,4213.3
1127,3739.45,3272.75,4208.75
1129,3739.45,3287.05,4236.7
1131,3739.45,3252.6,4222.4
1133,3739.45,3246.75,4233.45
1135,3739.45,3276.65,4225
1137,3739.45,3251.95,4211.35
1139,3739.45,3246.1,4232.15
1141,3739.45,3259.75,4237.35
1143,3739.45,3251.3,4221.75
1145,3739.45,3261.7,4197.05
1147,3739.45,3266.9,4181.45
1149,3739.45,3212.95,4219.15
1151,3739.45,3223.35,4235.4
1153,3739.45,3230.5,4189.9
1155,3739.45,3246.75,4226.95
1157,3739.45,3263.65,4213.95
1159,3739.45,3235.7,4184.7
1161,3739.45,3220.75,4176.25
1163,3739.45,3245.45,4219.15
1165,3739.45,3246.1,4189.9
1167,3739.45,3222.7,4208.75
1169,3739.45,3277.3,4201.6
1171,3739.45,3251.3,4200.95
1173,3739.45,3279.9,4209.4
1175,3739.45,3270.15,4216.55
1177,3739.45,3255.2,4238.65
1179,3739.45,3263.65,4226.95
1181,3739.45,3231.8,4221.1
1183,3739.45,3296.8,4176.9
1185,3739.45,3274.05,4247.1
1187,3739.45,3263,4202.25
1189,3739.45,3264.95,4179.5
1191,3739.45,3264.3,4197.7
1193,3739.45,3268.2,4244.5
1195,3739.45,3255.85,4207.45
1197,3739.45,3283.15,4235.4
1199,3739.45,3243.5,4208.1
1201,3739.45,3255.2,4175.6
1203,3739.45,3213.6,4224.35
1205,3739.45,3272.1,4212.65
1207,3739.45,3220.75,4228.25
1209,3739.45,3257.8,4222.4
1211,3739.45,3261.7,4199.65
1213,3739.45,3240.25,4244.5
1215,3739.45,3229.85,4187.95
1217,3739.45,3242.85,4232.8
1219,3739.45,3293.55,4191.2
1221,3739.45,3248.05,4225.65
1223,3739.45,3277.3,4230.2
1225,3739.45,3233.1,4193.8
1227,3739.45,3235.05,4202.25
1229,3739.45,3224.65,4190.55
1231,3739.45,3257.8,4217.85
1233,3739.45,3249.35,4227.6
1235,3739.45,3279.25,4223.7
1237,3739.45,3277.3,4287.4
1239,3739.45,3267.55,4223.05
1241,3739.45,3214.25,4251.65
1243,3739.45,3212.95,4237.35
1245,3739.45,3262.35,4228.9
1247,3739.45,3277.3,4226.95
1249,3739.45,3275.35,4191.85
1251,3739.45,3290.95,4208.75
1253,3739.45,3243.5,4178.2
1255,3739.45,3264.95,4231.5
1257,3739.45,3263.65,4224.35
1259,3739.45,3251.3,4223.05
1261,3739.45,3295.5,4180.8
1263,3739.45,3255.2,4223.05
1265,3739.45,3250,4234.75
1267,3739.45,3219.45,4212
1269,3739.45,3266.9,4250.35
1271,3739.45,3245.45,4226.95
1273,3739.45,3211.65,4236.7
1275,3739.45,3269.5,4189.25
1277,3739.45,3272.1,4256.85
1279,3739.45,3210.35,4236.05
1281,3739.45,3277.95,4242.55
1283,3739.45,3229.85,4241.9
1285,3739.45,3212.95,4218.5
1287,3739.45,3294.2,4234.1
1289,3739.45,3263.65,4221.1
1291,3739.45,3274.05,4186.65
1293,3739.45,3253.25,4214.6
1295,3739.45,3252.6,4202.9
1297,3739.45,3229.2,4248.4
1299,3739.45,3240.9,4226.95
1301,3739.45,3273.4,4217.2
1303,3739.45,3278.6,4213.3
1305,3739.45,3298.75,4195.1
1307,3739.45,3262.35,4253.6
1309,3739.45,3247.4,4239.3
1311,3739.45,3263,4187.3
1313,3739.45,3292.9,4204.85
1315,3739.45,3259.1,4206.8
1317,3739.45,3248.7,4239.3
1319,3739.45,3225.95,4246.45
1321,3739.45,3239.6,4196.4
1323,3739.45,3232.45,4221.1
1325,3739.45,3277.95,4226.3
1327,3739.45,3244.15,4184.05
1329,3739.45,3246.1,4223.7
1331,3739.45,3279.9,4199.65
1333,3739.45,3228.55,4196.4
1335,3739.45,3283.8,4237.35
1337,3739.45,3233.75,4239.3
1339,3739.45,3267.55,4228.25
1341,3739.45,3262.35,4195.75
1343,3739.45,3259.1,4234.75
1345,3739.45,3270.8,4228.25
1347,3739.45,3276,4202.25
1349,3739.45,3235.7,4201.6
1351,3739.45,3247.4,4232.15
1353,3739.45,3232.45,4189.9
1355,3739.45,3294.2,4191.2
1357,3739.45,3264.95,4197.7
1359,3739.45,3272.75,4212
1361,3739.45,3248.7,4193.8
1363,3739.45,3300.05,4206.8
1365,3739.45,3268.85,4198.35
1367,3739.45,3242.85,4190.55
1369,3739.45,3198,4221.1
1371,3739.45,3237,4207.45
1373,3739.45,3222.7,4200.95
1375,3739.45,3262.35,4242.55
1377,3739.45,3259.1,4238
1379,3739.45,3250.65,4202.25
1381,3739.45,3281.2,4206.15
1383,3739.45,3263.65,4234.75
1385,3739.45,3261.05,4215.9
1387,3739.45,3254.55,4226.95
1389,3739.45,3255.2,4187.3
1391,3739.45,3223.35,4236.05
1393,3739.45,3250.65,4200.3
1395,3739.45,3278.6,4208.1
1397,3739.45,3263.65,4236.05
1399,3739.45,3255.2,4255.55
1401,3739.45,3253.25,4226.95
1403,3739.45,3231.8,4231.5
1405,3739.45,3246.75,4231.5
1407,3739.45,3261.7,4196.4
1409,3739.45,3274.05,4245.8
1411,3739.45,3229.2,4198.35
1413,3739.45,3248.05,4241.25
1415,3739.45,3268.2,4209.4
1417,3739.45,3247.4,4216.55
1419,3739.45,3263,4187.3
1421,3739.45,3284.45,4229.55
1423,3739.45,3250.65,4205.5
1425,3739.45,3304.6,4210.7
1427,3739.45,3242.2,4203.55
1429,3739.45,3243.5,4191.85
1431,3739.45,3251.95,4209.4
1433,3739.45,3309.8,4234.75
1435,3739.45,3218.8,4222.4
1437,3739.45,3258.45,4234.75
1439,3739.45,3253.25,4202.25
1441,3739.45,3279.25,4215.25
1443,3739.45,3218.8,4239.3
1445,3739.45,3264.95,4268.55
1447,3739.45,3274.7,4237.35
1449,3739.45,3257.15,4201.6
1451,3739.45,3268.2,4242.55
1453,3739.45,3214.9,4229.55
1455,3739.45,3230.5,4221.75
1457,3739.45,3219.45,4243.85
1459,3739.45,3277.95,4243.2
1461,3739.45,3249.35,4186.65
1463,3739.45,3251.95,4219.15
1465,3739.45,3285.75,4238.65
1467,3739.45,3273.4,4249.05
1469,3739.45,3257.15,4219.15
1471,3739.45,3255.2,4205.5
1473,3739.45,3260.4,4214.6
1475,3739.45,3290.3,4200.3
1477,3739.45,3246.75,4173
1479,3739.45,3235.05,4211.35
1481,3739.45,3237.65,4200.95
1483,3739.45,3227.9,4212.65
1485,3739.45,3275.35,4223.7
1487,3739.45,3258.45,4203.55
1489,3739.45,3242.2,4206.15
1491,3739.45,3292.9,4226.3
1493,3739.45,3239.6,4267.25
1495,3739.45,3277.95,4219.15
1497,3739.45,3254.55,4236.7
1499,3739.45,3282.5,4230.85
1501,3739.45,3238.3,4238
1503,3739.45,3255.2,4245.15
1505,3739.45,3247.4,4222.4
1507,3739.45,3274.05,4234.75
1509,3739.45,3280.55,4256.85
1511,3739.45,3295.5,4244.5
1513,3739.45,3283.15,4218.5
1515,3739.45,3261.7,4228.25
1517,3739.45,3264.3,4208.1
1519,3739.45,3251.3,4203.55
1521,3739.45,3250.65,4194.45
1523,3739.45,3263.65,4189.9
1525,3739.45,3267.55,4215.25
1527,3739.45,3250,4228.25
1529,3739.45,3272.75,4192.5
1531,3739.45,3227.25,4225.65
1533,3739.45,3244.15,4202.25
1535,3739.45,3263.65,4191.85
1537,3739.45,3274.05,4180.8
1539,3739.45,3270.15,4184.05
1541,3739.45,3247.4,4195.75
1543,3739.45,3272.1,4202.25
1545,3739.45,3292.25,4219.8
1547,3739.45,3213.6,4227.6
1549,3739.45,3257.15,4208.75
1551,3739.45,3238.95,4193.8
1553,3739.45,3244.8,4241.25
1555,3739.45,3273.4,4256.85
1557,3739.45,3220.1,4238
1559,3739.45,3284.45,4192.5
1561,3739.45,3243.5,4160.65
1563,3739.45,3284.45,4224.35
1565,3739.45,3251.3,4243.85
1567,3739.45,3272.75,4233.45
1569,3739.45,3256.5,4219.8
1571,3739.45,3236.35,4171.05
1573,3739.45,3241.55,4221.1
1575,3739.45,3278.6,4221.1
1577,3739.45,3286.4,4205.5
1579,3739.45,3231.8,4220.45
1581,3739.45,3268.2,4221.75
1583,3739.45,3236.35,4258.8
1585,3739.45,3267.55,4197.05
1587,3739.45,3248.05,4227.6
1589,3739.45,3247.4,4189.9
1591,3739.45,3294.85,4199.65
1593,3739.45,3283.15,4265.3
1595,3739.45,3258.45,4204.85
1597,3739.45,3218.8,4234.1
1599,3739.45,3291.6,4206.15
1601,3739.45,3272.1,4179.5
1603,3739.45,3292.9,4195.75
1605,3739.45,3272.75,4199.65
1607,3739.45,3231.8,4187.95
1609,3739.45,3253.9,4217.85
1611,3739.45,3244.15,4198.35
1613,3739.45,3271.45,4210.7
1615,3739.45,3231.8,4207.45
1617,3739.45,3250.65,4191.85
1619,3739.45,3235.05,4228.25
1621,3739.45,3262.35,4215.9
1623,3739.45,3291.6,4189.25
1625,3739.45,3207.75,4228.25
1627,3739.45,3259.1,4204.85
1629,3739.45,3281.85,4219.15
1631,3739.45,3235.7,4259.45
1633,3739.45,3265.6,4218.5
1635,3739.45,3275.35,4214.6
1637,3739.45,3250,4200.3
1639,3739.45,3279.9,4238
1641,3739.45,3266.9,4199.65
1643,3739.45,3238.95,4231.5
1645,3739.45,3255.85,4220.45
1647,3739.45,3257.8,4222.4
1649,3739.45,3244.15,4218.5
1651,3739.45,3264.95,4199.65
1653,3739.45,3209.7,4190.55
1655,3739.45,3285.1,4188.6
1657,3739.45,3240.25,4228.25
1659,3739.45,3242.85,4226.3
1661,3739.45,3229.2,4202.9
1663,3739.45,3276,4184.05
1665,3739.45,3242.2,4200.3
1667,3739.45,3224,4182.1
1669,3739.45,3250,4198.35
1671,3739.45,3268.85,4196.4
1673,3739.45,3284.45,4222.4
1675,3739.45,3243.5,4184.7
1677,3739.45,3242.2,4219.15
1679,3739.45,3281.2,4223.05
1681,3739.45,3249.35,4208.75
1683,3739.45,3185.65,4204.85
1685,3739.45,3256.5,4203.55
1687,3739.45,3216.85,4213.3
1689,3739.45,3224,4249.05
1691,3739.45,3257.15,4204.2
1693,3739.45,3248.7,4247.1
1695,3739.45,3257.8,4237.35
1697,3739.45,3216.85,4204.85
1699,3739.45,3266.25,4244.5
1701,3739.45,3277.95,4242.55
1703,3739.45,3278.6,4223.7
1705,3739.45,3314.35,4199
1707,3739.45,3214.9,4194.45
1709,3739.45,3242.85,4204.2
1711,3739.45,3233.75,4213.95
1713,3739.45,3261.05,4201.6
