"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","SumSqDev"
"297",97,1000,0.1,0.8,0,0.264,0.264,35736.625,0.0786159263271939,0,8263530
"298",98,1000,0.1,0.8,0,0.424,0.424,33447.5,0.0800231113679041,0,9204169
"299",99,1000,0.1,0.8,0,0.162,0.162,33224.8125,0.0657105224645105,0,8576339
"300",100,1000,0.1,0.8,0,-0.417,0.417,35373.1875,0.0735234215885947,0,7024636
"301",1,1000,0.3,0.2,0,-0.339,0.339,36833,0.0473419730230098,0.2,8638467
"302",2,1000,0.3,0.2,0,0.512,0.512,32841.0625,0.0590395065354678,0.25,10532984
"303",3,1000,0.3,0.2,0,0.384,0.384,34180.6875,0.0680175712058949,0.25,7611205
"304",4,1000,0.3,0.2,0,-0.266,0.266,31503.8125,0.0686447843800446,0.25,9672814
"305",5,1000,0.3,0.2,0,-0.304,0.304,39529.25,0.00956215400100654,0.25,6498064
"306",6,1000,0.3,0.2,0,-0.2065,0.2065,38877.5,0.025292323335028,0.25,10563059
"307",7,1000,0.3,0.2,0,0.6465,0.6465,31983.65625,0.0755088144056896,0.3,9541029
"308",8,1000,0.3,0.2,0,0.189,0.189,33351.5625,0.0577454545454545,0.15,8470448
"309",9,1000,0.3,0.2,0,0.3015,0.3015,34313.3125,0.0978230822391154,0.2,7818845
"310",10,1000,0.3,0.2,0,-0.116,0.116,35930.375,0.0768295976235485,0.25,8785218
"311",11,1000,0.3,0.2,1,-0.985,0.985,39982,0.003,0.111111111111111,20305115
"312",12,1000,0.3,0.2,0,-0.9905,0.9905,39117.75,0.0260232440626579,0.25,15029239
"313",13,1000,0.3,0.2,0,-0.166,0.166,40000,0,0.25,8204266
"314",14,1000,0.3,0.2,0,-0.171,0.171,40000,0,0.25,7976610
"315",15,1000,0.3,0.2,0,0.2925,0.2925,34112.3125,0.0747257444080353,0.3,6791425
"316",16,1000,0.3,0.2,0,0.6995,0.6995,34507.28125,0.0751958589815333,0.25,12877537
"317",17,1000,0.3,0.2,0,-0.1425,0.1425,30493.3125,0.0865309010850763,0.2,9240373
"318",18,1000,0.3,0.2,0,-0.5295,0.5295,36883.09375,0.0685185185185185,0.1,11652054
"319",19,1000,0.3,0.2,1,-0.94,0.94,39488.75,0.0221105527638191,0,19451059
"320",20,1000,0.3,0.2,0,0.21,0.21,33559.5,0.0659927797833935,0.25,10187643
"321",21,1000,0.3,0.2,0,-0.9985,0.9985,39982,0.0025,0.2,18308491
"322",22,1000,0.3,0.2,0,-0.011,0.011,39898.25,0.00550275137568784,0.2,9380253
"323",23,1000,0.3,0.2,0,-0.2345,0.2345,31674.8828125,0.0932048449760037,0.25,8542065
"324",24,1000,0.3,0.2,1,-0.9945,0.9945,40000,0,0,16814000
"325",25,1000,0.3,0.2,0,-0.1695,0.1695,33397.15625,0.0946543121881682,0.25,7148450
"326",26,1000,0.3,0.2,0,0.152,0.152,39672.625,0.00803616273229533,0.4,7703194
"327",27,1000,0.3,0.2,0,-0.3045,0.3045,36113.875,0.0652231668437832,0.25,6992216
"328",28,1000,0.3,0.2,1,-0.9835,0.9835,39958.25,0.0045,0,19001862
"329",29,1000,0.3,0.2,0,0.28,0.28,39684,0.00903161063723031,0.2,12955411
"330",30,1000,0.3,0.2,1,-0.9875,0.9875,39970.25,0.0045,0,18951293
"331",31,1000,0.3,0.2,0,-0.14,0.14,35933.75,0.0502177463255308,0.2,11438172
"332",32,1000,0.3,0.2,0,-0.272,0.272,32258.28125,0.079157941968292,0.25,8298316
"333",33,1000,0.3,0.2,0,0.2135,0.2135,40000,0,0.2,7810564
"334",34,1000,0.3,0.2,0,-0.1605,0.1605,31741.9296875,0.0969288389513109,0.35,8150809
"335",35,1000,0.3,0.2,0,-0.024,0.024,30955.765625,0.0775811783006028,0.25,10007620
"336",36,1000,0.3,0.2,0,-0.39,0.39,33360.71875,0.0583490771690161,0.25,7030590
"337",37,1000,0.3,0.2,0,-0.258,0.258,35034.4375,0.0472550382209868,0.25,8209231
"338",38,1000,0.3,0.2,0,-0.095,0.095,40000,0,0.25,8277604
"339",39,1000,0.3,0.2,0,-0.327,0.327,31663.53125,0.0996912883066034,0.15,7657006
"340",40,1000,0.3,0.2,0,-0.3545,0.3545,39648.25,0.00929181315921647,0.15,9002711
"341",41,1000,0.3,0.2,0,0.507,0.507,32311.90625,0.0889798957557707,0.25,10884179
"342",42,1000,0.3,0.2,0,-0.029,0.029,39946,0.0035,0.25,10327605
"343",43,1000,0.3,0.2,0,0.6725,0.6725,31488.71875,0.0845457972107049,0.3,10798043
"344",44,1000,0.3,0.2,0,0.5925,0.5925,34261.375,0.0747110234000564,0.3,8377865
"345",45,1000,0.3,0.2,0,-0.0275,0.0275,34338.21875,0.0674054206662902,0.25,7135935
"346",46,1000,0.3,0.2,0,0.2955,0.2955,39898.25,0.00750375187593797,0.25,10743941
"347",47,1000,0.3,0.2,0,0.616,0.616,33337.34375,0.0818755897510343,0.2,8681776
"348",48,1000,0.3,0.2,0,0.3645,0.3645,33500.15625,0.0641621857288185,0.25,7208367
"349",49,1000,0.3,0.2,0,-0.4125,0.4125,32977.6875,0.0972462514417532,0.15,10288345
"350",50,1000,0.3,0.2,0,0.3875,0.3875,34247.46875,0.0761238337574215,0.3,6930650
"351",51,1000,0.3,0.2,0,-0.33,0.33,40000,0,0.2,7218739
"352",52,1000,0.3,0.2,0,-0.3205,0.3205,32792.84375,0.0648807339449541,0.2,10512399
"353",53,1000,0.3,0.2,0,-0.9835,0.9835,39098.25,0.0257445734477537,0.1,16991359
"354",54,1000,0.3,0.2,0,0.6955,0.6955,32158.171875,0.0865341835978051,0.2,9612213
"355",55,1000,0.3,0.2,0,-0.1515,0.1515,40000,0,0.3,7267458
"356",56,1000,0.3,0.2,0,0.4835,0.4835,32757.125,0.0775044457617072,0.25,10470247
"357",57,1000,0.3,0.2,0,0.0465,0.0465,39862,0.00650650650650651,0.3,11708746
"358",58,1000,0.3,0.2,0,-0.157,0.157,32355.21875,0.0899720217935503,0.25,7939096
"359",59,1000,0.3,0.2,0,-0.316,0.316,33560.15625,0.0636474908200734,0.2,7571347
"360",60,1000,0.3,0.2,0,0.0535000000000001,0.0535000000000001,39946,0.005,0.3,8291762
"361",61,1000,0.3,0.2,0,-0.368,0.368,32033.34375,0.0927448964605669,0.15,11842753
"362",62,1000,0.3,0.2,0,0.323,0.323,33575.53125,0.0721767828956809,0.2,6775802
"363",63,1000,0.3,0.2,0,0.576,0.576,32427.6875,0.105608157319738,0.3,11530929
"364",64,1000,0.3,0.2,0,-0.3655,0.3655,33089.46875,0.101524302559678,0.4,4615852
"365",65,1000,0.3,0.2,1,-0.9385,0.9385,39593.75,0.0173192771084337,0,14858306
"366",66,1000,0.3,0.2,0,-0.2415,0.2415,39958,0.003,0.2,7181774
"367",67,1000,0.3,0.2,0,-0.2565,0.2565,32080.703125,0.0908308383233533,0.4,6577228
"368",68,1000,0.3,0.2,0,0.2455,0.2455,32423.34375,0.095111700951117,0.3,7090284
"369",69,1000,0.3,0.2,1,-0.942,0.942,39606.75,0.0150602409638554,0,15164499
"370",70,1000,0.3,0.2,0,-0.3115,0.3115,32728.34375,0.0781238548919018,0.25,9528218
"371",71,1000,0.3,0.2,0,-0.2645,0.2645,31208.375,0.0990400731372848,0.1,11191805
"372",72,1000,0.3,0.2,0,-0.214,0.214,31750.84375,0.0885553470919325,0.2,12031930
"373",73,1000,0.3,0.2,1,-0.9915,0.9915,40000,0,0,16456239
"374",74,1000,0.3,0.2,0,0.1845,0.1845,40000,0,0.3,4851143
"375",75,1000,0.3,0.2,0,0.075,0.075,39970,0.0025,0.15,8475420
"376",76,1000,0.3,0.2,0,0.388,0.388,33469.78125,0.0895425776754891,0.2,6710558
"377",77,1000,0.3,0.2,0,0.464,0.464,32542.34375,0.07484146880991,0.25,12096309
"378",78,1000,0.3,0.2,0,-0.1015,0.1015,35102.375,0.0722933241093047,0.3,6364526
"379",79,1000,0.3,0.2,0,-0.366,0.366,39916.25,0.006,0.15,6305575
"380",80,1000,0.3,0.2,0,-0.111,0.111,36083.1875,0.0777344799785004,0.2,9981198
"381",81,1000,0.3,0.2,0,0.00499999999999989,0.00499999999999989,31548.015625,0.0745412844036697,0.3,12745543
"382",82,1000,0.3,0.2,0,-0.166,0.166,30908.828125,0.088062851782364,0.25,10161951
"383",83,1000,0.3,0.2,0,-0.1195,0.1195,40000,0,0.2,9050468
"384",84,1000,0.3,0.2,1,-0.985,0.985,39976,0.004,0,20209531
"385",85,1000,0.3,0.2,0,0.3865,0.3865,34631.1875,0.0767782426778243,0.2,11335107
"386",86,1000,0.3,0.2,0,-0.3165,0.3165,32484.84375,0.0937084625609216,0.25,7481717
"387",87,1000,0.3,0.2,0,0.625,0.625,33381.625,0.0764710124026536,0.3,10280961
"388",88,1000,0.3,0.2,0,-0.2145,0.2145,31076.875,0.102655810060117,0.1,11243371
"389",89,1000,0.3,0.2,0,-0.567,0.567,39339.75,0.0153884964682139,0.15,11898941
"390",90,1000,0.3,0.2,0,0.124,0.124,34599.0625,0.0801658604008293,0.2,7143869
"391",91,1000,0.3,0.2,0,-0.111,0.111,39325.25,0.0321285140562249,0.25,7350538
"392",92,1000,0.3,0.2,0,0.5325,0.5325,31057.515625,0.0913887391203882,0.2,9941738
"393",93,1000,0.3,0.2,0,0.188,0.188,34186.734375,0.0752863000141383,0.3,6527867
"394",94,1000,0.3,0.2,0,-0.16,0.16,39994,0.001,0.25,7096755
"395",95,1000,0.3,0.2,0,-0.395,0.395,35325.3125,0.0568048156092161,0.2,9792239
"396",96,1000,0.3,0.2,0,-0.041,0.041,39862.25,0.00550826239359039,0.35,8166588
"397",97,1000,0.3,0.2,0,0.539,0.539,32347,0.069405948011087,0.25,8301173
"398",98,1000,0.3,0.2,1,-0.959,0.959,39749,0.0110165247871808,0,21804503
"399",99,1000,0.3,0.2,0,-0.4025,0.4025,39904,0.00950475237618809,0.35,5958733
"400",100,1000,0.3,0.2,0,-0.3035,0.3035,39559.75,0.0108148893360161,0.15,7924561
"401",1,1000,0.3,0.8,0,-0.3605,0.3605,35333,0.0606809445359692,0.2,11035596
"402",2,1000,0.3,0.8,0,0.3195,0.3195,34447.4375,0.0741230512249443,0.2,8956582
"403",3,1000,0.3,0.8,0,-0.1955,0.1955,34694.640625,0.103768356885564,0.25,7871509
"404",4,1000,0.3,0.8,0,0.0605,0.0605,40000,0,0.25,8774452
"405",5,1000,0.3,0.8,0,-0.566,0.566,36879.5625,0.0595627699960728,0.15,13770527
"406",6,1000,0.3,0.8,0,-0.652,0.652,37888,0.032274856845393,0.15,10936319
"407",7,1000,0.3,0.8,0,-0.3365,0.3365,32354.75,0.0861439952349043,0.2,7779225
"408",8,1000,0.3,0.8,0,0.3195,0.3195,32450.53125,0.0733124720607957,0.25,8120205
"409",9,1000,0.3,0.8,0,-0.042,0.042,34376.65625,0.0531086248406741,0.3,7426045
"410",10,1000,0.3,0.8,0,0.944,0.944,32625.46875,0.0927820094305404,0.25,11659306
"411",11,1000,0.3,0.8,0,-0.0715,0.0715,35868.875,0.057619305856833,0.2,9272485
"412",12,1000,0.3,0.8,0,0.501,0.501,32782,0.0784900700934579,0.2,9316362
"413",13,1000,0.3,0.8,0,-0.594,0.594,37069.5625,0.0661564405240628,0.15,11891381
"414",14,1000,0.3,0.8,0,-0.116,0.116,39736.75,0.00852985449071751,0.15,11466283
"415",15,1000,0.3,0.8,0,0.2935,0.2935,34778.5,0.0451612903225806,0.2,8911446
"416",16,1000,0.3,0.8,0,-0.213,0.213,33021.59375,0.0660695933049479,0.3,4290985
"417",17,1000,0.3,0.8,0,-0.472,0.472,34507.84375,0.0981744704570792,0.15,10209872
"418",18,1000,0.3,0.8,0,-0.329,0.329,34052.71875,0.0807963354474982,0.15,9729214
"419",19,1000,0.3,0.8,1,-0.989,0.989,39994,0.002,0,16722522
"420",20,1000,0.3,0.8,0,-0.1435,0.1435,39856.25,0.00550550550550551,0.2,8079842
"421",21,1000,0.3,0.8,0,-0.5005,0.5005,35860.75,0.0541090317331164,0.15,10692246
"422",22,1000,0.3,0.8,0,0.6685,0.6685,34042.84375,0.0704861609063531,0.25,8041168
"423",23,1000,0.3,0.8,0,-0.1325,0.1325,34227.1875,0.0945280630187087,0.2,9470470
"424",24,1000,0.3,0.8,0,0.189,0.189,35228.875,0.0777086433112404,0.2,8723199
"425",25,1000,0.3,0.8,1,-0.9285,0.9285,39423.125,0.0233785822021116,0.117647058823529,17384402
"426",26,1000,0.3,0.8,1,-0.994,0.994,40000,0,0,21358046
"427",27,1000,0.3,0.8,0,0.9145,0.9145,32281.59375,0.106218365871294,0.25,10650115
"428",28,1000,0.3,0.8,0,0.097,0.097,32220.3125,0.0778186734770525,0.2,9285594
"429",29,1000,0.3,0.8,1,-0.984,0.984,39964,0.008,0,18246829
"430",30,1000,0.3,0.8,0,0.16,0.16,39910,0.00400200100050025,0.2,7482123
"431",31,1000,0.3,0.8,0,0.54,0.54,33249.21875,0.0627079600716662,0.2,10205263
"432",32,1000,0.3,0.8,0,-0.303,0.303,38026.375,0.0374097007223942,0.15,9764290
"433",33,1000,0.3,0.8,0,0.2765,0.2765,39553.75,0.0115577889447236,0.2,10241550
"434",34,1000,0.3,0.8,0,0.3935,0.3935,32083.828125,0.0793160590539319,0.25,9335519
"435",35,1000,0.3,0.8,0,0.3035,0.3035,33769.28125,0.0706389088298636,0.25,8087601
"436",36,1000,0.3,0.8,0,-0.419,0.419,32335.28125,0.0784944627357079,0.2,8754857
"437",37,1000,0.3,0.8,0,-0.2335,0.2335,32105.15625,0.079413744111269,0.15,11534301
"438",38,1000,0.3,0.8,1,-0.9385,0.9385,39310.875,0.0209384460141271,0,14342673
"439",39,1000,0.3,0.8,0,-0.6615,0.6615,37301.5,0.0494764397905759,0.15,13155238
"440",40,1000,0.3,0.8,0,-0.0570000000000001,0.0570000000000001,32118.875,0.0784233900814212,0.2,9179271
"441",41,1000,0.3,0.8,1,-0.974,0.974,39910,0.0045,0,18475375
"442",42,1000,0.3,0.8,0,0.661,0.661,33529.96875,0.0771054900833573,0.2,11184424
"443",43,1000,0.3,0.8,0,-0.28,0.28,31740.265625,0.0877106045589693,0.15,8023687
"444",44,1000,0.3,0.8,0,-0.2745,0.2745,36461.25,0.059746768662622,0.2,12171138
"445",45,1000,0.3,0.8,0,0.819,0.819,33475.375,0.0635343214851058,0.15,12497428
"446",46,1000,0.3,0.8,0,-0.601,0.601,37067.0625,0.0425869593969052,0.15,14059245
"447",47,1000,0.3,0.8,0,-0.3665,0.3665,35073.9375,0.0692837465564738,0.15,8270463
"448",48,1000,0.3,0.8,0,-0.0955,0.0955,39707,0.0125439036628199,0.2,9744539
"449",49,1000,0.3,0.8,0,0.493,0.493,34856.625,0.0703092497573152,0.2,9923448
"450",50,1000,0.3,0.8,0,0.7925,0.7925,33643.15625,0.0751436781609195,0.2,10471056
"451",51,1000,0.3,0.8,0,-0.962,0.962,38609.75,0.0343995938055344,0.1,17248188
"452",52,1000,0.3,0.8,1,-0.983,0.983,40000,0,0,16501067
"453",53,1000,0.3,0.8,0,0.641,0.641,33395.5,0.0704614936672005,0.25,9359038
"454",54,1000,0.3,0.8,0,-0.348,0.348,31685.5,0.0974393330355814,0.25,7148669
"455",55,1000,0.3,0.8,1,-0.9735,0.9735,39856.75,0.01,0,18478105
"456",56,1000,0.3,0.8,0,-0.148,0.148,34516.625,0.07206046252438,0.25,6274306
"457",57,1000,0.3,0.8,0,-0.366,0.366,31137.9375,0.0974732006125574,0.2,9829971
"458",58,1000,0.3,0.8,0,-0.53,0.53,38785.375,0.0267311608961303,0.25,10438550
"459",59,1000,0.3,0.8,0,0.3,0.3,39439.25,0.012108980827447,0.1,12024599
"460",60,1000,0.3,0.8,0,-0.293,0.293,33384.25,0.0735655441537794,0.2,9384923
"461",61,1000,0.3,0.8,0,0.0295000000000001,0.0295000000000001,35527.8125,0.0630876141163646,0.2,10013965
"462",62,1000,0.3,0.8,0,-0.284,0.284,31082.5703125,0.0884275278738947,0.15,9178473
"463",63,1000,0.3,0.8,0,0.114,0.114,40000,0,0.2,7120561
"464",64,1000,0.3,0.8,0,-0.1315,0.1315,31222.53125,0.0848128506648221,0.15,9508139
"465",65,1000,0.3,0.8,0,-0.5125,0.5125,39856.75,0.00575575575575576,0.2,12714746
"466",66,1000,0.3,0.8,0,-0.2855,0.2855,32018.96875,0.100134208171786,0.15,10909307
"467",67,1000,0.3,0.8,0,0.0805,0.0805,39994,0.001,0.2,7755797
"468",68,1000,0.3,0.8,0,-0.027,0.027,34543.25,0.0784956740161876,0.25,6819579
"469",69,1000,0.3,0.8,1,-0.971,0.971,39934.25,0.011,0,16974438
"470",70,1000,0.3,0.8,0,0.248,0.248,34840.84375,0.0829616724738676,0.15,9282570
"471",71,1000,0.3,0.8,0,-0.312,0.312,32079.375,0.078693224686887,0.15,9813172
"472",72,1000,0.3,0.8,0,-0.1495,0.1495,30765.40625,0.105202842081137,0.15,12316981
"473",73,1000,0.3,0.8,0,-0.141,0.141,31172.375,0.0964358993844517,0.2,8202011
"474",74,1000,0.3,0.8,0,-0.00349999999999995,0.00349999999999995,40000,0,0.2,7546717
"475",75,1000,0.3,0.8,0,-0.4325,0.4325,32357.984375,0.0924731182795699,0.3,7959918
"476",76,1000,0.3,0.8,0,-0.039,0.039,33097.4375,0.124019058295964,0.3,8235789
"477",77,1000,0.3,0.8,0,-0.3095,0.3095,36429.15625,0.0731964191679832,0.15,11240099
"478",78,1000,0.3,0.8,0,-0.0285,0.0285,33800.4375,0.070008520306731,0.25,7196835
"479",79,1000,0.3,0.8,0,-0.026,0.026,40000,0,0.25,10757516
"480",80,1000,0.3,0.8,1,-0.948,0.948,39513.25,0.0168595873175642,0,14454463
"481",81,1000,0.3,0.8,0,0.0620000000000001,0.0620000000000001,39898,0.004004004004004,0.2,9334148
"482",82,1000,0.3,0.8,0,-0.404,0.404,32586.953125,0.0610391543843978,0.15,7207845
"483",83,1000,0.3,0.8,0,-0.5175,0.5175,39964,0.005,0.2,7032773
"484",84,1000,0.3,0.8,0,0.227,0.227,33802.125,0.0664034458004307,0.15,9862416
"485",85,1000,0.3,0.8,0,-0.0465,0.0465,31513.6640625,0.127263282873256,0.2,10795324
"486",86,1000,0.3,0.8,1,-0.955,0.955,39719.75,0.0112725450901804,0,16123890
"487",87,1000,0.3,0.8,0,-0.0305,0.0305,35712.875,0.0630844287843881,0.3,6786902
"488",88,1000,0.3,0.8,0,0.6495,0.6495,34197.34375,0.0909847434119279,0.25,11761257
"489",89,1000,0.3,0.8,0,-0.0585,0.0585,38646.125,0.028843710292249,0.25,9204796
"490",90,1000,0.3,0.8,0,0.165,0.165,39940,0.005,0.2,7016006
"491",91,1000,0.3,0.8,0,-0.2455,0.2455,31141.484375,0.0841496336290012,0.05,8475070
"492",92,1000,0.3,0.8,0,-0.3945,0.3945,38918.5,0.0225773718924404,0.15,7951815
"493",93,1000,0.3,0.8,0,-0.4485,0.4485,35514,0.0485929993136582,0.25,9635828
"494",94,1000,0.3,0.8,0,0.135,0.135,34952.25,0.0794775600944838,0.15,11564081
"495",95,1000,0.3,0.8,0,-0.089,0.089,30510.765625,0.0852152434721242,0.15,8410629
"496",96,1000,0.3,0.8,0,-0.981,0.981,38893.25,0.0314481359371037,0.05,20463128
"497",97,1000,0.3,0.8,0,-0.4305,0.4305,31498.25,0.0828767123287671,0.15,8382932
"498",98,1000,0.3,0.8,0,-0.4635,0.4635,35544.40625,0.0574241181296144,0.15,10072735
"499",99,1000,0.3,0.8,0,-0.1195,0.1195,30696.390625,0.0758799090695305,0.25,11045026
"500",100,1000,0.3,0.8,0,0.329,0.329,34927.75,0.092946514505706,0.15,10198475
