"","budget","UT","BB","Extinct","rep","target","popInit","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20"
"1",1000,0,0,1,10,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0
"2",1000,0,0,0,20,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"3",1000,0,0,0,30,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"4",1000,0,0,0,40,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"5",1000,0,0,0,50,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"6",1000,0,0,0,60,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"7",1000,0,0,1,70,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0
"8",1000,0,0,0,80,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"9",1000,0,0,0,90,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"10",1000,0,0,0,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"11",1000,0.1,0.2,0,10,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"12",1000,0.1,0.2,0,20,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"13",1000,0.1,0.2,0,30,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"14",1000,0.1,0.2,0,40,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"15",1000,0.1,0.2,0,50,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"16",1000,0.1,0.2,0,60,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1000,1000,1000,1000,1000
"17",1000,0.1,0.2,0,70,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"18",1000,0.1,0.2,0,80,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"19",1000,0.1,0.2,0,90,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"20",1000,0.1,0.2,0,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"21",1000,0.1,0.8,0,10,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"22",1000,0.1,0.8,0,20,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1000
"23",1000,0.1,0.8,0,30,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"24",1000,0.1,0.8,0,40,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1800,1800,1000,1000,1000
"25",1000,0.1,0.8,0,50,2000,1000,1000,1000,1000,1800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"26",1000,0.1,0.8,0,60,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"27",1000,0.1,0.8,0,70,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"28",1000,0.1,0.8,1,80,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0
"29",1000,0.1,0.8,0,90,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"30",1000,0.1,0.8,0,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"31",1000,0.3,0.2,0,10,2000,1000,1000,1000,1000,1200,1200,1000,1200,1200,1000,1200,1200,1000,1200,1200,1000,1000,1000,1000,1000,1000
"32",1000,0.3,0.2,0,20,2000,1000,1000,1000,1000,1000,1200,1200,1000,1000,1000,1000,1200,1200,1000,1200,1200,1000,1200,1200,1000,1200
"33",1000,0.3,0.2,1,30,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0
"34",1000,0.3,0.2,0,40,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1000,1200,1200,1000,1000,1000,1000,1200,1200,1000
"35",1000,0.3,0.2,0,50,2000,1000,1000,1000,1000,1200,1200,1000,1200,1200,1000,1000,1200,1200,1000,1200,1200,1000,1200,1200,1000,1200
"36",1000,0.3,0.2,0,60,2000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1400,1400,1000,1200,1200,1000,1200,1200,1000,1200,1200,1000
"37",1000,0.3,0.2,0,70,2000,1000,1000,1000,1000,1000,1000,1200,1400,1400,1000,1200,1200,1000,1000,1000,1000,1200,1200,1000,1200,1200
"38",1000,0.3,0.2,0,80,2000,1000,1000,1000,1000,1200,1200,1000,1200,1200,1000,1000,1000,1000,1200,1200,1000,1000,1000,1000,1000,1000
"39",1000,0.3,0.2,0,90,2000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1000,1200,1200,1000,1000,1200,1200,1000,1200,1200,1000,1000
"40",1000,0.3,0.2,0,100,2000,1000,1000,1000,1000,1000,1000,1200,1200,1200,1000,1000,1000,1000,1000,1200,1200,1000,1000,1200,1200,1000
"41",1000,0.3,0.8,0,10,2000,1000,1000,1000,1000,1800,1800,1000,1800,1800,1000,1000,1000,1000,1800,1800,1800,1000,1800,1800,1000,1800
"42",1000,0.3,0.8,0,20,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1800,1800,1000,1000,1000,1800,1800,1000
"43",1000,0.3,0.8,0,30,2000,1000,1000,1000,1000,1000,1800,1800,1000,1000,1000,1000,1800,1800,1800,1000,1800,1800,1000,1800,1800,1000
"44",1000,0.3,0.8,0,40,2000,1000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1800,1800,1000,1000,1000,1000,1000,1800,1800,1000,1000
"45",1000,0.3,0.8,0,50,2000,1000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1800,1800,1000,1000,1000,1000,1000,1800,1800,1000,1800
"46",1000,0.3,0.8,0,60,2000,1000,1000,1000,1000,1800,1800,1000,1800,1800,1000,1000,1000,1000,1800,1800,1000,1000,1000,1000,1800,1800
"47",1000,0.3,0.8,0,70,2000,1000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1800,1800,1000,1000,1000,1000,1000,1000,1000,1000,1800
"48",1000,0.3,0.8,1,80,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0
"49",1000,0.3,0.8,0,90,2000,1000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1800,1800,1000,1000,1000,1800,1800,1000,1800,1800,1000
"50",1000,0.3,0.8,0,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1800,1800,1000,1000,1000,1000,1000,1000,1800
