1000	0.1	0.8	0	10	2000	1000	1747	1674	2140	2968	1354	1759	2878	1484	1809	2696	1317	1605	2272	1533	1816	3159	1630	2164	3593	1836
1000	0.1	0.8	1	20	2000	1000	1734	2636	1208	1030	1216	1536	2270	1459	1629	2421	1824	487	304	144	0	0	0	0	0	0
1000	0.1	0.8	1	30	2000	1000	1745	1714	2314	1296	1367	1941	2979	1464	2261	1537	1847	2785	1380	1770	3390	1858	0	0	0	0
1000	0.1	0.8	1	40	2000	1000	1767	2616	1189	858	878	851	676	428	137	4	0	0	0	0	0	0	0	0	0	0
1000	0.1	0.8	0	50	2000	1000	1753	2159	3014	1375	1314	1817	2737	1371	1776	2642	1284	1135	1407	1982	3054	1510	1887	3721	2049	0
1000	0.1	0.8	0	60	2000	1000	1749	1805	2564	1201	857	906	910	928	971	1129	1373	1840	2746	1331	1714	2534	1235	1132	1445	2108
1000	0.1	0.8	0	70	2000	1000	1728	2147	2206	1699	2322	1278	1314	2179	3422	1715	2683	1274	1116	1464	1965	2927	1459	1853	3192	1669
1000	0.1	0.8	0	80	2000	1000	1777	2809	1305	1146	1469	2124	3298	1641	2364	1165	1022	1192	1519	2167	3299	1636	2593	1245	1067	1305
1000	0.1	0.8	0	90	2000	1000	1763	1610	2759	1366	1819	2791	1398	1818	3207	1693	2215	2223	1692	2290	1492	1746	3061	1597	2149	3281
1000	0.1	0.8	1	100	2000	1000	1760	2605	1179	967	955	984	1127	1424	1957	2952	1453	2169	3724	1950	0	0	0	0	0	0
