1	1	1000	0.3	0	0	1	-0.9805	0.9805	40000	0	0	6326	5
2	1	1000	0.3	0	0	1	-0.9725	0.9725	39898	0.009	0	5381	4
3	1	1000	0.3	0	0	1	-0.8915	0.8915	39017.25	0.0267947421638018	0	4900	4
4	1	1000	0.3	0	0	1	-0.622	0.622	39904	0.00550275137568784	0	3504	3
5	1	1000	0.3	0	0	1	-0.9625	0.9625	39742.5	0.0105157736604907	0	5228	4
6	1	1000	0.3	0	0	1	-0.9915	0.9915	39850.25	0.00750750750750751	0	5428	4
7	1	1000	0.3	0	0	1	-0.9925	0.9925	40000	0	0	6524	6
8	1	1000	0.3	0	0	1	-0.973	0.973	40000	0	0	6233	5
9	1	1000	0.3	0	0	1	-0.9005	0.9005	39283.5	0.0286864620030196	0	4997	4
10	1	1000	0.3	0	0	1	-0.619	0.619	39211.625	0.02	0	3497	3
