"","rep","budget","at","bb","ext_prob","ext_prob_sd","ext_prob_95ci_inf","ext_prob_95ci_sup","act_dev","act_dev_sd","act_dev_95ci_inf","act_dev_95ci_sup","abs_act_dev","abs_act_dev_sd","abs_act_dev_95ci_inf","abs_act_dev_95ci_sup","fin_yield","fin_yield_sd","fin_yield_95ci_inf","fin_yield_95ci_sup","max_diff_yield","max_diff_yield_sd","max_diff_yield_95ci_inf","max_diff_yield_95ci_sup","inac_ts","inac_ts_sd","inac_ts_95ci_inf","inac_ts_95ci_sup","SumAbsDev","SumAbsDev_sd","SumAbsDev_95ci_inf","SumAbsDev_95ci_sup"
"42",100,1000,0.4,0.7,0.11,0.10177852266941,0.05,0.18,-0.122905,0.150374362327975,-0.212525,-0.024055,0.381685,0.0976794950597671,0.32002,0.441115,0.895615337890625,0.0254678321997771,0.879774294921875,0.91304710546875,0.0548334583922694,0.0115793509637588,0.0473407688649974,0.06207328751298,0.233091628959276,0.0255433880065445,0.217653846153846,0.249076923076923,NA,NA,NA,NA
"43",100,1000,0.4,0.8,0.08,0.0821169159113266,0.03,0.13,-0.14445,0.130964349433482,-0.226995,-0.067425,0.36746,0.0807046123218756,0.31675,0.41311,0.876814009765625,0.0260247892513566,0.860850349609375,0.892493716796875,0.0605210887696109,0.0109836366347279,0.0535957719944232,0.0673742090090666,0.220972222222222,0.0225678725760149,0.20775,0.23525,NA,NA,NA,NA
"44",100,1000,0.4,0.9,0.06,0.0742623251002346,0.02,0.11,-0.073545,0.143412787827458,-0.164775,0.010875,0.368755,0.0861083656948463,0.317915,0.42592,0.882873310546875,0.0263700135576049,0.867298671875,0.89902730078125,0.0578304720378424,0.0106739466088546,0.051471418156697,0.0647306454095187,0.22925,0.0233198541153155,0.21475,0.243,NA,NA,NA,NA
"45",100,1000,0.4,1,0.07,0.0783781045492124,0.03,0.12,-0.123915,0.142370929588092,-0.206145,-0.03488,0.378635,0.0837380124040318,0.32821,0.430765,0.895941158203125,0.027848351406516,0.878039076171875,0.913652580078125,0.0542687619922497,0.0117541690129329,0.0474390604489798,0.0616790387283876,0.220128561153329,0.019704187932009,0.208363855270976,0.232232620320856,NA,NA,NA,NA
"46",100,1000,0.5,0,0.14,0.113836299264791,0.07,0.21,-0.20467,0.148924402089879,-0.30358,-0.121775,0.40873,0.0969848498184267,0.349265,0.47248,0.891542224609375,0.0259812226662269,0.87602246875,0.907357119140625,0.0550392108383809,0.0119665555544616,0.0476482226058991,0.0624698963188578,0.335117707541856,0.0346238597804232,0.311714015430734,0.355260564684713,NA,NA,NA,NA
"47",100,1000,0.5,0.1,0.17,0.119806426363446,0.1,0.24,-0.182475,0.150424304946475,-0.276715,-0.086625,0.415925,0.0994601931483652,0.358,0.47796,0.881019708984375,0.02649342776995,0.865377669921875,0.8980585625,0.057732160330709,0.0113605302881916,0.0505969336313038,0.0645760252219935,0.303799168152109,0.0371531534144627,0.27881045751634,0.325776292335116,NA,NA,NA,NA
"48",100,1000,0.5,0.2,0.12,0.104569903157958,0.06,0.18,-0.03465,0.15892793259584,-0.13283,0.061155,0.41601,0.0927087399521216,0.35992,0.47495,0.879562943359375,0.0292907494818324,0.862062361328125,0.898059822265625,0.0562962660027449,0.0128277909477207,0.0482819821513764,0.0637446267455252,0.300544638110428,0.0319832409060164,0.279731240981241,0.319055916305916,NA,NA,NA,NA
"49",100,1000,0.5,0.3,0.14,0.111511375512487,0.07,0.21,-0.06273,0.16052554257696,-0.157725,0.03532,0.41818,0.100205597871202,0.35198,0.47578,0.888873818359375,0.0289556872562905,0.87038624609375,0.90646326171875,0.0519895472317272,0.0126009443584688,0.0439153253405819,0.0598123671407198,0.295183166248956,0.0330198753086215,0.273687134502924,0.314384920634921,NA,NA,NA,NA
"50",100,1000,0.5,0.4,0.07,0.0812801614569302,0.02,0.12,-0.07505,0.147057522336174,-0.16802,0.01074,0.33966,0.0973635558769556,0.28271,0.400595,0.857922017578125,0.0327485793829015,0.838890033203125,0.878090728515625,0.0642490195838009,0.0131352187828871,0.0564115116445232,0.0722423304995272,0.303912955465587,0.0250038423066746,0.287220647773279,0.318,NA,NA,NA,NA
"51",100,1000,0.5,0.5,0.06,0.0721591884990989,0.02,0.11,0.036285,0.149101396856621,-0.05482,0.125555,0.370395,0.100266461810768,0.31223,0.439735,0.866551775390625,0.0318164668906274,0.848301970703125,0.8873411953125,0.058634857803181,0.0124188208071222,0.0508882268578557,0.0665235094996886,0.293428571428571,0.0256016907136208,0.275678571428571,0.308357142857143,NA,NA,NA,NA
"52",100,1000,0.5,0.6,0.08,0.0866194510080114,0.03,0.14,-0.11567,0.169410637959313,-0.216155,-0.01008,0.45215,0.0915565399443525,0.39652,0.511325,0.8973376328125,0.0270913091144829,0.8801569921875,0.912745552734375,0.0524197076359251,0.0104188430798415,0.0456069044472599,0.0590097443661495,0.284232843137255,0.0234554244795324,0.269083333333333,0.298191176470588,NA,NA,NA,NA
"53",100,1000,0.5,0.7,0.16,0.114070242403618,0.09,0.23,-0.219735,0.15588738536077,-0.31385,-0.119835,0.426115,0.0984057699805987,0.363245,0.487395,0.888020646484375,0.0307583978824617,0.86827944140625,0.906375720703125,0.0515463079779421,0.0118261908135403,0.044122509465,0.0587295128983179,0.272066239316239,0.0291830393463403,0.253149572649573,0.289788461538462,NA,NA,NA,NA
"54",100,1000,0.5,0.8,0.15,0.114349592447587,0.08,0.22,-0.19247,0.156683276411409,-0.285815,-0.09499,0.42584,0.106441459019434,0.36124,0.488075,0.89977526171875,0.0286707990964702,0.88137872265625,0.917015171875,0.0505979580655431,0.0114517508792487,0.0434663747479026,0.0577153806068395,0.264817853457172,0.032107923776319,0.243353801169591,0.283111111111111,NA,NA,NA,NA
"55",100,1000,0.5,0.9,0.18,0.12166328762431,0.11,0.26,-0.1598,0.166968453594132,-0.27199,-0.0571,0.45417,0.10570753276533,0.39317,0.52463,0.899464370117187,0.0299337764945156,0.88144262109375,0.917809505859375,0.0497324702860048,0.0126485620001281,0.0421129629911107,0.0572879452319031,0.264007911936705,0.0348487459980952,0.241519607843137,0.284438596491228,NA,NA,NA,NA
"56",100,1000,0.5,1,0.17,0.118563387129741,0.1,0.24,-0.13266,0.19739979112433,-0.252715,-0.017105,0.52974,0.108645103234148,0.464225,0.59568,0.895878201171875,0.0310511325089664,0.87691171875,0.9161226171875,0.0522292800418538,0.0123007745690088,0.0446326671170438,0.0599073862775354,0.249016025641026,0.0352224144741089,0.227355769230769,0.270041666666667,NA,NA,NA,NA
"57",100,1000,0.6,0,0.07,0.0808914723752158,0.02,0.12,-0.10203,0.131357186229826,-0.182385,-0.024235,0.35099,0.0776228749249546,0.30422,0.399325,0.88879181640625,0.0271991686751648,0.8713246875,0.90570316015625,0.0550761157332448,0.0122228898873373,0.0473210480795363,0.062539768770288,0.396575757575758,0.0301347650753001,0.376833333333333,0.414409090909091,NA,NA,NA,NA
"58",100,1000,0.6,0.1,0.08,0.0848896550549803,0.03,0.14,-0.046475,0.136455179282532,-0.130865,0.03364,0.333825,0.086872330161292,0.28641,0.39201,0.88122630078125,0.0274261680707902,0.8646130703125,0.8980995859375,0.0550672317093098,0.0114783722103714,0.0477268602805977,0.0617594136530441,0.353579365079365,0.0247712876227096,0.338261904761905,0.368357142857143,NA,NA,NA,NA
"59",100,1000,0.6,0.2,0.1,0.0971171894406365,0.05,0.17,-0.0074,0.170460014000274,-0.10561,0.10358,0.42191,0.0958599307358493,0.36712,0.48385,0.85282509375,0.0293029334091962,0.8348247578125,0.8717315078125,0.0673709174259408,0.0122643529886976,0.0599638850032489,0.0747104111002048,0.319011904761905,0.0321706577508323,0.298940476190476,0.3385,NA,NA,NA,NA
"60",100,1000,0.6,0.3,0.1,0.0919151123525826,0.05,0.16,-0.01146,0.159480578013009,-0.10926,0.08653,0.3968,0.103161761490654,0.333225,0.46037,0.862054765625,0.0307973711440845,0.843921404296875,0.880623095703125,0.0626070869378177,0.0138097034642404,0.0541187744959621,0.0709347700009577,0.33027380952381,0.0248345826688069,0.314916666666667,0.344083333333333,NA,NA,NA,NA
"61",100,1000,0.6,0.4,0.06,0.0773734940128567,0.02,0.11,0.03085,0.158444413028217,-0.06432,0.133995,0.37389,0.107900959423842,0.308525,0.4472,0.85228333203125,0.0317679568957952,0.8329598671875,0.871727859375,0.0660937379399388,0.0128289329049587,0.0579895337507532,0.07378567585133,0.337121848739496,0.026661369935034,0.320121848739496,0.353357142857143,NA,NA,NA,NA
"62",100,1000,0.6,0.5,0.11,0.102913982911886,0.05,0.18,-0.078785,0.161182633316682,-0.17305,0.01949,0.379315,0.108047597262511,0.313605,0.450635,0.866245318359375,0.0346855528841402,0.844227984375,0.88811743359375,0.0579049690488153,0.0127038368426377,0.0500879772430153,0.0656938363192962,0.324756652661064,0.0299122076773631,0.305440476190476,0.343822128851541,NA,NA,NA,NA
