"","budget","UT","BB","Extinct","rep","target","popInit","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20"
"71",1000,0.1,0.6,0,10,2000,1000,1763,1366,1619,2337,1263,1216,2093,3140,1511,1432,2047,3164,1575,1568,2331,1310,1270,1730,2604,1254
"72",1000,0.1,0.6,0,20,2000,1000,1743,2635,1214,1496,2183,2713,1208,1033,1229,1536,2222,2280,1282,1376,2426,1280,1142,1471,2624,1390
"73",1000,0.1,0.6,0,30,2000,1000,1758,2663,1232,1482,2172,2288,1203,1666,2999,1604,1620,2371,1199,1480,2258,1437,1634,2444,1248,1502
"74",1000,0.1,0.6,1,40,2000,1000,1759,1426,2257,2464,979,706,571,282,69,0,0,0,0,0,0,0,0,0,0,0
"75",1000,0.1,0.6,0,50,2000,1000,1738,2162,2146,2013,1831,3268,1726,1786,3048,1613,2099,3005,1409,1706,3285,1813,2329,1906,3151,1629
"76",1000,0.1,0.6,0,60,2000,1000,1752,2145,3414,1630,2389,1574,2547,1310,1665,3166,1734,2361,1756,3012,1593,2308,2077,1328,2494,1367
"77",1000,0.1,0.6,0,70,2000,1000,1722,2002,3311,1587,2006,3649,1962,2485,1169,1321,2222,2438,1014,1125,1753,3149,1682,2286,2336,1693
"78",1000,0.1,0.6,0,80,2000,1000,1768,1613,2495,1233,1554,2776,1487,2124,3090,1479,1850,3094,1579,2302,1769,2793,1421,1798,3251,1729
"79",1000,0.1,0.6,0,90,2000,1000,1753,1869,3062,1498,1857,3579,1958,2276,2235,2360,1291,1964,3441,1751,2524,1229,1702,3123,1695,2478
"80",1000,0.1,0.6,0,100,2000,1000,1754,1929,3209,1575,2246,2518,1179,1423,2692,1470,2057,3608,1907,2551,1213,1663,3056,1632,2145,2842
"81",1000,0.1,0.7,0,10,2000,1000,1734,1403,2127,2673,1158,946,1059,1226,2030,3223,1624,1633,2408,1481,1695,2958,1578,1565,2325,1271
"82",1000,0.1,0.7,0,20,2000,1000,1751,2530,1146,926,1053,1263,1685,2490,1308,1223,1594,2337,2053,2771,1310,1188,1630,2440,1443,1642
"83",1000,0.1,0.7,0,30,2000,1000,1726,1764,3101,1570,1678,3044,1640,1608,2323,1349,1374,1910,2857,1407,1595,2392,1193,1029,1220,1989
"84",1000,0.1,0.7,0,40,2000,1000,1755,2190,2344,1686,2152,2368,1627,2069,3146,1526,1525,2224,2299,2052,971,1208,2028,3161,1558,2233
"85",1000,0.1,0.7,0,50,2000,1000,1739,1775,3067,1527,1467,2111,2866,1310,1191,1579,2879,1572,2070,3408,1723,2227,2711,1200,1304,1814
"86",1000,0.1,0.7,0,60,2000,1000,1754,2043,3329,1592,1613,2395,1552,1866,2753,1328,1683,2560,1275,1157,1578,2543,1330,1245,2028,3852
"87",1000,0.1,0.7,0,70,2000,1000,1737,1182,1668,3029,1590,2285,2297,2000,2802,1354,1676,3051,1635,2051,3649,1943,2521,1185,1437,2597
"88",1000,0.1,0.7,0,80,2000,1000,1757,1685,2356,1765,2811,1396,1783,3212,1696,2226,2233,2703,1237,1484,2601,1366,1922,3479,1859,2547
"89",1000,0.1,0.7,0,90,2000,1000,1770,2493,1106,1342,2318,2164,1413,2493,1320,1815,3292,1765,2289,2286,2294,2035,3467,1803,2485,1241
"90",1000,0.1,0.7,0,100,2000,1000,1753,2455,1201,1698,3056,1617,2061,3487,1791,2390,1622,2468,1243,1439,2769,1530,2081,3344,1690,2436
"91",1000,0.1,0.8,0,10,2000,1000,1747,2746,1250,1091,1384,1925,3729,2045,2171,2686,1193,984,1140,1808,2840,1426,1738,2853,1464,1424
"92",1000,0.1,0.8,1,20,2000,1000,1760,2514,1109,866,864,818,789,645,416,139,12,0,0,0,0,0,0,0,0,0
"93",1000,0.1,0.8,0,30,2000,1000,1747,2561,1132,911,1044,1179,1518,2220,1877,2450,1173,1439,2088,3119,1546,1513,2196,2626,1166,1438
"94",1000,0.1,0.8,0,40,2000,1000,1770,1876,3075,1491,1463,2056,3194,1617,1589,2791,1485,1820,2802,1396,2113,2673,1182,1034,1262,2133
"95",1000,0.1,0.8,0,50,2000,1000,1749,2248,1478,1806,3104,1613,2081,3052,1480,1454,2060,3162,1587,1564,2260,1604,1923,2954,1473,1445
"96",1000,0.1,0.8,0,60,2000,1000,1726,1970,2408,1820,3176,1637,1629,3119,1706,1941,2908,1450,1928,2966,1498,1471,2124,2716,1241,1554
"97",1000,0.1,0.8,1,70,2000,1000,1766,2439,1055,778,725,524,250,63,17,0,0,0,0,0,0,0,0,0,0,0
"98",1000,0.1,0.8,0,80,2000,1000,1735,2027,2832,1290,1120,1468,2084,3014,1455,1387,1916,3136,1566,1517,2659,1421,1377,2436,1315,1704
"99",1000,0.1,0.8,0,90,2000,1000,1749,2480,1175,978,979,1246,1700,2525,1262,1471,2633,1418,1516,2585,1367,1521,2732,1468,1865,3307
"100",1000,0.1,0.8,0,100,2000,1000,1747,1608,2567,1273,1292,2031,3205,1594,1660,2511,1549,1797,2813,1408,1860,2826,1394,1706,2664,1357
"101",1000,0.1,0.9,0,10,2000,1000,1736,1287,1453,2244,1706,2395,1240,1160,1517,2188,2601,1119,892,972,1060,1263,2160,2484,1003,743
"102",1000,0.1,0.9,0,20,2000,1000,1732,2508,1106,868,966,1031,1196,2009,3145,1517,1493,2173,2293,1704,2746,1434,1382,2345,1645,2034
"103",1000,0.1,0.9,0,30,2000,1000,1743,1317,1560,2947,1560,1527,2164,2376,982,1166,1568,2339,1267,1430,2025,3164,1560,2093,2923,1373
"104",1000,0.1,0.9,0,40,2000,1000,1740,1718,2310,1296,1317,1808,3493,1910,2013,3023,1494,1936,2898,1415,1270,1737,2586,1261,1079,1307
"105",1000,0.1,0.9,0,50,2000,1000,1748,2436,1290,1264,1700,3000,1607,2112,2826,1307,1236,1651,2445,1927,2548,1237,1069,1290,1756,2709
"106",1000,0.1,0.9,0,60,2000,1000,1752,2866,1329,1171,1538,2224,2302,1988,2845,1336,1277,1716,2559,1249,1056,1694,2588,1265,1078,1366
"107",1000,0.1,0.9,0,70,2000,1000,1726,1798,2990,1470,1850,2769,1355,1179,1957,2996,1467,1903,3441,1836,1857,2806,1373,2142,2605,1133
"108",1000,0.1,0.9,0,80,2000,1000,1759,1415,2183,2511,1050,1148,1908,3319,1741,2135,3335,1688,2233,2279,2044,1584,2940,1559,2248,1648
"109",1000,0.1,0.9,0,90,2000,1000,1737,1975,3333,1635,2014,3593,1894,2462,1276,1632,2892,1543,2036,3571,1853,2481,1389,1929,3391,1765
"110",1000,0.1,0.9,0,100,2000,1000,1745,1530,2432,1681,2538,1340,1721,2901,1503,2014,3586,1902,2502,1707,2646,1359,1727,3135,1687,2174
"111",1000,0.1,1,0,10,2000,1000,1732,2309,1892,2556,1459,1582,2327,1258,1178,1497,2123,2747,1280,1163,1528,2175,2227,1583,2105,2934
"112",1000,0.1,1,0,20,2000,1000,1758,2368,1088,919,1038,1234,1673,2455,1178,1038,1268,1699,3106,1687,2450,1232,1578,2331,1292,1270
"113",1000,0.1,1,1,30,2000,1000,1744,1798,2716,1275,1145,1473,2155,2385,1031,792,758,623,344,72,0,0,0,0,0,0
"114",1000,0.1,1,1,40,2000,1000,1745,2323,1160,1483,2156,2492,1043,823,819,753,615,338,90,0,0,0,0,0,0,0
"115",1000,0.1,1,0,50,2000,1000,1716,1644,2171,2688,1165,967,1121,1404,2441,1282,1586,2412,1308,1242,1702,2969,1538,1477,2114,3813
"116",1000,0.1,1,0,60,2000,1000,1744,2067,2973,1403,1346,2374,1294,1230,2081,3339,1673,1718,2547,1245,1093,1404,2140,2683,1162,953
"117",1000,0.1,1,1,70,2000,1000,1708,2050,2922,1333,1663,2493,1211,1483,2163,2412,980,680,537,211,37,0,0,0,0,0
"118",1000,0.1,1,0,80,2000,1000,1721,1960,2747,1249,1565,2778,1486,1949,3403,1789,2233,1754,2903,1488,1942,3232,1669,2230,2704,1191
"119",1000,0.1,1,0,90,2000,1000,1743,2560,1150,1361,2356,1847,2904,1491,2028,3626,1930,2526,1405,1957,3523,1885,2462,1276,1716,3130
"120",1000,0.1,1,0,100,2000,1000,1748,2527,1117,1309,2311,2215,2012,2349,1336,2113,3425,1753,2330,1775,2758,1431,1830,3417,1836,2653
"121",1000,0.2,0,0,10,2000,1000,1750,2299,1179,1155,1516,2162,2255,2287,2367,1858,2949,1477,1834,2863,1430,1413,2163,3264,1596,2272
"122",1000,0.2,0,1,20,2000,1000,1723,1426,1743,2650,1296,1178,1406,1820,2705,1326,1214,1620,2363,2004,839,556,340,71,0,0
"123",1000,0.2,0,0,30,2000,1000,1738,2542,1143,943,1061,1242,1605,2393,1212,1068,1289,2180,2187,1984,1732,2817,1438,1790,2683,1329
"124",1000,0.2,0,0,40,2000,1000,1734,1815,3031,1498,1442,2058,3045,1482,1471,2095,3003,1421,1407,2021,3098,1521,1555,2683,1397,1329
"125",1000,0.2,0,0,50,2000,1000,1742,2252,1476,1811,2685,1290,1201,1594,2708,1439,1275,1702,2552,1301,1742,2627,1287,1138,1429,1977
"126",1000,0.2,0,0,60,2000,1000,1738,1539,1993,2993,1424,1362,1858,2839,1401,1184,1519,2145,3440,1693,1692,2566,1286,1160,1501,2162
"127",1000,0.2,0,0,70,2000,1000,1747,1807,2472,1134,928,1024,1157,1428,2095,3035,1399,1336,2317,1467,2014,3103,1536,1560,2319,1340
"128",1000,0.2,0,0,80,2000,1000,1752,1949,2682,1236,1512,2111,2790,1249,1590,2381,1212,1015,1208,1542,2233,1694,2181,2217,2036,2071
"129",1000,0.2,0,0,90,2000,1000,1741,1528,2448,1191,1012,1202,1544,2291,1470,1713,2538,1233,1500,2733,1476,1445,2101,2903,1363,1232
"130",1000,0.2,0,0,100,2000,1000,1735,2597,1174,989,1120,1353,1845,2823,1419,1374,1976,3027,1484,1440,2063,3139,1573,1548,2264,1621
"131",1000,0.2,0.1,0,10,2000,1000,1753,2159,2150,2418,1399,2126,2686,1135,949,1103,1336,2087,3075,1497,2040,3136,1554,1623,2357,1174
"132",1000,0.2,0.1,0,20,2000,1000,1729,2064,2886,1305,1196,1573,2536,1274,1643,2473,1217,1199,1616,2386,1211,1142,1468,2118,2755,1242
"133",1000,0.2,0.1,0,30,2000,1000,1735,1802,2239,1658,2011,3044,1480,1551,2473,1249,1153,1348,1789,2640,1295,1262,1702,2521,1265,1231
"134",1000,0.2,0.1,1,40,2000,1000,1738,2366,1679,2151,2403,983,577,363,61,0,0,0,0,0,0,0,0,0,0,0
"135",1000,0.2,0.1,1,50,2000,1000,1731,1533,1968,3475,1799,1891,2668,1274,1477,2152,2403,992,693,535,224,65,6,0,0,0
"136",1000,0.2,0.1,1,60,2000,1000,1732,2309,2060,840,612,417,104,7,0,0,0,0,0,0,0,0,0,0,0,0
"137",1000,0.2,0.1,0,70,2000,1000,1765,2226,1673,1940,2938,1429,1865,2946,1463,1611,2427,1222,1199,1627,2924,1548,1688,2684,1357,1349
"138",1000,0.2,0.1,0,80,2000,1000,1739,2142,2282,1233,1273,1697,2729,1385,1916,2837,1393,1360,1933,3466,1839,1744,2636,1316,1820,2883
"139",1000,0.2,0.1,0,90,2000,1000,1747,1976,2729,1261,965,1086,1282,1732,2596,1294,1248,1677,3061,1643,1824,2907,1464,1561,2347,1290
"140",1000,0.2,0.1,0,100,2000,1000,1748,1294,1479,2109,3112,1486,1921,2946,1450,1465,2107,2951,1381,1626,2414,1191,1131,1492,2589,1363
"141",1000,0.2,0.2,1,10,2000,1000,1727,2109,2372,950,624,431,110,8,0,0,0,0,0,0,0,0,0,0,0,0
"142",1000,0.2,0.2,1,20,2000,1000,1751,2302,2415,957,665,508,165,19,1,0,0,0,0,0,0,0,0,0,0,0
"143",1000,0.2,0.2,0,30,2000,1000,1733,2611,1173,976,994,1099,1369,1917,3640,1929,2053,3631,1919,2288,1299,1369,1893,2902,1431,1358
"144",1000,0.2,0.2,0,40,2000,1000,1750,1483,1830,2724,1296,1416,2424,1290,1190,1551,2225,1843,2495,1231,1139,1474,2112,2845,1280,1190
"145",1000,0.2,0.2,0,50,2000,1000,1716,2513,1133,915,1053,1224,1587,2323,1316,1338,1897,2918,1448,1402,2515,1345,1235,1622,2390,1205
"146",1000,0.2,0.2,0,60,2000,1000,1733,1827,2508,1123,874,943,1029,1035,1235,1617,2371,1215,1312,2282,1619,1822,2756,1386,1533,2233
"147",1000,0.2,0.2,0,70,2000,1000,1723,1760,2352,1171,1485,2161,2399,1054,869,923,944,1015,1148,1442,2611,1394,1327,1885,2886,1422
"148",1000,0.2,0.2,0,80,2000,1000,1759,2930,1381,1321,1832,3198,1727,1982,3190,1614,1811,3325,1788,2104,2847,1323,1746,2696,1348,1814
"149",1000,0.2,0.2,0,90,2000,1000,1758,1543,2615,1313,1163,1925,2986,1470,1475,2141,2583,1108,885,954,1066,1243,1641,2411,1156,1202
"150",1000,0.2,0.2,0,100,2000,1000,1724,2671,1212,1495,2749,1480,1427,2039,3145,1533,1458,2058,3097,1513,1508,2219,2364,1003,750,679
