1	1	1000	1	0.5	0.8	0	0.2705	0.8	35202.4375	0.0677005055335428	0.2	11770	20
2	1	1000	1	0.5	0.8	0	-0.1545	0.8	39778	0.0120180270405608	0.2	11620	20
3	1	1000	1	0.5	0.8	0	-0.1695	0.8	39245.25	0.025485743123896	0.2	11275	20
4	1	1000	1	0.5	0.8	1	-0.8955	0.8955	39370	0.0151209677419355	0.153846153846154	11011	13
5	1	1000	1	0.5	0.8	0	-0.09	0.8	32627.0625	0.0793488575808453	0.2	12239	20
6	1	1000	1	0.5	0.8	0	-0.1375	0.8	38713.625	0.0493171471927162	0.2	12256	20
7	1	1000	1	0.5	0.8	0	0.3485	0.8	39892.25	0.00600300150075038	0.25	13249	20
8	1	1000	1	0.5	0.8	0	0.0814999999999999	0.8	29711.625	0.111785372085596	0.2	12402	20
9	1	1000	1	0.5	0.8	0	-0.6175	0.8	37430.25	0.0920112302194998	0.2	11906	20
10	1	1000	1	0.5	0.8	0	0.851	0.8	33996.5	0.081441642802263	0.2	12839	20
11	1	1000	1	0.5	0.8	0	-0.1765	0.8	32645.59375	0.0583401807723911	0.2	12084	20
12	1	1000	1	0.5	0.8	0	-0.1315	0.8	39976	0.002	0.2	11777	20
13	1	1000	1	0.5	0.8	0	0.183	0.8	39976	0.0015	0.2	12150	20
14	1	1000	1	0.5	0.8	0	-0.289	0.8	36084.3125	0.0927622841965471	0.2	11725	20
15	1	1000	1	0.5	0.8	0	0.8215	0.8	33468.375	0.0712238463743193	0.25	12128	20
16	1	1000	1	0.5	0.8	0	0.3305	0.8	39946.25	0.0045	0.2	11327	20
17	1	1000	1	0.5	0.8	0	-0.2935	0.8	33733.875	0.0665519219736087	0.2	12313	20
18	1	1000	1	0.5	0.8	0	-0.118	0.8	32602.5625	0.0847959712656447	0.2	11354	20
19	1	1000	1	0.5	0.8	0	-0.1325	0.8	39371	0.0339366515837104	0.2	11626	20
20	1	1000	1	0.5	0.8	0	-0.254	0.8	40000	0	0.25	12049	20
21	1	1000	1	0.5	0.8	0	-0.126	0.8	40000	0	0.2	12237	20
22	1	1000	1	0.5	0.8	0	-0.141	0.8	33135.78125	0.102626320296888	0.2	12376	20
23	1	1000	1	0.5	0.8	0	-0.394	0.8	32626.234375	0.0772069732937685	0.25	11420	20
24	1	1000	1	0.5	0.8	0	0.2225	0.8	40000	0	0.15	12112	20
25	1	1000	1	0.5	0.8	0	0.6025	0.8	34669.25	0.0667687808953561	0.25	15364	20
26	1	1000	1	0.5	0.8	0	-0.235	0.8	39325.25	0.0239475674313083	0.2	11786	20
27	1	1000	1	0.5	0.8	1	-0.9715	0.9715	40000	0	0.166666666666667	11397	12
