1	1000	0.7	0.5	0.1	1	2	2000	1000	700	700	700	770	840	840	700	700	700	700	700	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	0	4	2000	1000	700	700	700	770	840	840	700	700	700	770	840	910	910	700	770	770	700	770	840	910
1	1000	0.7	0.5	0.1	1	6	2000	1000	700	700	700	770	770	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	0	8	2000	1000	700	700	700	770	840	910	980	980	700	770	770	700	700	770	840	840	700	700	770	700
1	1000	0.7	0.5	0.1	1	10	2000	1000	700	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	12	2000	1000	700	700	700	770	770	700	700	770	700	700	700	700	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	14	2000	1000	700	700	700	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	0	16	2000	1000	700	700	700	770	840	840	700	700	700	770	840	910	980	1050	1050	700	770	770	700	700
1	1000	0.7	0.5	0.1	1	18	2000	1000	700	700	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	20	2000	1000	700	700	700	770	770	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	22	2000	1000	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	24	2000	1000	700	700	700	770	840	840	700	770	770	700	700	700	700	700	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	0	26	2000	1000	700	700	700	770	770	700	770	840	840	700	770	840	840	700	770	770	700	770	840	840
1	1000	0.7	0.5	0.1	1	28	2000	1000	700	700	700	770	770	700	770	770	700	700	700	700	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	0	30	2000	1000	700	700	700	770	770	700	770	840	840	700	770	840	840	700	770	770	700	700	700	700
1	1000	0.7	0.5	0.1	1	32	2000	1000	700	700	700	770	840	910	910	700	770	770	700	700	700	700	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	0	34	2000	1000	700	700	700	700	700	770	840	840	700	770	840	840	700	770	770	700	700	700	700	700
1	1000	0.7	0.5	0.1	1	36	2000	1000	700	700	700	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	0	38	2000	1000	700	700	700	770	770	700	770	840	840	700	770	770	700	770	840	910	910	700	700	700
1	1000	0.7	0.5	0.1	1	40	2000	1000	700	700	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	0	42	2000	1000	700	700	700	770	700	700	770	840	910	910	700	770	770	700	770	840	910	910	700	770
1	1000	0.7	0.5	0.1	1	44	2000	1000	700	700	700	770	840	910	980	980	700	770	770	700	770	770	700	700	700	700	0	0
1	1000	0.7	0.5	0.1	1	46	2000	1000	700	700	700	770	770	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	48	2000	1000	700	700	700	770	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	50	2000	1000	700	700	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	52	2000	1000	700	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	54	2000	1000	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	56	2000	1000	700	700	700	700	700	770	700	700	700	700	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	0	58	2000	1000	700	700	700	770	840	910	910	700	770	840	840	700	770	840	840	700	770	840	840	700
1	1000	0.7	0.5	0.1	0	60	2000	1000	700	700	700	770	770	700	770	840	910	910	700	770	770	700	770	770	700	770	770	700
1	1000	0.7	0.5	0.1	1	62	2000	1000	700	700	700	770	840	910	980	980	700	770	770	700	700	700	700	700	0	0	0	0
1	1000	0.7	0.5	0.1	1	64	2000	1000	700	700	700	770	770	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	66	2000	1000	700	700	700	770	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	68	2000	1000	700	700	700	770	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	70	2000	1000	700	700	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	72	2000	1000	700	700	700	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	74	2000	1000	700	700	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	76	2000	1000	700	700	700	770	770	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	0	78	2000	1000	700	700	700	770	770	700	700	770	840	910	980	1050	1050	700	770	770	700	700	700	700
1	1000	0.7	0.5	0.1	1	80	2000	1000	700	700	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	82	2000	1000	700	700	700	770	770	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	0	84	2000	1000	700	700	700	700	770	840	840	700	770	840	840	700	770	840	910	910	700	770	770	700
1	1000	0.7	0.5	0.1	1	86	2000	1000	700	700	700	770	770	700	770	770	700	700	700	700	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	0	88	2000	1000	700	700	700	770	770	700	770	840	840	700	770	770	700	700	770	700	700	700	700	700
1	1000	0.7	0.5	0.1	0	90	2000	1000	700	700	700	770	770	700	770	840	840	700	770	770	700	770	840	840	700	770	840	910
1	1000	0.7	0.5	0.1	1	92	2000	1000	700	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	94	2000	1000	700	700	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	96	2000	1000	700	700	700	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	98	2000	1000	700	700	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.7	0.5	0.1	1	100	2000	1000	700	700	700	770	840	910	910	700	770	770	700	700	700	700	700	0	0	0	0	0
