1	1000	0.5	0.3	0.4	1	2	2000	1000	1739	2287	1205	511	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0.3	0.4	1	4	2000	1000	1740	784	307	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0.3	0.4	1	6	2000	1000	1749	1592	1367	1129	526	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0.3	0.4	1	8	2000	1000	1756	1199	579	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0.3	0.4	1	10	2000	1000	1746	1552	1309	845	260	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0.3	0.4	1	12	2000	1000	1753	1163	1020	603	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0.3	0.4	1	14	2000	1000	1758	1150	417	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0.3	0.4	1	16	2000	1000	1760	795	23	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0.3	0.4	1	18	2000	1000	1710	1281	825	278	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0.3	0.4	1	20	2000	1000	1741	1204	619	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0.3	0.4	1	22	2000	1000	1733	1100	488	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0.3	0.4	1	24	2000	1000	1749	2108	2273	3062	1413	1004	1094	700	158	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0.3	0.4	1	26	2000	1000	1758	1964	2030	2200	2565	1119	808	395	16	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0.3	0.4	1	28	2000	1000	1762	2077	2166	3105	1500	1124	743	163	2	0	0	0	0	0	0	0	0	0	0	0
1	1000	0.5	0.3	0.4	1	30	2000	1000	1742	1211	506	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
