40.000000	0	9952846.259914	2.000000	4976423.129957
40.000000	1	9952130.441816	4.000000	2488032.610454
40.000000	2	9952130.441816	6.000000	1658688.406969
40.000000	3	9952130.441816	8.000000	1244016.305227
40.000000	4	9952130.441816	10.000000	995213.044182
40.000000	5	9952130.441816	12.000000	829344.203485
40.000000	6	9952130.441816	14.000000	710866.460130
40.000000	7	9952130.441816	16.000000	622008.152613
40.000000	8	9952130.441816	18.000000	552896.135656
40.000000	9	9952130.441816	20.000000	497606.522091
40.000000	10	9952130.441816	22.000000	452369.565537
40.000000	11	9952130.441816	24.000000	414672.101742
40.000000	12	9952130.441816	26.000000	382774.247762
40.000000	13	9952130.441816	28.000000	355433.230065
40.000000	14	9952130.441816	30.000000	331737.681394
40.000000	15	9952130.441816	32.000000	311004.076307
40.000000	16	9952130.441816	34.000000	292709.718877
40.000000	17	9952130.441816	36.000000	276448.067828
40.000000	18	9952489.719765	38.000000	261907.624204
40.000000	19	9952130.441816	40.000000	248803.261045
40.000000	20	9952130.441816	42.000000	236955.486710
40.000000	21	9952489.719765	44.000000	226192.948176
40.000000	22	9952489.719765	46.000000	216358.472169
40.000000	23	9952489.719765	48.000000	207343.535828
40.000000	24	9952846.259914	50.000000	199056.925198
40.000000	25	9953200.062263	52.000000	191407.693505
40.000000	26	9953200.062263	54.000000	184318.519672
40.000000	27	9953200.062263	56.000000	177735.715398
40.000000	28	9953551.126812	58.000000	171612.950462
40.000000	29	9953200.062263	60.000000	165886.667704
40.000000	30	9952846.259914	62.000000	160529.778386
40.000000	31	9953200.062263	64.000000	155518.750973
40.000000	32	9952846.259914	66.000000	150800.700908
40.000000	33	9952846.259914	68.000000	146365.386175
40.000000	34	9952846.259914	70.000000	142183.517999
40.000000	35	9952846.259914	72.000000	138233.975832
40.000000	36	9952846.259914	74.000000	134497.922431
40.000000	37	9952846.259914	76.000000	130958.503420
40.000000	38	9952846.259914	78.000000	127600.593076
40.000000	39	9952846.259914	80.000000	124410.578249
40.000000	40	9952846.259914	82.000000	121376.173901
40.000000	41	9952846.259914	84.000000	118486.264999
40.000000	42	9952846.259914	86.000000	115730.770464
40.000000	43	9953200.062263	88.000000	113104.546162
40.000000	44	9952846.259914	90.000000	110587.180666
40.000000	45	9952846.259914	92.000000	108183.111521
40.000000	46	9953200.062263	94.000000	105885.107045
40.000000	47	9953200.062263	96.000000	103679.167315
40.000000	48	9953200.062263	98.000000	101563.265941
40.000000	49	9953200.062263	100.000000	99532.000623
40.000000	50	9954245.042510	102.000000	97590.637672
40.000000	51	9954245.042510	104.000000	95713.894640
40.000000	52	9953899.453561	106.000000	93904.711826
40.000000	53	9954587.893659	108.000000	92172.110126
40.000000	54	9954245.042510	110.000000	90493.136750
40.000000	55	9954928.007008	112.000000	88883.285777
40.000000	56	9955265.382557	114.000000	87326.889321
40.000000	57	9954928.007008	116.000000	85818.344888
40.000000	58	9955265.382557	118.000000	84366.655784
40.000000	59	9954245.042510	120.000000	82952.042021
40.000000	60	9955265.382557	122.000000	81600.535923
40.000000	61	9954928.007008	124.000000	80281.677476
40.000000	62	9954245.042510	126.000000	79001.944782
40.000000	63	9954587.893659	128.000000	77770.217919
40.000000	64	9955265.382557	130.000000	76578.964481
40.000000	65	9955265.382557	132.000000	75418.677141
40.000000	66	9954928.007008	134.000000	74290.507515
40.000000	67	9955265.382557	136.000000	73200.480754
40.000000	68	9955265.382557	138.000000	72139.604221
40.000000	69	9955265.382557	140.000000	71109.038447
40.000000	70	9954587.893659	142.000000	70102.731645
40.000000	71	9954928.007008	144.000000	69131.444493
40.000000	72	9954928.007008	146.000000	68184.438404
40.000000	73	9955265.382557	148.000000	67265.306639
40.000000	74	9954928.007008	150.000000	66366.186713
40.000000	75	9954928.007008	152.000000	65492.947415
40.000000	76	9955265.382557	154.000000	64644.580406
40.000000	77	9954245.042510	156.000000	63809.263093
40.000000	78	9955265.382557	158.000000	63008.008750
40.000000	79	9955265.382557	160.000000	62220.408641
40.000000	80	9954928.007008	162.000000	61450.172883
40.000000	81	9955265.382557	164.000000	60702.837699
40.000000	82	9955265.382557	166.000000	59971.478208
40.000000	83	9955265.382557	168.000000	59257.532039
40.000000	84	9954928.007008	170.000000	58558.400041
40.000000	85	9954245.042510	172.000000	57873.517689
40.000000	86	9955265.382557	174.000000	57214.168865
40.000000	87	9955265.382557	176.000000	56564.007855
40.000000	88	9955265.382557	178.000000	55928.457205
40.000000	89	9955265.382557	180.000000	55307.029903
40.000000	90	9955265.382557	182.000000	54699.260344
40.000000	91	9955265.382557	184.000000	54104.703166
40.000000	92	9955265.382557	186.000000	53522.932164
40.000000	93	9955265.382557	188.000000	52953.539269
40.000000	94	9954245.042510	190.000000	52390.763382
40.000000	95	9954245.042510	192.000000	51845.026263
40.000000	96	9953899.453561	194.000000	51308.760070
40.000000	97	9953551.126812	196.000000	50783.424116
40.000000	98	9954245.042510	198.000000	50273.964861
40.000000	99	9954245.042510	200.000000	49771.225213
40.000000	0	9976585.370675	2.000000	4988292.685338
40.000000	1	9976585.370675	4.000000	2494146.342669
40.000000	2	9976585.370675	6.000000	1662764.228446
40.000000	3	9976585.370675	8.000000	1247073.171334
40.000000	4	9976585.370675	10.000000	997658.537068
40.000000	5	9976833.050575	12.000000	831402.754215
40.000000	6	9976585.370675	14.000000	712613.240763
40.000000	7	9976833.050575	16.000000	623552.065661
40.000000	8	9977077.992675	18.000000	554282.110704
40.000000	9	9978030.383075	20.000000	498901.519154
40.000000	10	9977320.196975	22.000000	453514.554408
