"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","overK"
"69",69,1000,0,0,1,-0.966,0.966,9984.375,0.100283822138127,0,0
"70",70,1000,0,0,1,-0.973,0.973,9988.125,0.104399524375743,0,0
"71",71,1000,0,0,1,-0.943,0.943,9975.625,0.0710316501570428,0,0
"72",72,1000,0,0,1,-0.986,0.986,9994.125,0.0677020140742538,0,0
"73",73,1000,0,0,1,-0.949,0.949,9977.625,0.0978877489438745,0,0
"74",74,1000,0,0,1,-0.932,0.932,9970.375,0.0942901418524258,0,0
"75",75,1000,0,0,1,-0.984,0.984,9992.5,0.127014218009479,0,0
"76",76,1000,0,0,1,-0.99,0.99,9996.125,0.0510772210118615,0,0
"77",77,1000,0,0,1,-0.961,0.961,9981.5,0.0727402814214166,0,0
"78",78,1000,0,0,1,-0.976,0.976,9989.125,0.0848427073403241,0,0
"79",79,1000,0,0,1,-0.97,0.97,9987.9375,0.105984138428262,0,0
"80",80,1000,0,0,1,-0.985,0.985,9993.875,0.0762135922330097,0,0
"81",81,1000,0,0,1,-0.972,0.972,9987.375,0.0628461353238623,0,0
"82",82,1000,0,0,1,-0.945,0.945,9976.5,0.0638841567291312,0,0
"83",83,1000,0,0,1,-0.938,0.938,9973.375,0.103537735849057,0,0
"84",84,1000,0,0,1,-0.961,0.961,9984,0.0981645944345767,0,0
"85",85,1000,0,0,1,-0.949,0.949,9977.625,0.0803290587950641,0,0
"86",86,1000,0,0,1,-0.986,0.986,9994.125,0.0754352030947776,0,0
"87",87,1000,0,0,1,-0.98,0.98,9990.5,0.075654704170708,0,0
"88",88,1000,0,0,1,-0.988,0.988,9995.5,0.0648910411622276,0,0
"89",89,1000,0,0,1,-0.958,0.958,9982.25,0.0899496282082034,0,0
"90",90,1000,0,0,1,-0.934,0.934,9970.5,0.0932889100428368,0,0
"91",91,1000,0,0,1,-0.969,0.969,9985.75,0.0670377541142304,0,0
"92",92,1000,0,0,1,-0.931,0.931,9969.375,0.0913012221423436,0,0
"93",93,1000,0,0,1,-0.958,0.958,9981,0.0523312287518213,0,0
"94",94,1000,0,0,1,-0.971,0.971,9987.25,0.0539752005835157,0,0
"95",95,1000,0,0,1,-0.983,0.983,9992.875,0.0823727185398655,0,0
"96",96,1000,0,0,1,-0.975,0.975,9988.5,0.121362668559262,0,0
"97",97,1000,0,0,1,-0.954,0.954,9980,0.0714456964756653,0,0
"98",98,1000,0,0,1,-0.973,0.973,9987.5,0.114509246088193,0,0
"99",99,1000,0,0,1,-0.975,0.975,9989.375,0.0551065393093314,0,0
"100",100,1000,0,0,1,-0.989,0.989,9995.375,0.0947216196673897,0,0
"101",1,1000,0.1,0,1,-0.958,0.958,9981.625,0.0641555285540705,0,0
"102",2,1000,0.1,0,1,-0.929,0.929,9968.875,0.10234337637494,0,0
"103",3,1000,0.1,0,1,-0.978,0.978,9989.75,0.0941874258600237,0,0
"104",4,1000,0.1,0,1,-0.988,0.988,9994.25,0.12627669452182,0,0
"105",5,1000,0.1,0,1,-0.941,0.941,9974.6875,0.0733009708737864,0,0
"106",6,1000,0.1,0,1,-0.972,0.972,9987.5,0.0876685934489403,0,0
"107",7,1000,0.1,0,1,-0.974,0.974,9988,0.133410942956927,0,0
"108",8,1000,0.1,0,1,-0.961,0.961,9982,0.0907582938388626,0,0
"109",9,1000,0.1,0,1,-0.963,0.963,9984,0.0975024015369837,0,0
"110",10,1000,0.1,0,1,-0.989,0.989,9995,0.154929577464789,0,0
"111",11,1000,0.1,0,1,-0.989,0.989,9995.25,0.0713068873205159,0,0
"112",12,1000,0.1,0,1,-0.979,0.979,9990.375,0.0988428158148505,0,0
"113",13,1000,0.1,0,1,-0.989,0.989,9995,0.0753720595295247,0,0
"114",14,1000,0.1,0,1,-0.97,0.97,9986,0.0985209923664122,0,0
"115",15,1000,0.1,0,1,-0.98,0.98,9990.75,0.108382526564345,0,0
"116",16,1000,0.1,0,1,-0.985,0.985,9993.375,0.103720930232558,0,0
"117",17,1000,0.1,0,1,-0.989,0.989,9995,0.132983794089609,0,0
"118",18,1000,0.1,0,1,-0.96,0.96,9982.25,0.0807153214113098,0,0
"119",19,1000,0.1,0,1,-0.981,0.981,9991.25,0.0575941676792224,0,0
"120",20,1000,0.1,0,1,-0.956,0.956,9981.5,0.12315157116451,0,0
"121",21,1000,0.1,0,1,-0.969,0.969,9986.5,0.105513307984791,0,0
"122",22,1000,0.1,0,1,-0.933,0.933,9970.125,0.144583808437856,0,0
"123",23,1000,0.1,0,1,-0.966,0.966,9986.375,0.0599072718399219,0,0
"124",24,1000,0.1,0,1,-0.952,0.952,9978.5625,0.0982563619227144,0,0
"125",25,1000,0.1,0,1,-0.965,0.965,9984.875,0.127394636015326,0,0
"126",26,1000,0.1,0,1,-0.99,0.99,9995.75,0.100786275911365,0,0
"127",27,1000,0.1,0,1,-0.959,0.959,9982.25,0.0826833073322933,0,0
"128",28,1000,0.1,0,1,-0.943,0.943,9973.625,0.0766634522661524,0,0
"129",29,1000,0.1,0,1,-0.961,0.961,9982.75,0.096,0,0
"130",30,1000,0.1,0,1,-0.986,0.986,9994.125,0.0922352941176471,0,0
"131",31,1000,0.1,0,1,-0.957,0.957,9981.5,0.118203309692671,0,0
"132",32,1000,0.1,0,1,-0.982,0.982,9991.75,0.0948522402287893,0,0
"133",33,1000,0.1,0,1,-0.958,0.958,9981.75,0.115461728977474,0,0
"134",34,1000,0.1,0,1,-0.982,0.982,9992.125,0.117833646616541,0,0
"135",35,1000,0.1,0,1,-0.989,0.989,9995.375,0.0916988416988417,0,0
"136",36,1000,0.1,0,1,-0.967,0.967,9985,0.0909966297544535,0,0
"137",37,1000,0.1,0,1,-0.953,0.953,9979.75,0.0891256962945023,0,0
"138",38,1000,0.1,0,1,-0.978,0.978,9990.25,0.134406057737814,0,0
"139",39,1000,0.1,0,1,-0.977,0.977,9989.875,0.08,0,0
"140",40,1000,0.1,0,0,-0.497,0.497,9790.875,0.0720782033038421,0,0
"141",41,1000,0.1,0,1,-0.956,0.956,9980.375,0.111008857701599,0,0
"142",42,1000,0.1,0,1,-0.951,0.951,9977.875,0.0879277566539924,0,0
"143",43,1000,0.1,0,1,-0.979,0.979,9990,0.0956439393939394,0,0
"144",44,1000,0.1,0,1,-0.939,0.939,9973.75,0.0923242725422105,0,0
"145",45,1000,0.1,0,0,-0.476,0.476,9769.453125,0.0968945594607607,0,0
"146",46,1000,0.1,0,1,-0.958,0.958,9981.125,0.0942534263044001,0,0
"147",47,1000,0.1,0,1,-0.984,0.984,9994.125,0.0812379110251451,0,0
"148",48,1000,0.1,0,1,-0.948,0.948,9978.625,0.0914946916378385,0,0
"149",49,1000,0.1,0,1,-0.981,0.981,9993.1875,0.110377358490566,0,0
"150",50,1000,0.1,0,1,-0.974,0.974,9989,0.114880673841834,0,0
"151",51,1000,0.1,0,1,-0.985,0.985,9992.75,0.0832733381329494,0,0
"152",52,1000,0.1,0,1,-0.963,0.963,9983.5,0.102388271458974,0,0
"153",53,1000,0.1,0,1,-0.977,0.977,9989.5,0.104216578821275,0,0
"154",54,1000,0.1,0,1,-0.959,0.959,9981,0.0817471937530503,0,0
"155",55,1000,0.1,0,1,-0.974,0.974,9988.375,0.155862068965517,0,0
"156",56,1000,0.1,0,1,-0.979,0.979,9990,0.0459882583170254,0,0
