"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","overK"
"163",3,1000,1,0,0,0.543,0.543,9421.6875,0.0172694988820203,9,1
"164",4,1000,1,0,0,0.669,0.669,9390.0625,0.0172486604904057,9,1
"165",5,1000,1,0,0,0.305,0.305,9515.5,0.00105036500183814,9,0
"166",6,1000,1,0,0,0.404,0.404,9495.25,0.000197447659916151,9,0
"167",7,1000,1,0,0,0.284,0.284,9528.875,0.0225934476407875,9,0
"168",8,1000,1,0,0,0.263,0.263,9547.640625,0.00841872653316646,9,0
"169",9,1000,1,0,0,0.776,0.776,9335.125,0.00664620312291472,9,2
"170",10,1000,1,0,0,0.575,0.575,9405.96875,0.0106345009914078,9,1
"171",1,1000,1,0.25,0,0.221,0.221,9549.0625,0.0178386092371562,9,0
"172",2,1000,1,0.25,0,0.414,0.414,9470.40625,0.0117894046252255,9,0
"173",3,1000,1,0.25,0,0.669,0.669,9371.15625,0.018062853177357,9,1
"174",4,1000,1,0.25,0,0.437,0.437,9475.15625,0.0327459351439731,9,0
"175",5,1000,1,0.25,0,0.302,0.302,9518.109375,0.0165827705892695,9,0
"176",6,1000,1,0.25,0,0.27,0.27,9457.78125,0.00495056031641397,8,0
"177",7,1000,1,0.25,0,0.784,0.784,9356.34375,0.00861329307145375,9,2
"178",8,1000,1,0.25,0,0.765,0.765,9359.96875,0.0312159017708073,9,2
"179",9,1000,1,0.25,0,0.768,0.768,9324.46875,0.0133758555487496,9,2
"180",10,1000,1,0.25,0,0.316,0.316,9507.9375,0.00728306360236569,9,0
"181",1,1000,1,0.5,0,0.279,0.279,9529.53125,0.0151074313461301,9,0
"182",2,1000,1,0.5,0,0.761,0.761,9341.453125,0.0329382888277641,9,2
"183",3,1000,1,0.5,0,0.757,0.757,9360.01953125,0.0221894077211842,9,2
"184",4,1000,1,0.5,0,0.805,0.805,9284.59375,0.00360833747698593,7,2
"185",5,1000,1,0.5,0,0.813,0.813,9331.703125,0.00649892519059508,8,2
"186",6,1000,1,0.5,0,0.76,0.76,9356.5625,0.0198537095088819,9,2
"187",7,1000,1,0.5,0,0.608,0.608,9402.625,0.0113942790673082,9,1
"188",8,1000,1,0.5,0,0.352,0.352,9492.8125,3.95027915306015e-05,9,0
"189",9,1000,1,0.5,0,0.828,0.828,9281.421875,0.00167869337773965,9,2
"190",10,1000,1,0.5,0,0.701,0.701,9365.5,0.0192983847516324,9,1
"191",1,1000,1,0.75,0,0.212,0.212,9536.53125,0.0033956190625736,9,0
"192",2,1000,1,0.75,0,0.616,0.616,9433.8125,0.0161920971525829,9,1
"193",3,1000,1,0.75,0,0.418,0.418,9491.46875,0.0501197301097152,9,0
"194",4,1000,1,0.75,0,0.721,0.721,9363.28125,0.00303252466009064,9,1
"195",5,1000,1,0.75,0,0.76,0.76,9281.1875,0.00182998620782454,8,2
"196",6,1000,1,0.75,0,0.66,0.66,9380.1875,0.000546215128826837,9,1
"197",7,1000,1,0.75,0,0.313,0.313,9498.0625,0.0240670914055389,9,0
"198",8,1000,1,0.75,0,0.671,0.671,9367.546875,0.030909753766418,9,1
"199",9,1000,1,0.75,0,0.789,0.789,9334.3125,0.0195526559190047,9,2
"200",10,1000,1,0.75,0,0.846,0.846,9297.53125,0.0233001581248256,9,2
"201",1,1000,1,1,0,0.889,0.889,9249.5,0.0160334611362844,8,3
"202",2,1000,1,1,0,0.847,0.847,9261.25,0.00714136815702941,9,3
"203",3,1000,1,1,0,0.48,0.48,9461.875,0.0194665027015005,9,0
"204",4,1000,1,1,0,0.677,0.677,9378.75,0.0159716529603089,9,1
"205",5,1000,1,1,0,0.787,0.787,9315.1171875,0.047618501804463,9,2
"206",6,1000,1,1,0,0.78,0.78,9355.25,0.00469220720360447,8,2
"207",7,1000,1,1,0,0.72,0.72,9374.71875,0.0154994145547639,9,1
"208",8,1000,1,1,0,0.665,0.665,9393.09375,0.00993776483050847,9,1
"209",9,1000,1,1,0,0.73,0.73,9384.125,0.0165784902345427,9,1
"210",10,1000,1,1,0,0.745,0.745,9368.125,0.0157138412862315,9,1
